id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-10_23.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-10T23:00:00.000Z	Social	2.2.18	217.3	0.075614	-0.057524	-0.069029	0.013806	0.004602	-0.003451	0.069029	0.006903	0.013806	0.032214	-0.002301	0.025311	0.102738	0.000000				0.162448		0.004602		0.013806		0.009204				
mp:2017-08-10_23.00.00.Social.COM_AGR.COC	COC	2017-08-10T23:00:00.000Z	Social	2.2.18	106.5	0.037059	0.276995	-0.023474	0.028169	0.037559		0.037559	0.056338	0.056338	0.018779	0.037559		0.160798	-0.032864				0.037559						0.009390				
mp:2017-08-10_23.00.00.Social.COM_AGR.COF	COF	2017-08-10T23:00:00.000Z	Social	2.2.18	588.5	0.204781	-0.016992	0.016992		0.005098	0.010620	0.005098	0.043331	0.001699	0.040782	0.011895	0.013594	0.042311	0.047579	0.028887	0.001699	0.001699	0.001529	0.003398	-0.008496		0.192014	-0.001699		-0.000850			0.020391
mp:2017-08-10_23.00.00.Social.COM_AGR.COR	COR	2017-08-10T23:00:00.000Z	Social	2.2.18	477.7	0.166226	-0.141302	-0.073268	0.010467	0.006280	0.005233	0.002093	0.006280	0.028260	0.034541	0.028260	0.018840	0.049874	0.006280	-0.002093	0.002093		0.052753		0.010467		0.040821		0.012560	0.029307			0.043961
mp:2017-08-10_23.00.00.Social.COM_AGR.COT	COT	2017-08-10T23:00:00.000Z	Social	2.2.18	395.0	0.137449	-0.118987	-0.007595	0.002532	0.010127	0.004430	0.015190	0.027848	0.027848	0.060759	0.002532	0.040506	0.157595	0.011392	0.003797	0.005063		0.045570	0.010127	0.002532		-0.017722	-0.010127	-0.008861	0.010127			
mp:2017-08-10_23.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-10T23:00:00.000Z	Social	2.2.18	45.0	0.015659	-0.155556	-0.111111				0.133333	-0.044444		0.066667	-0.022222		0.150000	0.044444						0.000000								
mp:2017-08-10_23.00.00.Social.COM_AGR.POIL	POIL	2017-08-10T23:00:00.000Z	Social	2.2.18	48.0	0.016703	-0.270833					0.104167	0.062500		0.104167	0.000000		0.156250	0.020833				0.041667				0.020833						
mp:2017-08-10_23.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-10T23:00:00.000Z	Social	2.2.18	412.0	0.143364	-0.281553	-0.021845		0.004854	0.003034	0.050971	0.057039	0.063107	0.081311	0.029126	0.004854	0.109223	0.002427		-0.002427		0.057039	-0.014563	-0.012136		-0.013350		0.009709	0.060680			0.029126
mp:2017-08-10_23.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-10T23:00:00.000Z	Social	2.2.18	100.3	0.034902	-0.204387	-0.149551	0.019940		0.004985		0.039880	0.059821	0.084746	-0.029910	0.009970	0.148804					0.007976		-0.019940		-0.044865		0.049850				0.039880
mp:2017-08-10_23.00.00.Social.COM_AGR.SUG	SUG	2017-08-10T23:00:00.000Z	Social	2.2.18	243.5	0.084731	-0.053388	0.000000	0.008214	0.024641	-0.002053	0.006160	0.026694	0.041068	0.075975	0.012320	0.036961	0.147331	0.000000		0.000000		0.086242		0.004107		-0.004107		0.008214				0.008214
mp:2017-08-10_23.00.00.Social.COM_AGR.WHT	WHT	2017-08-10T23:00:00.000Z	Social	2.2.18	240.0	0.083513	-0.350000	-0.004167			0.009375	0.012500	0.025000	0.020833	0.112500	0.025000	0.008333	0.131250	-0.008333				0.037500	-0.004167	0.000000		0.029167		-0.004167	0.045833			
mp:2017-08-10_23.00.00.News.COM_AGR.CTTL	CTTL	2017-08-10T23:00:00.000Z	News	2.2.18	1131.0	0.088204	-0.168435	-0.044209	0.014147	0.007515	-0.006189	0.053935	0.007073	0.020336	0.060566	0.013705	0.006189	0.105659	0.000000	0.000884	0.006189		0.012378		0.007958	0.000884	0.017683		0.011494	0.003537			0.001768
