id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-12_04.00.00.News.CUR.ARS	ARS	2017-08-12T04:00:00.000Z	News	2.2.18	7.0	0.000509	-0.285714					0.285714		0.142857				-0.035714			-0.285714						
mp:2017-08-12_04.00.00.News.CUR.AUD	AUD	2017-08-12T04:00:00.000Z	News	2.2.18	116.0	0.008428	-0.353448	0.043103		0.017241		0.025862	-0.008621	0.043103	0.034483			0.060345	-0.017241		-0.103448	0.000000	0.008621				0.017241
mp:2017-08-12_04.00.00.News.CUR.CAD	CAD	2017-08-12T04:00:00.000Z	News	2.2.18	488.0	0.035456	0.110656	0.008197			0.038934	0.043033	0.036885		0.063525	0.024590	0.004098	0.098873	0.012295		0.053279		0.002049	0.002049			0.018443
mp:2017-08-12_04.00.00.News.CUR.CNY	CNY	2017-08-12T04:00:00.000Z	News	2.2.18	1595.5	0.115923	0.048261	0.009401		0.001254	0.000548	0.007208	-0.045754	0.034785	0.038233	-0.032905	0.005641	0.066907	-0.003447	-0.000627	0.125979	0.021310	0.014416	0.001880			0.063930
mp:2017-08-12_04.00.00.News.CUR.EUR	EUR	2017-08-12T04:00:00.000Z	News	2.2.18	2633.0	0.191303	-0.082605	0.003988	0.013673	0.001899	0.000949	0.001329	0.002659	0.034941	0.046525	0.002659	0.010824	0.103542	0.001139	0.000949	0.047474	0.005697	0.007406	0.001519			0.003988
mp:2017-08-12_04.00.00.News.CUR.INR	INR	2017-08-12T04:00:00.000Z	News	2.2.18	659.7	0.047931	-0.175838	0.024253	0.003032	0.001516	0.005305	0.001516	-0.006821	0.031833	0.028043	-0.009095	0.010611	0.047863	-0.006063		0.059876	0.046991	0.039715				0.006063
mp:2017-08-12_04.00.00.News.CUR.IDR	IDR	2017-08-12T04:00:00.000Z	News	2.2.18	90.0	0.006539	0.133333	0.011111				0.133333	0.133333	0.011111				0.019444	-0.033333		0.200000	0.022222	0.066667				
mp:2017-08-12_04.00.00.News.CUR.ILS	ILS	2017-08-12T04:00:00.000Z	News	2.2.18	6.0	0.000436	0.166667				0.041667							0.083333			0.333333						
mp:2017-08-12_04.00.00.News.CUR.JPY	JPY	2017-08-12T04:00:00.000Z	News	2.2.18	675.4	0.049072	-0.316109	-0.066627	0.014806			0.034794	0.007403	0.019248	0.142878	-0.005182	0.019248	0.130885	-0.016287	-0.014806	0.044418	0.007403	0.018359	0.007403			0.007403
mp:2017-08-12_04.00.00.News.CUR.MYR	MYR	2017-08-12T04:00:00.000Z	News	2.2.18	240.5	0.017474	-0.020790	-0.024948	-0.004158		0.008316	0.047817	0.018711	0.020790	0.047817	0.008316	-0.002079	0.054574	-0.012474		0.120582		0.006237				0.004158
