id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-11_20.00.00.News.COM_AGR.CTTL	CTTL	2017-08-11T20:00:00.000Z	News	2.2.18	1531.6	0.130182	-0.165840	-0.024811	0.011752	0.003265	-0.003101	0.070514	0.028075	0.007835	0.050927	0.009141	0.007835	0.107306	0.012405		0.003917		0.030752	-0.000653	-0.002938		0.009467	0.001306	0.004570	0.001306			0.002938
mp:2017-08-11_20.00.00.News.COM_AGR.COC	COC	2017-08-11T20:00:00.000Z	News	2.2.18	120.0	0.010200	-0.666667						0.083333	0.008333	0.050000	-0.008333		0.183333			-0.008333												
mp:2017-08-11_20.00.00.News.COM_AGR.COF	COF	2017-08-11T20:00:00.000Z	News	2.2.18	410.0	0.034849	-0.085366	0.034146	0.003659	0.009756	0.006098	0.012195	-0.015854	0.026829	0.062195	0.024390		0.167073	-0.010976		0.009756		0.051220				-0.021951						
mp:2017-08-11_20.00.00.News.COM_AGR.COR	COR	2017-08-11T20:00:00.000Z	News	2.2.18	2093.8	0.177967	-0.172414	-0.031760	0.006209	0.008119	-0.000836	0.001910	-0.022686	0.035820	0.027223	0.008358	0.022686	0.077753	0.007642	0.000000	-0.022686	-0.005731	0.047903		0.031522		0.075938	0.022925	-0.000955	0.008119			0.002627
mp:2017-08-11_20.00.00.News.COM_AGR.COT	COT	2017-08-11T20:00:00.000Z	News	2.2.18	840.3	0.071423	-0.218374	-0.017256	0.007140	0.001190	0.000000	0.028561	0.021421	0.034511	0.082709	0.005950	0.004760	0.114066	-0.002380		0.007140		0.019160	-0.001190	-0.001190		-0.013091	0.001190	0.016661	0.020231			0.007140
mp:2017-08-11_20.00.00.News.COM_AGR.HOGS	HOGS	2017-08-11T20:00:00.000Z	News	2.2.18	85.0	0.007225	0.082353	0.047059	0.023529			0.011765	-0.082353		0.047059	-0.023529		0.026471	0.047059		0.047059						-0.047059	-0.094118					
mp:2017-08-11_20.00.00.News.COM_AGR.ORJ	ORJ	2017-08-11T20:00:00.000Z	News	2.2.18	4.0	0.000340	-0.750000									-0.250000		0.250000															
mp:2017-08-11_20.00.00.News.COM_AGR.POIL	POIL	2017-08-11T20:00:00.000Z	News	2.2.18	536.0	0.045558	0.074627	0.018657	0.003731				0.013060	0.050373	0.061567	-0.016791		0.111940	-0.031716		-0.037313	-0.005597	0.009328		0.027985		0.055970	0.018657					
mp:2017-08-11_20.00.00.News.COM_AGR.RICE1	RICE1	2017-08-11T20:00:00.000Z	News	2.2.18	782.5	0.066510	-0.053035	0.007029		0.007668	0.001917	0.028754	0.025559	0.031949	0.074760	0.023642	0.018530	0.121725	-0.002556		-0.001278	-0.002556	0.037700		0.010863		0.010224	0.000000	0.005112		0.010224	0.003834	0.054952
mp:2017-08-11_20.00.00.News.COM_AGR.SOY1	SOY1	2017-08-11T20:00:00.000Z	News	2.2.18	1639.5	0.139353	-0.204026	-0.012199	0.003660	0.000610	0.000610	0.008539	-0.039341	0.046051	0.035072	0.008539	0.014944	0.077081	0.008539		-0.025008	-0.007319	0.051845		0.037206		0.075633	0.026228	-0.010369				0.001220
mp:2017-08-11_20.00.00.News.COM_AGR.SUG	SUG	2017-08-11T20:00:00.000Z	News	2.2.18	1092.9	0.092893	-0.132675	0.022875	0.003660	0.001830	-0.004575	0.004575	-0.004575	0.032025	0.062677	-0.004117	0.011895	0.160147	-0.030195		-0.001830		0.033306		0.006405		0.021502		-0.000915				0.001830
mp:2017-08-11_20.00.00.News.COM_AGR.WHT	WHT	2017-08-11T20:00:00.000Z	News	2.2.18	2629.5	0.223500	-0.221905	0.004944	0.006085	0.000761	0.001236	0.004944	0.002662	0.022438	0.065031	-0.021107	0.054003	0.115897	0.025290	0.001521	-0.010648		0.028903		0.008747		0.052862	0.009508	0.002092				0.002282
mp:2017-08-11_20.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-11T20:00:00.000Z	News_Social	2.2.18	1919.2	0.139337	-0.159181	-0.024229	0.009379	0.005732	-0.002019	0.077115	0.028137	0.012505	0.047937	0.011463	0.010160	0.109759	0.008076	0.001042	0.001042		0.031628	0.000000	-0.000521		0.010682	0.001042	0.002605	0.001042			0.002345
mp:2017-08-11_20.00.00.News_Social.COM_AGR.COC	COC	2017-08-11T20:00:00.000Z	News_Social	2.2.18	120.0	0.008712	-0.666667						0.083333	0.008333	0.050000	-0.008333		0.183333			-0.008333												
mp:2017-08-11_20.00.00.News_Social.COM_AGR.COF	COF	2017-08-11T20:00:00.000Z	News_Social	2.2.18	576.0	0.041819	-0.077257	0.032986	0.002604	0.006944	0.004774	0.012153	-0.004340	0.020833	0.049479	0.017361	0.006944	0.150608	-0.011285		0.008681		0.064236				-0.015625			-0.000868			0.024306
mp:2017-08-11_20.00.00.News_Social.COM_AGR.COR	COR	2017-08-11T20:00:00.000Z	News_Social	2.2.18	2485.9	0.180480	-0.175791	-0.031176	0.006034	0.010459	-0.000805	0.006034	-0.015286	0.033992	0.029567	0.009856	0.019510	0.075486	0.008045	0.000000	-0.019912	-0.004827	0.053059		0.027555		0.072811	0.019309	-0.002414	0.006839			0.013074
mp:2017-08-11_20.00.00.News_Social.COM_AGR.COT	COT	2017-08-11T20:00:00.000Z	News_Social	2.2.18	958.3	0.069574	-0.217573	-0.015131	0.006261	0.001044	0.001565	0.028175	0.023479	0.033392	0.078264	0.004174	0.004174	0.112804	0.001044		0.006261		0.018888	-0.001044	-0.005218		-0.014609	0.001044	0.014609	0.019827			0.007305
mp:2017-08-11_20.00.00.News_Social.COM_AGR.HOGS	HOGS	2017-08-11T20:00:00.000Z	News_Social	2.2.18	139.5	0.010128	0.035842	0.028674	0.014337		0.001792	0.053763	-0.057348	0.007168	0.064516	-0.043011	0.007168	0.070789	0.071685		0.028674						-0.028674	-0.057348					
mp:2017-08-11_20.00.00.News_Social.COM_AGR.ORJ	ORJ	2017-08-11T20:00:00.000Z	News_Social	2.2.18	4.0	0.000290	-0.750000									-0.250000		0.250000															
mp:2017-08-11_20.00.00.News_Social.COM_AGR.POIL	POIL	2017-08-11T20:00:00.000Z	News_Social	2.2.18	580.0	0.042109	0.060345	0.017241	0.003448		-0.000862	0.006897	0.012069	0.050000	0.060345	-0.013793		0.106034	-0.029310		-0.034483	-0.005172	0.012069		0.029310	0.003448	0.051724	0.017241					0.003448
mp:2017-08-11_20.00.00.News_Social.COM_AGR.RICE1	RICE1	2017-08-11T20:00:00.000Z	News_Social	2.2.18	1003.0	0.072819	-0.055833	0.018445		0.005982	0.002742	0.034397	0.044865	0.024925	0.077767	0.028415	0.016451	0.130733	0.003988		0.000000	-0.001994	0.033400		0.008475		0.005484	0.000000	0.004985		0.012961	0.003988	0.046859
mp:2017-08-11_20.00.00.News_Social.COM_AGR.SOY1	SOY1	2017-08-11T20:00:00.000Z	News_Social	2.2.18	1755.3	0.127438	-0.202814	-0.011394	0.003418	0.000570	0.000855	0.007976	-0.034752	0.043013	0.036461	0.008546	0.015097	0.075443	0.008546		-0.027915	-0.006836	0.048881	0.001139	0.035891		0.068080	0.024497	-0.008546				0.001139
mp:2017-08-11_20.00.00.News_Social.COM_AGR.SUG	SUG	2017-08-11T20:00:00.000Z	News_Social	2.2.18	1437.4	0.104358	-0.119660	0.024350	0.004870	0.002087	-0.005392	0.004174	0.008696	0.033394	0.070614	0.006957	0.013218	0.164464	-0.018784	0.000696	-0.004174		0.032281		0.007653		0.018436		-0.000696	0.001391			0.003826
mp:2017-08-11_20.00.00.News_Social.COM_AGR.WHT	WHT	2017-08-11T20:00:00.000Z	News_Social	2.2.18	2795.2	0.202936	-0.214833	0.006440	0.005724	0.000716	0.001789	0.005187	0.004293	0.021108	0.065290	-0.018961	0.051517	0.115314	0.024149	0.001431	-0.010733		0.029050		0.009659		0.052948	0.008944	0.003399		0.000358		0.002147
mp:2017-08-11_20.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-11T20:00:00.000Z	Social	2.2.18	387.6	0.192961	-0.132869	-0.021930		0.015480	0.002257	0.103199	0.028380	0.030960	0.036120	0.020640	0.019350	0.119453	-0.009030	0.005160	-0.010320		0.035088	0.002580	0.009030		0.015480		-0.005160				
mp:2017-08-11_20.00.00.Social.COM_AGR.COF	COF	2017-08-11T20:00:00.000Z	Social	2.2.18	166.0	0.082641	-0.057229	0.030120			0.001506	0.012048	0.024096	0.006024	0.018072	0.000000	0.024096	0.109940	-0.012048		0.006024		0.096386							-0.003012			0.084337
mp:2017-08-11_20.00.00.Social.COM_AGR.COR	COR	2017-08-11T20:00:00.000Z	Social	2.2.18	392.1	0.195201	-0.193828	-0.028054	0.005101	0.022953	-0.000638	0.028054	0.024229	0.024229	0.042081	0.017853	0.002550	0.063377	0.010201		-0.005101		0.080592		0.006376		0.056108		-0.010201				0.068860
mp:2017-08-11_20.00.00.Social.COM_AGR.COT	COT	2017-08-11T20:00:00.000Z	Social	2.2.18	118.0	0.058744	-0.211864				0.012712	0.025424	0.038136	0.025424	0.046610	-0.008475		0.103814	0.025424				0.016949		-0.033898		-0.025424			0.016949			0.008475
mp:2017-08-11_20.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-11T20:00:00.000Z	Social	2.2.18	54.5	0.027132	-0.036697	0.000000			0.004587	0.119266	-0.018349	0.018349	0.091743	-0.073394	0.018349	0.139908	0.110092														
mp:2017-08-11_20.00.00.Social.COM_AGR.POIL	POIL	2017-08-11T20:00:00.000Z	Social	2.2.18	44.0	0.021905	-0.113636				-0.011364	0.090909		0.045455	0.045455	0.022727		0.034091					0.045455		0.045455	0.045455	0.000000						0.045455
mp:2017-08-11_20.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-11T20:00:00.000Z	Social	2.2.18	220.5	0.109772	-0.065760	0.058957			0.005669	0.054422	0.113379		0.088435	0.045351	0.009070	0.162698	0.027211		0.004535		0.018141		0.000000		-0.011338		0.004535		0.022676	0.004535	0.018141
mp:2017-08-11_20.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-11T20:00:00.000Z	Social	2.2.18	115.8	0.057649	-0.185665	0.000000			0.004318		0.030225		0.056131	0.008636	0.017271	0.052245	0.008636		-0.069085		0.006908	0.017271	0.017271		-0.038860		0.017271				
mp:2017-08-11_20.00.00.Social.COM_AGR.SUG	SUG	2017-08-11T20:00:00.000Z	Social	2.2.18	344.5	0.171504	-0.078374	0.029028	0.008708	0.002903	-0.007983	0.002903	0.050798	0.037736	0.095791	0.042090	0.017417	0.178157	0.017417	0.002903	-0.011611		0.029028		0.011611		0.008708			0.005806			0.010160
mp:2017-08-11_20.00.00.Social.COM_AGR.WHT	WHT	2017-08-11T20:00:00.000Z	Social	2.2.18	165.7	0.082491	-0.102595	0.030175			0.010561	0.009053	0.030175		0.069403	0.015088	0.012070	0.106065	0.006035		-0.012070		0.031382		0.024140		0.054315		0.024140		0.006035		
