id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-14_06.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-14T06:00:00.000Z	Social	2.2.19	169.0	0.152734	-0.266272	-0.023669	0.005917	0.005917	-0.005917	0.065089	-0.011834	0.100592	0.082840	0.005917	0.011834	0.149408	0.011834		0.011834		0.088757		-0.023669		0.011834						
mp:2017-08-14_06.00.00.Social.COM_AGR.COF	COF	2017-08-14T06:00:00.000Z	Social	2.2.19	80.0	0.072300	0.100000	-0.012500			0.003125		0.050000		0.087500	0.043750		0.143750	-0.043750				0.012500	0.012500	0.025000		-0.037500						0.050000
mp:2017-08-14_06.00.00.Social.COM_AGR.COR	COR	2017-08-14T06:00:00.000Z	Social	2.2.19	188.0	0.169905	-0.178191	0.000000	0.026596	0.031915	-0.006649	0.026596	-0.037234	0.021277	0.074468	-0.018617	0.031915	0.136968	0.010638		-0.010638		0.053191		-0.015957		0.000000	-0.010638					0.026596
mp:2017-08-14_06.00.00.Social.COM_AGR.COT	COT	2017-08-14T06:00:00.000Z	Social	2.2.19	178.0	0.160868	-0.120787	-0.039326		0.011236	-0.002809	0.047753	0.053371	0.022472	0.033708	0.019663	0.008427	0.132022	-0.011236		0.005618		0.028090		0.030899		0.022472		0.005618				
mp:2017-08-14_06.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-14T06:00:00.000Z	Social	2.2.19	35.5	0.032083	-0.309859					0.028169	0.042254	0.197183	0.112676	-0.028169	0.056338	0.137324					0.056338		0.000000		0.028169						
mp:2017-08-14_06.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-14T06:00:00.000Z	Social	2.2.19	128.5	0.116132	-0.175097	-0.054475		0.007782		0.038911	0.054475		0.046693	-0.015564	0.023346	0.139105	0.007782						0.101167		-0.038911						
mp:2017-08-14_06.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-14T06:00:00.000Z	Social	2.2.19	32.0	0.028920	-0.062500						0.031250	0.062500	0.062500	0.031250	0.031250	0.046875	0.062500				0.093750		0.031250		-0.062500		0.031250				
mp:2017-08-14_06.00.00.Social.COM_AGR.SUG	SUG	2017-08-14T06:00:00.000Z	Social	2.2.19	129.0	0.116584	-0.205426	-0.023256					0.062016	0.007752	0.112403	0.031008		0.187984	0.007752				0.023256	0.015504	0.007752		0.000000		-0.023256				
mp:2017-08-14_06.00.00.Social.COM_AGR.WHT	WHT	2017-08-14T06:00:00.000Z	Social	2.2.19	166.5	0.150474	-0.012012	-0.006006	0.024024			0.024024	-0.051051	0.012012	0.045045	-0.066066	0.015015	0.122372					0.018018		0.024024		0.006006	-0.006006	0.048048				0.012012
mp:2017-08-14_06.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-14T06:00:00.000Z	News_Social	2.2.19	654.1	0.147157	-0.223207	-0.012231	0.007644	0.029048	0.000000	0.067268	0.018346	0.044336	0.071854	0.035163	0.025990	0.155213	0.007644	-0.003058	0.003058		0.034246		-0.003058	-0.000764	-0.007644		0.012231	0.006115			
mp:2017-08-14_06.00.00.News_Social.COM_AGR.COF	COF	2017-08-14T06:00:00.000Z	News_Social	2.2.19	219.0	0.049270	0.360731	-0.004566			0.011416		0.013699	0.004566	0.059361	0.020548	0.004566	0.173516	-0.025114		0.004566		0.004566	0.004566	0.054795		-0.018265						0.018265
mp:2017-08-14_06.00.00.News_Social.COM_AGR.COR	COR	2017-08-14T06:00:00.000Z	News_Social	2.2.19	511.5	0.115076	-0.248289	-0.019550	0.009775	0.015640	0.001466	0.009775	-0.009775	0.054741	0.051808	0.088954	0.011730	0.163978	0.003910		0.003910		0.039101		-0.001955		0.026393	-0.003910	0.011730				0.009775
mp:2017-08-14_06.00.00.News_Social.COM_AGR.COT	COT	2017-08-14T06:00:00.000Z	News_Social	2.2.19	446.0	0.100340	-0.084081	-0.013453	0.008969	0.006726	0.002242	0.050448	0.005605	0.005605	0.049327	0.110987	0.010090	0.133688	-0.013453		0.002242		0.033632		0.030269		0.038117		0.015695				
mp:2017-08-14_06.00.00.News_Social.COM_AGR.HOGS	HOGS	2017-08-14T06:00:00.000Z	News_Social	2.2.19	149.5	0.033634	0.083612	0.040134	0.006689	0.040134	0.010033	0.013378	0.016722	0.046823	0.046823	-0.003344	0.013378	0.174749			-0.040134		0.020067		-0.040134		0.006689						
mp:2017-08-14_06.00.00.News_Social.COM_AGR.POIL	POIL	2017-08-14T06:00:00.000Z	News_Social	2.2.19	188.5	0.042408	-0.119363	-0.037135	0.015915			0.010610	0.007958	0.068966	0.063660	0.000000		0.088196	0.034483				0.005305		0.005305		-0.005305	0.005305	0.005305				0.005305
mp:2017-08-14_06.00.00.News_Social.COM_AGR.RICE1	RICE1	2017-08-14T06:00:00.000Z	News_Social	2.2.19	625.5	0.140723	-0.125500	0.001599	0.001599	0.011191	-0.001599	0.017586	0.047962	0.031175	0.057554	-0.011191	0.017586	0.127298	0.004796		-0.003997		0.019185	0.009592	0.033573		-0.079936		0.004796				0.012790
mp:2017-08-14_06.00.00.News_Social.COM_AGR.SOY1	SOY1	2017-08-14T06:00:00.000Z	News_Social	2.2.19	558.4	0.125627	-0.120881	-0.008954	0.017908	-0.002686	0.001791	0.014327	-0.017908	0.032235	0.046562	0.064470	0.016117	0.064291	-0.003582	-0.007163	-0.008954	0.001791	0.032951	0.003582	0.028653		0.089542	0.075215	0.016117				
mp:2017-08-14_06.00.00.News_Social.COM_AGR.SUG	SUG	2017-08-14T06:00:00.000Z	News_Social	2.2.19	337.0	0.075817	-0.191395	-0.183976	0.005935	0.005935			0.000000	0.002967	0.081602	0.017804	0.035608	0.226261	0.002967				0.014837	0.005935	0.000000		-0.014837		0.005935		0.002967		
mp:2017-08-14_06.00.00.News_Social.COM_AGR.WHT	WHT	2017-08-14T06:00:00.000Z	News_Social	2.2.19	755.4	0.169948	-0.154223	0.001324	0.010590		0.002648	0.006619	0.001986	0.008605	0.102595	0.033095	0.013238	0.126688	0.007281				0.030050	0.005295	0.017209		0.007943	-0.001324	0.026476				0.007943
mp:2017-08-14_06.00.00.News.COM_AGR.CTTL	CTTL	2017-08-14T06:00:00.000Z	News	2.2.19	485.1	0.145309	-0.208204	-0.008246	0.008246	0.037106	0.002061	0.068027	0.028860	0.024737	0.068027	0.045351	0.030921	0.157236	0.006184	-0.004123			0.015255		0.004123	-0.001031	-0.014430		0.016491	0.008246			
mp:2017-08-14_06.00.00.News.COM_AGR.COF	COF	2017-08-14T06:00:00.000Z	News	2.2.19	139.0	0.041637	0.510791				0.016187		-0.007194	0.007194	0.043165	0.007194	0.007194	0.190647	-0.014388		0.007194				0.071942		-0.007194						
mp:2017-08-14_06.00.00.News.COM_AGR.COR	COR	2017-08-14T06:00:00.000Z	News	2.2.19	323.5	0.096903	-0.289026	-0.030912		0.006182	0.006182		0.006182	0.074189	0.038640	0.151468		0.179675			0.012365		0.030912		0.006182		0.041731		0.018547				
mp:2017-08-14_06.00.00.News.COM_AGR.COT	COT	2017-08-14T06:00:00.000Z	News	2.2.19	268.0	0.080278	-0.059701	0.003731	0.014925	0.003731	0.005597	0.052239	-0.026119	-0.005597	0.059701	0.171642	0.011194	0.134795	-0.014925				0.037313		0.029851		0.048507		0.022388				
mp:2017-08-14_06.00.00.News.COM_AGR.HOGS	HOGS	2017-08-14T06:00:00.000Z	News	2.2.19	114.0	0.034148	0.206140	0.052632	0.008772	0.052632	0.013158	0.008772	0.008772		0.026316	0.004386		0.186404			-0.052632		0.008772		-0.052632								
mp:2017-08-14_06.00.00.News.COM_AGR.POIL	POIL	2017-08-14T06:00:00.000Z	News	2.2.19	188.5	0.056464	-0.119363	-0.037135	0.015915			0.010610	0.007958	0.068966	0.063660	0.000000		0.088196	0.034483				0.005305		0.005305		-0.005305	0.005305	0.005305				0.005305
mp:2017-08-14_06.00.00.News.COM_AGR.RICE1	RICE1	2017-08-14T06:00:00.000Z	News	2.2.19	497.0	0.148874	-0.112676	0.016097	0.002012	0.012072	-0.002012	0.012072	0.046278	0.039235	0.060362	-0.010060	0.016097	0.124245	0.004024		-0.005030		0.024145	0.012072	0.016097		-0.090543		0.006036				0.016097
mp:2017-08-14_06.00.00.News.COM_AGR.SOY1	SOY1	2017-08-14T06:00:00.000Z	News	2.2.19	526.4	0.157680	-0.124430	-0.009498	0.018997	-0.002850	0.001900	0.015198	-0.020897	0.030395	0.045593	0.066489	0.015198	0.065350	-0.007599	-0.007599	-0.009498	0.001900	0.029255	0.003799	0.028495		0.098784	0.079787	0.015198				
mp:2017-08-14_06.00.00.News.COM_AGR.SUG	SUG	2017-08-14T06:00:00.000Z	News	2.2.19	208.0	0.062305	-0.182692	-0.283654	0.009615	0.009615			-0.038462		0.062500	0.009615	0.057692	0.250000					0.009615		-0.004808		-0.024038		0.024038		0.004808		
mp:2017-08-14_06.00.00.News.COM_AGR.WHT	WHT	2017-08-14T06:00:00.000Z	News	2.2.19	588.9	0.176402	-0.194430	0.003396	0.006792		0.003396	0.001698	0.016981	0.007641	0.118866	0.061131	0.012736	0.127908	0.009339				0.033452	0.006792	0.015283		0.008490		0.020377				0.006792
