id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-16_03.00.00.News.COM_AGR.CTTL	CTTL	2017-08-16T03:00:00.000Z	News	2.2.19	1085.9	0.099001	-0.107745	-0.004604	0.004604	0.004604	-0.002532	0.042822	0.029929	0.018418	0.090248	0.011051	0.005525	0.117207	0.017497		0.003684	0.001842	0.047794		0.018418	0.016576	-0.007367		0.003684	0.001842			
mp:2017-08-16_03.00.00.News.COM_AGR.COC	COC	2017-08-16T03:00:00.000Z	News	2.2.19	672.2	0.061284	-0.300506	0.014877	0.032728			0.005951	0.005951	0.011901	0.123475			0.109268	0.004463	0.011901	-0.029753		0.037489				0.077358		-0.004463				
mp:2017-08-16_03.00.00.News.COM_AGR.COF	COF	2017-08-16T03:00:00.000Z	News	2.2.19	602.5	0.054930	-0.198340	-0.008299	0.006639	0.003320	0.001245	0.011618	-0.031535	0.016598	0.076349	0.019917	0.008299	0.156224	0.006639	0.013278	-0.013278		0.039834	0.000000	0.006639		0.013278		-0.003320	0.001660			0.003320
mp:2017-08-16_03.00.00.News.COM_AGR.COR	COR	2017-08-16T03:00:00.000Z	News	2.2.19	1697.7	0.154778	-0.081581	0.020027	0.004712	0.001767	0.001325	0.029452	-0.012959	0.021205	0.042705	0.002356	0.033575	0.092669	-0.008246		-0.009425	0.001178	0.040761		-0.003534		0.053307	0.000000	-0.011192				0.007068
mp:2017-08-16_03.00.00.News.COM_AGR.COT	COT	2017-08-16T03:00:00.000Z	News	2.2.19	288.2	0.026275	-0.230743	-0.045108	0.006940		-0.006940	0.006940	0.010409	0.006940	0.128383	-0.024289	0.006940	0.198473	0.013879		-0.010409		0.000694		0.013879		0.006940		-0.005205				
mp:2017-08-16_03.00.00.News.COM_AGR.HOGS	HOGS	2017-08-16T03:00:00.000Z	News	2.2.19	20.0	0.001823	0.400000											-0.050000			0.100000						0.300000						
mp:2017-08-16_03.00.00.News.COM_AGR.ORJ	ORJ	2017-08-16T03:00:00.000Z	News	2.2.19	6.0	0.000547	1.000000											0.250000															
mp:2017-08-16_03.00.00.News.COM_AGR.POIL	POIL	2017-08-16T03:00:00.000Z	News	2.2.19	532.0	0.048502	-0.159774	-0.026316			0.023496	0.077068	0.003759	0.082707	0.103383			0.124060	0.022556	-0.001880	0.005639		0.037594		0.015038		-0.028195	-0.001880					
mp:2017-08-16_03.00.00.News.COM_AGR.RICE1	RICE1	2017-08-16T03:00:00.000Z	News	2.2.19	853.6	0.077822	-0.241917	-0.031631	0.002343		-0.012301	0.025773	0.039831	0.024602	0.033388	0.009372	0.042174	0.116917	0.018744				0.012652		0.004686		-0.026945		0.008201	0.002343	0.009372		0.053889
mp:2017-08-16_03.00.00.News.COM_AGR.SOY1	SOY1	2017-08-16T03:00:00.000Z	News	2.2.19	1543.4	0.140711	-0.268239	-0.001296	0.000648	0.000648	0.003726	0.027537	-0.002268	0.017170	0.034016	0.007451	0.019438	0.074365	-0.002916		-0.024945	-0.000648	0.037515	-0.000972	0.011987		0.105935	0.002592	0.000648	0.002592			0.002592
mp:2017-08-16_03.00.00.News.COM_AGR.SUG	SUG	2017-08-16T03:00:00.000Z	News	2.2.19	1756.5	0.160139	-0.193282	-0.015371	0.021065	0.000569	-0.000783	0.079704	0.051523	0.054085	0.083689	0.049530	0.003985	0.167307	-0.007970		-0.000569		0.016510		-0.000569		0.011956	0.002277	0.009109				0.013094
mp:2017-08-16_03.00.00.News.COM_AGR.WHT	WHT	2017-08-16T03:00:00.000Z	News	2.2.19	1910.6	0.174188	-0.211714	-0.008636	0.005757	0.001570	-0.001701	0.010991	0.008113	0.012561	0.051816	-0.009683	0.075369	0.126322	0.015440	-0.000523	-0.005234	-0.001570	0.024914		-0.003140		0.023291	0.005234	-0.001570		0.008374		0.000523
mp:2017-08-16_03.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-16T03:00:00.000Z	Social	2.2.19	265.7	0.136368	-0.105382	0.015055	0.011291	0.011291	0.003764	0.105382	0.015055	0.011291	0.067746	0.031991	0.007527	0.100960	0.011291		0.003764		0.057207	-0.007527	-0.011291		-0.018818		0.007527	0.003764			0.003764
mp:2017-08-16_03.00.00.Social.COM_AGR.COC	COC	2017-08-16T03:00:00.000Z	Social	2.2.19	69.9	0.035876	0.042918				0.042918		0.028612		0.014306	0.085837		0.132690			0.014306		0.005722		0.014306		0.107296		-0.085837				
mp:2017-08-16_03.00.00.Social.COM_AGR.COF	COF	2017-08-16T03:00:00.000Z	Social	2.2.19	167.0	0.085711	0.140719	0.035928		0.071856	0.001497	0.005988	-0.059880	0.026946	0.017964	0.071856	0.047904	0.173653	0.035928				0.029940		0.017964		0.011976	0.011976					0.047904
mp:2017-08-16_03.00.00.Social.COM_AGR.COR	COR	2017-08-16T03:00:00.000Z	Social	2.2.19	250.9	0.128772	0.059785	-0.019928		0.011957	0.000996		-0.059785	-0.009964	0.067756	0.055799	0.027900	0.090773					0.057393		0.023914		0.043842	0.031885	0.031885	0.007971			0.059785
mp:2017-08-16_03.00.00.Social.COM_AGR.COT	COT	2017-08-16T03:00:00.000Z	Social	2.2.19	277.5	0.142425	0.018018	0.003604		0.005405	-0.007658		-0.036036	0.018018	0.039640	-0.009009	0.034234	0.198649	-0.014414		0.010811		0.007207		0.018018		0.007207	0.007207					0.010811
mp:2017-08-16_03.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-16T03:00:00.000Z	Social	2.2.19	15.5	0.007955	0.032258	-0.064516				0.129032			-0.032258	-0.064516		0.024194	-0.129032				0.096774										
mp:2017-08-16_03.00.00.Social.COM_AGR.POIL	POIL	2017-08-16T03:00:00.000Z	Social	2.2.19	26.0	0.013344	0.423077	0.230769			0.096154							0.211538					0.038462		0.153846		0.076923						
mp:2017-08-16_03.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-16T03:00:00.000Z	Social	2.2.19	116.5	0.059793	-0.141631	-0.008584			0.025751	0.060086	0.042918	0.000000	0.008584	0.017167		0.018240	-0.008584	-0.008584			0.017167				0.068670			0.008584			0.188841
mp:2017-08-16_03.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-16T03:00:00.000Z	Social	2.2.19	391.8	0.201088	-0.119959	-0.010209	0.012762	0.001276	0.000638	-0.001276	-0.051046	0.043389	0.065084	0.002552	0.010209	0.045431	-0.005105	-0.005105	-0.024247	-0.002552	0.078612	0.002552	0.039561		0.070189	0.051046	0.022971	0.005105	0.015314		0.002552
mp:2017-08-16_03.00.00.Social.COM_AGR.SUG	SUG	2017-08-16T03:00:00.000Z	Social	2.2.19	215.6	0.110655	0.164657	0.009276		0.032468	0.010436	0.009276	0.023191	0.083488	0.127551	-0.037106	0.011596	0.218692	0.009276				0.008813				0.004638			0.018553			0.009276
