id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-10_21.00.00.News.CUR.ARS	ARS	2017-08-10T21:00:00.000Z	News	2.2.18	6.0	0.000326	-0.166667											0.000000	-0.333333		0.166667						
mp:2017-08-10_21.00.00.News.CUR.AUD	AUD	2017-08-10T21:00:00.000Z	News	2.2.18	1191.2	0.064685	-0.181330	0.006716	0.007136		0.002099	0.009234	0.015950	0.009234	0.070097	0.032740	0.038617	0.104768	0.003358	-0.001679	-0.057085	0.001679	0.068670	0.014271	0.000839		0.002518
mp:2017-08-10_21.00.00.News.CUR.CAD	CAD	2017-08-10T21:00:00.000Z	News	2.2.18	214.6	0.011653	-0.013979	0.032619	0.009320		0.023299		-0.041938	0.009320	0.046598		0.023299	0.107642	0.018639		0.144455		0.021435	0.018639			0.000000
mp:2017-08-10_21.00.00.News.CUR.CNY	CNY	2017-08-10T21:00:00.000Z	News	2.2.18	2279.1	0.123761	0.148085	0.015138	0.002852	0.001755	-0.000274	0.021938	0.008556	0.015138	0.049362	0.057259	0.007459	0.062843	-0.064499	0.000439	0.134702	0.004388	0.022860	0.004388			0.006143
mp:2017-08-10_21.00.00.News.CUR.EGP	EGP	2017-08-10T21:00:00.000Z	News	2.2.18	12.0	0.000652	-0.333333											-0.083333			0.333333						
mp:2017-08-10_21.00.00.News.CUR.EUR	EUR	2017-08-10T21:00:00.000Z	News	2.2.18	2240.9	0.121687	-0.124950	0.005355	0.006917	0.002231	0.009929	0.012495	-0.001785	0.012941	0.050203	0.002677	0.012495	0.079957	0.001116	-0.002231	0.096836	0.006247	0.010888	0.004462			0.012495
mp:2017-08-10_21.00.00.News.CUR.HKD	HKD	2017-08-10T21:00:00.000Z	News	2.2.18	418.5	0.022726	-0.109916		-0.002389		0.002389		0.026284	0.038232	0.059737	0.011947	0.057348	0.099462	-0.021505		0.041816	0.009558	0.014337		0.033453		0.016726
mp:2017-08-10_21.00.00.News.CUR.INR	INR	2017-08-10T21:00:00.000Z	News	2.2.18	431.9	0.023453	0.033573	0.011577			0.003184	0.002315	-0.018523	0.020838	0.043992	-0.025469	0.018523	0.021475	0.002315		0.098402	0.020838	0.040287	0.016207			0.013892
mp:2017-08-10_21.00.00.News.CUR.IDR	IDR	2017-08-10T21:00:00.000Z	News	2.2.18	2.0	0.000109												-0.375000			0.500000	0.500000	0.500000				
mp:2017-08-10_21.00.00.News.CUR.ILS	ILS	2017-08-10T21:00:00.000Z	News	2.2.18	7.0	0.000380	0.571429	0.285714										0.107143			0.000000		0.142857				
mp:2017-08-10_21.00.00.News.CUR.JPY	JPY	2017-08-10T21:00:00.000Z	News	2.2.18	1693.6	0.091967	-0.156767	-0.014171	0.024799	0.001181	0.001329	0.023028	-0.001771	0.017123	0.133444	0.021256	0.004133	0.112541	0.003543		0.081188	0.004724	0.044048	-0.000590			0.006495
mp:2017-08-10_21.00.00.News.CUR.MYR	MYR	2017-08-10T21:00:00.000Z	News	2.2.18	637.6	0.034623	-0.063519	-0.018821	0.003137		0.000392	0.015684	-0.005489	0.032936	0.050188	0.002353	0.001568	0.054266	-0.007842	-0.014115	0.159975	-0.001568	0.012704				0.004705
mp:2017-08-10_21.00.00.News.CUR.MXN	MXN	2017-08-10T21:00:00.000Z	News	2.2.18	467.5	0.025386	-0.133690	-0.025668	0.019251		0.001070		0.002139	0.038503	0.048128	-0.018182		0.097059			0.109091	-0.010695	0.021390				0.010695
mp:2017-08-10_21.00.00.News.CUR.NZD	NZD	2017-08-10T21:00:00.000Z	News	2.2.18	484.3	0.026299	-0.103242	-0.018584	0.004130		0.001549	0.012389	-0.006195		0.026843	-0.051621	0.004130	0.019977			0.058848	0.006195	0.028495	0.006195			0.051621
mp:2017-08-10_21.00.00.News.CUR.PLN	PLN	2017-08-10T21:00:00.000Z	News	2.2.18	36.0	0.001955	-0.055556	0.111111					0.013889	0.111111	0.125000			0.215278			0.000000			0.027778			
mp:2017-08-10_21.00.00.News.CUR.RUB	RUB	2017-08-10T21:00:00.000Z	News	2.2.18	14.0	0.000760	-0.214286								0.071429	-0.142857		0.107143	-0.071429		-0.214286						
mp:2017-08-10_21.00.00.News.CUR.SGD	SGD	2017-08-10T21:00:00.000Z	News	2.2.18	3.0	0.000163	0.333333								0.333333	-0.333333		0.250000									
mp:2017-08-10_21.00.00.News.CUR.ZAR	ZAR	2017-08-10T21:00:00.000Z	News	2.2.18	553.0	0.030029	-0.140145	0.016275	0.005425	-0.000904	-0.003617	0.009946	-0.009042	0.072333	0.059675	0.014467	0.007233	0.113472	0.025316	0.007233	-0.034358	-0.003617	0.015371				-0.007233
mp:2017-08-10_21.00.00.News.CUR.KRW	KRW	2017-08-10T21:00:00.000Z	News	2.2.18	20.0	0.001086	0.000000							0.100000				-0.050000	-0.100000		0.150000		0.050000				
mp:2017-08-10_21.00.00.News.CUR.CHF	CHF	2017-08-10T21:00:00.000Z	News	2.2.18	1518.5	0.082459	-0.118538	-0.015147	0.008561			0.013829	-0.022391	0.018439	0.142246	0.010207	0.000659	0.076967	-0.009220		0.072769		0.080672	0.002634			0.000659
mp:2017-08-10_21.00.00.News.CUR.TWD	TWD	2017-08-10T21:00:00.000Z	News	2.2.18	2.0	0.000109												-0.250000			1.000000						
mp:2017-08-10_21.00.00.News.CUR.THB	THB	2017-08-10T21:00:00.000Z	News	2.2.18	40.2	0.002183	-0.273632	-0.049751	0.024876			-0.049751		0.099502	0.099502	0.000000		0.110697			0.024876		0.029851				
mp:2017-08-10_21.00.00.News.CUR.TRY	TRY	2017-08-10T21:00:00.000Z	News	2.2.18	81.0	0.004399	0.012346				0.012346	0.259259				-0.024691		-0.009259	0.098765		0.086420						
mp:2017-08-10_21.00.00.News.CUR.USD	USD	2017-08-10T21:00:00.000Z	News	2.2.18	5893.9	0.320055	-0.222518	-0.026129	0.019257	0.000933	0.002439	0.013743	-0.009247	0.017900	0.072278	-0.001018	0.006617	0.097673	-0.000679	-0.000170	0.031049	-0.004411	0.025501	0.000170	0.000339		0.002206
mp:2017-08-10_21.00.00.News.CUR.GBP	GBP	2017-08-10T21:00:00.000Z	News	2.2.18	167.5	0.009096	0.059701	0.005970	0.005970		0.008955		0.005970	0.011940	0.011940	-0.032836	0.017910	0.087313	0.029851		0.113433	-0.005970					0.005970
mp:2017-08-10_21.00.00.Social.CUR.AUD	AUD	2017-08-10T21:00:00.000Z	Social	2.2.18	533.6	0.052725	-0.119003	-0.001874	0.001874	0.005622	0.010307	0.013118	0.058096	0.046852	0.074963	0.037481	0.012181	0.129591	-0.037481	-0.003748	0.034670	0.001874	0.005435	0.016867			-0.001874
mp:2017-08-10_21.00.00.Social.CUR.BRL	BRL	2017-08-10T21:00:00.000Z	Social	2.2.18	1.0	0.000099	1.000000											0.250000									
mp:2017-08-10_21.00.00.Social.CUR.CAD	CAD	2017-08-10T21:00:00.000Z	Social	2.2.18	87.0	0.008596	-0.091954	-0.005747		0.005747	0.002874	0.045977	0.022989	0.017241	0.086207		0.040230	0.120690	0.022989	0.022989	0.063218	-0.011494	0.057471				0.011494
mp:2017-08-10_21.00.00.Social.CUR.CNY	CNY	2017-08-10T21:00:00.000Z	Social	2.2.18	81.0	0.008004	-0.037037	0.006173		0.012346			0.074074	0.024691	0.049383	0.074074		0.086420	0.012346		0.166667		0.049383	0.012346			
mp:2017-08-10_21.00.00.Social.CUR.EUR	EUR	2017-08-10T21:00:00.000Z	Social	2.2.18	588.0	0.058100	-0.027211	0.017007	0.020408	0.010204	0.001701	0.020408	0.000850	0.016156	0.049320	0.006803	0.020408	0.099915	0.002551		0.050170	-0.003401	0.028912	0.003401			-0.001701
mp:2017-08-10_21.00.00.Social.CUR.INR	INR	2017-08-10T21:00:00.000Z	Social	2.2.18	67.5	0.006670	-0.014815	0.014815		0.014815		0.059259	-0.088889			0.044444	0.014815	0.112963	-0.007407		0.162963						0.014815
mp:2017-08-10_21.00.00.Social.CUR.IDR	IDR	2017-08-10T21:00:00.000Z	Social	2.2.18	5.0	0.000494	0.600000											0.050000	-0.200000		0.200000						
mp:2017-08-10_21.00.00.Social.CUR.JPY	JPY	2017-08-10T21:00:00.000Z	Social	2.2.18	300.7	0.029712	-0.179581	-0.009977	0.036581		0.000831	0.013302	0.009977	0.043232	0.154639	0.016628	0.019953	0.153226	0.006651		0.026605	0.000000	0.027270				-0.003326
mp:2017-08-10_21.00.00.Social.CUR.MYR	MYR	2017-08-10T21:00:00.000Z	Social	2.2.18	28.5	0.002816	-0.157895			-0.017544			0.035088			0.035088	0.421053	0.065789			0.087719						
mp:2017-08-10_21.00.00.Social.CUR.MXN	MXN	2017-08-10T21:00:00.000Z	Social	2.2.18	10.0	0.000988	-0.500000								0.500000			0.250000									
mp:2017-08-10_21.00.00.Social.CUR.NZD	NZD	2017-08-10T21:00:00.000Z	Social	2.2.18	226.1	0.022341	-0.170279	-0.061920		0.008846	0.001106	0.026537	-0.017691	0.030960	0.117205	0.000000	0.013268	0.100177	-0.013268		0.006634	-0.011057	0.032729	0.008846			-0.004423
mp:2017-08-10_21.00.00.Social.CUR.RUB	RUB	2017-08-10T21:00:00.000Z	Social	2.2.18	1.0	0.000099	0.500000				0.125000							-0.250000									
mp:2017-08-10_21.00.00.Social.CUR.SGD	SGD	2017-08-10T21:00:00.000Z	Social	2.2.18	16.2	0.001601	-0.092593	-0.185185		0.061728			0.030864		0.000000		0.123457	0.132716			-0.061728		0.012346				
mp:2017-08-10_21.00.00.Social.CUR.ZAR	ZAR	2017-08-10T21:00:00.000Z	Social	2.2.18	75.5	0.007460	0.026490	0.046358		0.013245	-0.001656	0.026490		0.079470	0.026490	0.066225		0.014901	-0.079470		0.059603		0.066225	0.013245			0.013245
mp:2017-08-10_21.00.00.Social.CUR.KRW	KRW	2017-08-10T21:00:00.000Z	Social	2.2.18	9.0	0.000889	0.111111				-0.055556		-0.111111		0.111111			0.222222			0.111111						
mp:2017-08-10_21.00.00.Social.CUR.SEK	SEK	2017-08-10T21:00:00.000Z	Social	2.2.18	5.0	0.000494	0.600000											0.050000	-0.200000		0.200000						
mp:2017-08-10_21.00.00.Social.CUR.CHF	CHF	2017-08-10T21:00:00.000Z	Social	2.2.18	48.0	0.004743	-0.343750						0.083333	0.083333	0.166667	0.041667		0.109375			0.156250		0.062500				
mp:2017-08-10_21.00.00.Social.CUR.THB	THB	2017-08-10T21:00:00.000Z	Social	2.2.18	10.0	0.000988							-0.200000			-0.200000		-0.050000			0.200000						
mp:2017-08-10_21.00.00.Social.CUR.TRY	TRY	2017-08-10T21:00:00.000Z	Social	2.2.18	10.0	0.000988	-0.200000					0.500000						-0.050000	0.100000								
