id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-13_16.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-13T16:00:00.000Z	News_Social	2.2.19	268.1	0.028168	-0.024245	-0.003730	0.003730	0.007460	0.000932	0.048489	0.013055	0.018650	0.054084	-0.007460	0.018650	0.154886	0.007460	0.003730	0.007460	0.003730	0.038791	0.022380	0.000000	0.003730	0.007460	-0.014920		
mp:2017-08-13_16.00.00.News_Social.COM_ENM.BIOF	BIOF	2017-08-13T16:00:00.000Z	News_Social	2.2.19	12.0	0.001261	0.083333				0.041667		-0.041667		0.083333	-0.083333	0.166667	0.187500							-0.041667		-0.083333			
mp:2017-08-13_16.00.00.News_Social.COM_ENM.COA	COA	2017-08-13T16:00:00.000Z	News_Social	2.2.19	765.9	0.080469	-0.129260	0.005223	0.018279	0.003917	-0.007834	0.033947	0.011098	0.020890	0.060060	0.021543	0.022196	0.156548	0.003917	0.001306	0.002611	-0.001306	0.024677	0.003917	0.016321	0.004570	-0.018932		0.001306	
mp:2017-08-13_16.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-13T16:00:00.000Z	News_Social	2.2.19	371.7	0.039052	-0.067259	0.014797		0.002690	0.002018	0.008071	0.028249	0.020178	0.037665	-0.008071	0.032284	0.114878	0.013452		0.005381	0.000000	0.008609		-0.032284		0.017487			
mp:2017-08-13_16.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-13T16:00:00.000Z	News_Social	2.2.19	2045.7	0.214930	-0.158625	0.004155	0.007088		-0.002627	0.019309	0.014176	0.054505	0.069414	0.012710	0.025664	0.153407	0.010265	0.000489	0.015398	0.000489	0.032361	0.000978	0.003422	0.000489	0.006110	-0.001955	0.001955	
mp:2017-08-13_16.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-13T16:00:00.000Z	News_Social	2.2.19	5.0	0.000525	0.200000						-0.200000					-0.050000							0.600000					
mp:2017-08-13_16.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-13T16:00:00.000Z	News_Social	2.2.19	263.2	0.027653	0.066489	0.030395	0.011398		-0.004749	0.005699	0.000000	0.015198	0.020897	-0.018997	0.011398	0.167933	-0.007599		-0.007599		0.017857		0.001900	0.003799	-0.005699			
mp:2017-08-13_16.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-13T16:00:00.000Z	News_Social	2.2.19	3243.2	0.340744	0.030834	0.037155	0.009558	0.017267	0.001156	0.019117	0.013259	0.019734	0.052263	0.008017	0.041471	0.141858	0.009713	0.000308	0.006013	0.000308	0.038758	-0.000463	-0.008942	0.000308	-0.067834	-0.010638	0.001850	0.000308
mp:2017-08-13_16.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-13T16:00:00.000Z	News_Social	2.2.19	1.0	0.000105	-1.000000											0.250000												
mp:2017-08-13_16.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-13T16:00:00.000Z	News_Social	2.2.19	245.5	0.025793	0.036660	-0.028513	0.012220		-0.004073	0.032587	0.069246	0.020367	0.054990	0.020367	0.014257	0.168534	-0.020367		0.000000		0.020367				0.030550		0.016293	
mp:2017-08-13_16.00.00.News_Social.COM_ENM.JET	JET	2017-08-13T16:00:00.000Z	News_Social	2.2.19	5.0	0.000525	0.400000											-0.050000							0.200000		-0.400000			
mp:2017-08-13_16.00.00.News_Social.COM_ENM.LNG	LNG	2017-08-13T16:00:00.000Z	News_Social	2.2.19	59.0	0.006199	0.127119	0.186441			0.016949	0.016949	-0.025424	0.067797	0.016949	0.025424		0.203390					0.067797				0.008475			
mp:2017-08-13_16.00.00.News_Social.COM_ENM.NAP	NAP	2017-08-13T16:00:00.000Z	News_Social	2.2.19	34.0	0.003572	0.294118	0.058824			-0.044118		-0.058824	0.029412	0.029412			0.176471	-0.029412				0.029412				-0.058824			
mp:2017-08-13_16.00.00.News_Social.COM_ENM.NGS	NGS	2017-08-13T16:00:00.000Z	News_Social	2.2.19	295.2	0.031015	0.062669	0.044038	0.006775	0.003388	0.000423	0.023713	0.016938	0.064363	0.020325	0.018631	0.016938	0.131098	-0.003388		0.010163		0.036247	0.003388	0.044038		0.023713		0.003388	
mp:2017-08-13_16.00.00.News_Social.COM_ENM.NKL	NKL	2017-08-13T16:00:00.000Z	News_Social	2.2.19	225.5	0.023692	-0.139690	-0.002217	0.004435	0.026608	0.004989	0.008869	0.011086	0.097561	0.097561	0.008869	0.017738	0.197339	0.000000				0.008869		0.017738		-0.017738	-0.008869	0.013304	
mp:2017-08-13_16.00.00.News_Social.COM_ENM.NSEA	NSEA	2017-08-13T16:00:00.000Z	News_Social	2.2.19	42.2	0.004434	-0.308057				0.023697		0.047393	0.047393	0.094787	0.142180		0.164692			0.023697		0.052133				0.047393			
mp:2017-08-13_16.00.00.News_Social.COM_ENM.PALL	PALL	2017-08-13T16:00:00.000Z	News_Social	2.2.19	93.0	0.009771	0.118280	0.096774			0.010753		0.075269		0.150538	-0.021505		0.209677			0.010753				-0.021505		0.032258		0.010753	
mp:2017-08-13_16.00.00.News_Social.COM_ENM.PLAT	PLAT	2017-08-13T16:00:00.000Z	News_Social	2.2.19	169.0	0.017756	-0.053254	-0.035503			0.020710	0.017751	-0.023669	0.082840	0.044379	-0.023669	0.017751	0.198225	-0.011834				0.008876		-0.047337		-0.023669			
mp:2017-08-13_16.00.00.News_Social.COM_ENM.RAREE	RAREE	2017-08-13T16:00:00.000Z	News_Social	2.2.19	61.0	0.006409	-0.245902	-0.049180		0.016393			-0.081967	0.016393	0.032787	-0.032787	0.065574	0.200820			-0.016393		0.065574		0.016393					
mp:2017-08-13_16.00.00.News_Social.COM_ENM.SLVR	SLVR	2017-08-13T16:00:00.000Z	News_Social	2.2.19	412.7	0.043360	0.075115	0.033923	0.006058	0.009692	0.024231	0.026654	-0.003635	0.038769	0.055731	0.033923	0.043615	0.186031	0.021808				0.050157	-0.002423	-0.002423		-0.004846			
mp:2017-08-13_16.00.00.News_Social.COM_ENM.STEE	STEE	2017-08-13T16:00:00.000Z	News_Social	2.2.19	838.1	0.088054	-0.114545	-0.017301	0.002386	0.001193	-0.003281	0.013125	0.043551	0.039971	0.064431	-0.002386	0.019091	0.164688	0.010739	0.001193	0.012528	0.001193	0.028517	0.002386	0.003580	0.002386	0.011932	0.002386		
mp:2017-08-13_16.00.00.News_Social.COM_ENM.URAN	URAN	2017-08-13T16:00:00.000Z	News_Social	2.2.19	62.0	0.006514	-0.064516	0.032258				0.048387	0.000000	0.032258	0.080645		0.064516	0.157258	-0.048387				0.048387	0.016129						
mp:2017-08-13_16.00.00.News.COM_ENM.ALU	ALU	2017-08-13T16:00:00.000Z	News	2.2.19	172.6	0.028061	-0.052144	0.023175	0.005794		0.002897	0.057937	0.014484	0.005794	0.043453	-0.023175	0.026072	0.164542	0.005794		0.005794	0.005794	0.051564		-0.011587	0.005794	0.023175			
mp:2017-08-13_16.00.00.News.COM_ENM.COA	COA	2017-08-13T16:00:00.000Z	News	2.2.19	498.4	0.081030	-0.144462	0.008026	0.018058	0.002006	-0.005016	0.018058	0.024077	0.018058	0.060193	0.009029	0.020064	0.148274	0.006019		0.000000	-0.002006	0.025883	0.006019	0.025080	0.004013	-0.035112		0.002006	
mp:2017-08-13_16.00.00.News.COM_ENM.CPPR	CPPR	2017-08-13T16:00:00.000Z	News	2.2.19	250.5	0.040726	-0.125749	0.019960		0.003992	0.002994		0.029940	0.005988	0.017964	-0.031936	0.047904	0.108283	0.003992		0.003992				-0.047904		0.045908			
mp:2017-08-13_16.00.00.News.COM_ENM.CRU	CRU	2017-08-13T16:00:00.000Z	News	2.2.19	1696.7	0.275850	-0.140862	0.016208	0.008841		-0.002284	0.022102	0.015324	0.057464	0.063948	0.008546	0.025049	0.147315	0.011788	0.000589	0.015619	0.000589	0.028997	0.001179	0.006778	0.000589	0.012082	-0.000589	0.002358	
mp:2017-08-13_16.00.00.News.COM_ENM.MOG	MOG	2017-08-13T16:00:00.000Z	News	2.2.19	191.0	0.031053	0.128272	0.047120	0.015707		0.001309	0.013089	0.007853	0.010471	0.018325	-0.026178	0.015707	0.159686			-0.015707		0.026178		-0.005236		-0.005236			
mp:2017-08-13_16.00.00.News.COM_ENM.GOL	GOL	2017-08-13T16:00:00.000Z	News	2.2.19	2123.7	0.345272	0.049442	0.049677	0.011301	0.022602	-0.000765	0.014126	0.016010	0.016952	0.044498	0.004473	0.036257	0.117637	0.007063	0.000471	0.007299		0.040354		-0.014597	0.000471	-0.100061	-0.016245	0.000471	0.000471
mp:2017-08-13_16.00.00.News.COM_ENM.HOIL	HOIL	2017-08-13T16:00:00.000Z	News	2.2.19	1.0	0.000163	-1.000000											0.250000												
mp:2017-08-13_16.00.00.News.COM_ENM.IRN	IRN	2017-08-13T16:00:00.000Z	News	2.2.19	138.5	0.022517	0.039711	-0.043321	0.007220		-0.007220	0.057762	0.108303	0.007220	0.043321	0.000000	0.007220	0.156137	-0.014440		0.007220		0.036101				0.014440			
mp:2017-08-13_16.00.00.News.COM_ENM.JET	JET	2017-08-13T16:00:00.000Z	News	2.2.19	5.0	0.000813	0.400000											-0.050000							0.200000		-0.400000			
mp:2017-08-13_16.00.00.News.COM_ENM.LNG	LNG	2017-08-13T16:00:00.000Z	News	2.2.19	12.5	0.002032	-0.120000						-0.040000		0.080000	0.080000		0.090000									0.120000			
mp:2017-08-13_16.00.00.News.COM_ENM.NAP	NAP	2017-08-13T16:00:00.000Z	News	2.2.19	34.0	0.005528	0.294118	0.058824			-0.044118		-0.058824	0.029412	0.029412			0.176471	-0.029412				0.029412				-0.058824			
mp:2017-08-13_16.00.00.News.COM_ENM.NGS	NGS	2017-08-13T16:00:00.000Z	News	2.2.19	116.7	0.018973	-0.042845	-0.059983			-0.006427	0.051414	0.068552	0.102828		0.008569	0.017138	0.084190			0.017138		0.048843		0.042845		0.059983		0.008569	
mp:2017-08-13_16.00.00.News.COM_ENM.NKL	NKL	2017-08-13T16:00:00.000Z	News	2.2.19	3.0	0.000488	0.666667											0.083333					0.333333							
mp:2017-08-13_16.00.00.News.COM_ENM.NSEA	NSEA	2017-08-13T16:00:00.000Z	News	2.2.19	42.2	0.006861	-0.308057				0.023697		0.047393	0.047393	0.094787	0.142180		0.164692			0.023697		0.052133				0.047393			
mp:2017-08-13_16.00.00.News.COM_ENM.PALL	PALL	2017-08-13T16:00:00.000Z	News	2.2.19	4.0	0.000650	-0.500000											0.250000												
mp:2017-08-13_16.00.00.News.COM_ENM.PLAT	PLAT	2017-08-13T16:00:00.000Z	News	2.2.19	74.0	0.012031	-0.243243				0.013514	0.040541	0.013514	0.108108	0.067568	-0.067568		0.158784					0.013514		-0.108108		-0.054054			
mp:2017-08-13_16.00.00.News.COM_ENM.SLVR	SLVR	2017-08-13T16:00:00.000Z	News	2.2.19	188.0	0.030565	0.117021	0.031915	0.005319	0.021277	0.043218	0.018617	-0.013298	0.015957	0.066489	0.053191	0.047872	0.218085	0.000000				0.069149				0.005319			
mp:2017-08-13_16.00.00.News.COM_ENM.STEE	STEE	2017-08-13T16:00:00.000Z	News	2.2.19	560.0	0.091045	-0.101786	-0.018750	0.003571	0.001786	-0.001339	0.014286	0.039286	0.052679	0.075893	0.001786	0.019643	0.187946	0.007143		0.011607	0.001786	0.030357	0.003571	0.003571	0.001786	0.007143			
mp:2017-08-13_16.00.00.News.COM_ENM.URAN	URAN	2017-08-13T16:00:00.000Z	News	2.2.19	39.0	0.006341	0.000000	-0.025641				0.076923	-0.051282	0.051282	0.102564		0.076923	0.198718					0.051282							
mp:2017-08-13_16.00.00.Social.COM_ENM.ALU	ALU	2017-08-13T16:00:00.000Z	Social	2.2.19	95.5	0.028362	0.026178	-0.052356		0.020942	-0.002618	0.031414	0.010471	0.041885	0.073298	0.020942	0.005236	0.137435	0.010471	0.010471	0.010471		0.015707	0.062827	0.020942		-0.020942	-0.041885		
mp:2017-08-13_16.00.00.Social.COM_ENM.BIOF	BIOF	2017-08-13T16:00:00.000Z	Social	2.2.19	12.0	0.003564	0.083333				0.041667		-0.041667		0.083333	-0.083333	0.166667	0.187500							-0.041667		-0.083333			
