id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-13_18.00.00.News_Social.COU.AF	AF	2017-08-13T18:00:00.000Z	News_Social	2.2.19	5468.5	0.004360	-0.161196	-0.024778	0.011063	0.000000	-0.003292	0.324952	0.059614	0.037762	0.056140	0.010789	0.006400	0.020497	0.000823	0.009143		0.000183	-0.021286							-0.002103	-0.000183	0.003932			0.001006	0.004937	0.019914	-0.000183		-0.000183				0.000549	0.001170			-0.001097		0.000549		0.044985	0.004023	0.001829
mp:2017-08-13_18.00.00.News_Social.COU.DZ	DZ	2017-08-13T18:00:00.000Z	News_Social	2.2.19	406.4	0.000324	-0.151329	-0.002461	0.008612		0.001845	0.136565	0.036909	0.073819	0.065207	0.081201	0.011073	0.066129	0.000000	0.028297			-0.017963					-0.002461		-0.002461		0.002461			0.002461	-0.002461	0.007382								0.004921							0.041831		
mp:2017-08-13_18.00.00.News_Social.COU.AO	AO	2017-08-13T18:00:00.000Z	News_Social	2.2.19	225.4	0.000180	-0.051020	0.026619	0.002218	0.004437	0.021074	0.046584	-0.011091	0.017746	0.044366	0.026619	0.026619	0.079303	0.008873	0.004437			0.019743							-0.013310	0.004437	0.013310			0.004437		0.004437											0.026619				0.004437	-0.017746	
mp:2017-08-13_18.00.00.News_Social.COU.AR	AR	2017-08-13T18:00:00.000Z	News_Social	2.2.19	4457.8	0.003554	-0.152317	0.003589	0.004711	0.004487	-0.004234	0.042398	0.015030	0.036004	0.076159	0.049464	0.008188	0.069586	0.007178	0.001795	0.003814	0.005832	-0.002647			0.002916		0.000449		-0.013011	-0.000336	0.011553			0.000224	0.001122	0.003858	0.000224						0.045762	0.000045			-0.009197		0.000224		0.011104	0.004038	
mp:2017-08-13_18.00.00.News_Social.COU.AM	AM	2017-08-13T18:00:00.000Z	News_Social	2.2.19	153.0	0.000122	-0.258170	-0.039216	0.006536		0.004902	0.228758	0.084967	0.029412	0.081699	0.006536	0.006536	0.043709					-0.014706							-0.026144							-0.013072							0.039216								0.013072		
mp:2017-08-13_18.00.00.News_Social.COU.AU	AU	2017-08-13T18:00:00.000Z	News_Social	2.2.19	37385.9	0.029806	-0.146178	0.000227	0.009188	0.011769	-0.003675	0.041179	0.038771	0.024969	0.086035	0.018403	0.016798	0.085972	0.002929	0.012465	0.001177	0.001739	-0.011395		0.000642	0.000669		0.000281	-0.000321	0.000990	-0.000749	0.014390		0.000214	0.000495	-0.000923	0.008230	0.002086	0.000174	-0.000762	-0.000187			0.003865	0.000032	0.000682	-0.000027	-0.007971	0.000843	0.000040	0.000254	0.006272	-0.000267	-0.000080
mp:2017-08-13_18.00.00.News_Social.COU.AT	AT	2017-08-13T18:00:00.000Z	News_Social	2.2.19	718.0	0.000572	0.017409	0.004875	0.008357	0.027855	0.001219	0.095404	0.023677	0.024373	0.052925	0.067549	0.012535	0.077907	0.006964	0.002089		0.001393	0.005571							-0.008357	0.002786	0.013928	-0.001393			-0.001393	0.002786	0.006964	0.001393				0.004178							0.004178		0.005571		
mp:2017-08-13_18.00.00.News_Social.COU.BH	BH	2017-08-13T18:00:00.000Z	News_Social	2.2.19	918.2	0.000732	-0.044653	0.025049	0.002178	0.004356	0.005718	0.071335	0.004901	0.055543	0.062078	0.040841	0.003267	0.076032	0.004356	0.002723			0.002015		-0.002178			0.002178		0.067523	-0.001089						0.008168								0.000545			-0.001089				0.018514		
mp:2017-08-13_18.00.00.News_Social.COU.BD	BD	2017-08-13T18:00:00.000Z	News_Social	2.2.19	4226.5	0.003370	-0.170235	0.003194	0.009937	0.002603	-0.006033	0.084940	0.037501	0.041287	0.074411	0.010292	0.017509	0.075387	0.007098	0.005797		0.000710	-0.009346	0.000237		0.003312		-0.000710	0.000473	0.006152	-0.002484	0.004614			0.001183	0.002366	0.017390	0.004850		0.000000				0.010411		0.000710		-0.002603				0.016207	0.001420	-0.000237
mp:2017-08-13_18.00.00.News_Social.COU.BY	BY	2017-08-13T18:00:00.000Z	News_Social	2.2.19	291.5	0.000232	-0.240137		0.013722		0.003431	0.078902	0.089194	0.010292	0.066895	-0.003431	0.013722	0.053816	0.003431	0.020583			-0.020583							-0.048027	-0.006861	0.020583					0.058319	-0.013722						0.013722								0.041166		
mp:2017-08-13_18.00.00.News_Social.COU.BE	BE	2017-08-13T18:00:00.000Z	News_Social	2.2.19	685.2	0.000546	-0.086106	0.008027	0.009486	0.025540	-0.004926	0.091214	-0.008757	0.054729	0.081728	0.017513	0.017513	0.091670	0.013865	0.008027		0.005838	-0.002043							0.005108	0.001459	0.001459				0.001459	0.008757							0.000730								0.005838		
mp:2017-08-13_18.00.00.News_Social.COU.BO	BO	2017-08-13T18:00:00.000Z	News_Social	2.2.19	166.4	0.000133	-0.132212	-0.006010	0.003005	0.006010	0.004507	0.132212	-0.009014	0.042067	0.054087	0.036058	0.018029	0.072115	0.012019	0.012019			0.002704													-0.030048	0.024038															0.018029		
