id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-14_17.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-14T17:00:00.000Z	Social	2.2.19	194.0	0.110353	-0.038660	0.010309		0.005155		0.059278	-0.046392	0.020619	0.056701	0.005155	0.005155	0.135309	0.010309		0.010309		0.025773		0.020619		0.010309		0.041237				
mp:2017-08-14_17.00.00.Social.COM_AGR.COC	COC	2017-08-14T17:00:00.000Z	Social	2.2.19	2.0	0.001138	-1.000000											0.250000															
mp:2017-08-14_17.00.00.Social.COM_AGR.COF	COF	2017-08-14T17:00:00.000Z	Social	2.2.19	162.2	0.092264	0.003083	0.006165		0.018496	0.000000	0.012330	0.030826	0.033909	0.117139	0.027744	0.018496	0.155364	0.003083				0.025894	0.006165	0.000000		0.000000						0.006165
mp:2017-08-14_17.00.00.Social.COM_AGR.COR	COR	2017-08-14T17:00:00.000Z	Social	2.2.19	463.9	0.263879	-0.175684	-0.015089	0.010778	0.019401	0.001078	0.006467	-0.025868	0.036646	0.053891	0.000000	0.019401	0.169164	-0.008623				0.005174		0.000000		-0.010778	-0.004311	0.008623				0.030179
mp:2017-08-14_17.00.00.Social.COM_AGR.COT	COT	2017-08-14T17:00:00.000Z	Social	2.2.19	211.4	0.120250	-0.208136	-0.014191		0.009461	-0.002365	0.009461	0.059130	0.033113	0.087512	0.002365	0.030747	0.163434	0.004730				0.011353		0.000000		0.018921		-0.004730				0.009461
mp:2017-08-14_17.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-14T17:00:00.000Z	Social	2.2.19	37.5	0.021331	-0.186667			0.053333		0.026667	0.040000	0.106667	0.080000	-0.026667	0.053333	0.143333					0.053333		0.000000		0.026667						
mp:2017-08-14_17.00.00.Social.COM_AGR.ORJ	ORJ	2017-08-14T17:00:00.000Z	Social	2.2.19	11.0	0.006257	-0.363636			-0.090909			-0.363636			-0.090909		0.068182	-0.090909														
mp:2017-08-14_17.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-14T17:00:00.000Z	Social	2.2.19	193.5	0.110068	-0.198966	-0.036176		0.010336		0.046512	0.056848	0.020672	0.113695	0.000000	0.015504	0.160853	0.010336				0.010336		0.005168		-0.025840		0.010336				0.056848
mp:2017-08-14_17.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-14T17:00:00.000Z	Social	2.2.19	104.8	0.059613	-0.152672	0.000000					0.009542	0.028626	0.085878	-0.038168	0.028626	0.060115	0.019084				0.064885		0.066794		0.000000		0.019084				0.066794
mp:2017-08-14_17.00.00.Social.COM_AGR.SUG	SUG	2017-08-14T17:00:00.000Z	Social	2.2.19	168.4	0.095791	-0.103919	0.008907		-0.002969	0.004454	0.011876	0.023753	0.005938	0.071259	0.005938	0.011876	0.166568	0.023753				0.046912		0.000000		0.000000		-0.011876				
