id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-14_07.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-14T07:00:00.000Z	Social	2.2.19	170.0	0.139139	-0.264706	-0.023529	0.005882	0.005882	-0.005882	0.064706	-0.017647	0.100000	0.082353	0.017647	0.011765	0.150000	0.011765		0.011765		0.088235		-0.023529		0.011765						
mp:2017-08-14_07.00.00.Social.COM_AGR.COF	COF	2017-08-14T07:00:00.000Z	Social	2.2.19	80.0	0.065477	0.100000	-0.012500			0.003125		0.050000		0.087500	0.043750		0.143750	-0.043750				0.012500	0.012500	0.025000		-0.037500						0.050000
mp:2017-08-14_07.00.00.Social.COM_AGR.COR	COR	2017-08-14T07:00:00.000Z	Social	2.2.19	261.0	0.213619	-0.212644	-0.015326	0.019157	0.022989	-0.004789	0.019157	-0.026820	0.038314	0.072797	0.001916	0.022989	0.151341	-0.015326		-0.007663		0.038314		-0.019157		-0.015326	-0.007663					0.034483
mp:2017-08-14_07.00.00.Social.COM_AGR.COT	COT	2017-08-14T07:00:00.000Z	Social	2.2.19	173.0	0.141594	-0.130058	-0.040462		0.005780	-0.002890	0.049133	0.049133	0.023121	0.034682	0.020231	0.008671	0.125723	-0.005780				0.028902		0.031792		0.023121		0.005780				
mp:2017-08-14_07.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-14T07:00:00.000Z	Social	2.2.19	35.5	0.029055	-0.309859					0.028169	0.042254	0.197183	0.112676	-0.028169	0.056338	0.137324					0.056338		0.000000		0.028169						
mp:2017-08-14_07.00.00.Social.COM_AGR.ORJ	ORJ	2017-08-14T07:00:00.000Z	Social	2.2.19	5.5	0.004502	-0.363636			-0.090909			-0.363636			-0.090909		0.068182	-0.090909														
mp:2017-08-14_07.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-14T07:00:00.000Z	Social	2.2.19	128.5	0.105173	-0.175097	-0.054475		0.007782		0.038911	0.054475		0.046693	-0.015564	0.023346	0.139105	0.007782						0.101167		-0.038911						
mp:2017-08-14_07.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-14T07:00:00.000Z	Social	2.2.19	80.8	0.066132	-0.173267	0.000000					0.012376	0.024752	0.024752	-0.012376	0.012376	0.053218	0.024752				0.096535		0.086634		0.000000		0.012376				
mp:2017-08-14_07.00.00.Social.COM_AGR.SUG	SUG	2017-08-14T07:00:00.000Z	Social	2.2.19	127.0	0.103945	-0.200787	-0.023622					0.062992	0.007874	0.106299	0.031496		0.187008	0.007874				0.023622	0.015748	0.007874		0.000000		-0.023622				
mp:2017-08-14_07.00.00.Social.COM_AGR.WHT	WHT	2017-08-14T07:00:00.000Z	Social	2.2.19	160.5	0.131364	-0.143302	-0.068536	0.012461			0.024922	-0.021807	0.024922	0.074766	-0.074766	0.018692	0.092679	-0.024922	-0.012461			0.049844		0.012461		0.000000	-0.012461	0.037383				0.012461
