id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-10_20.00.00.Social.COU.AF	AF	2017-08-10T20:00:00.000Z	Social	2.2.18	2796.6	0.003395	-0.132304	0.005542	0.006079	0.005006	-0.002905	0.263177	0.028070	0.025388	0.061861	0.006973	0.019488	0.038149	0.005185	0.014482		0.001073	-0.010173							0.001967	-0.001073	0.003218			0.001252	0.000358	0.012158	0.000358						0.002682	0.000358			-0.002145		0.000358		0.018236	0.000358	
mp:2017-08-10_20.00.00.Social.COU.DZ	DZ	2017-08-10T20:00:00.000Z	Social	2.2.18	2075.0	0.002519	-0.156386	-0.012048	0.000964	0.001928	0.001084	0.028916	0.115422	0.009639	0.090120	0.021205	0.012530	0.060452	0.000964	0.000482			-0.011928		0.000482			-0.001446		0.002892	-0.002410	0.113253				-0.000482	-0.000482							0.010843								0.001446		
mp:2017-08-10_20.00.00.Social.COU.AO	AO	2017-08-10T20:00:00.000Z	Social	2.2.18	175.5	0.000213	-0.085470	0.028490	0.005698	0.011396	-0.011396	0.074074	0.034188	0.025641	0.079772	0.031339	0.025641	0.093661	-0.005698	0.005698	0.005698	0.011396	0.000000							0.017094						0.005698	0.011396							0.005698				-0.005698				0.011396		
mp:2017-08-10_20.00.00.Social.COU.AR	AR	2017-08-10T20:00:00.000Z	Social	2.2.18	2188.8	0.002657	-0.032895	-0.025813	0.004340	0.006168	-0.003312	0.041804	0.012336	0.018960	0.060307	0.034037	0.009366	0.064447	0.003198	0.004340		0.000914	-0.015922		0.001827	0.000457		0.000000	0.001599	0.004797	-0.002741	0.002741		-0.001371			-0.010508	-0.000457						0.113989		0.003198		0.007767		0.001371		0.002284	-0.000914	
mp:2017-08-10_20.00.00.Social.COU.AM	AM	2017-08-10T20:00:00.000Z	Social	2.2.18	92.7	0.000113	0.199569	0.064725		0.021575	0.005394	0.075512	-0.016181	0.000000	0.053937	0.053937		0.084277	0.010787	0.010787			0.038835							0.021575	-0.064725						-0.037756								0.005394							0.026969		
mp:2017-08-10_20.00.00.Social.COU.AU	AU	2017-08-10T20:00:00.000Z	Social	2.2.18	19629.0	0.023831	-0.062484	0.003006	0.006903	0.015207	0.000535	0.030083	0.020123	0.035432	0.072469	0.020735	0.020938	0.088521	0.007311	0.009552	0.000509	0.003821	-0.006012		0.000127	0.000178		0.000790	0.000408	0.006368	0.000408	0.011896			0.000306	0.000790	0.006506	0.003464	0.000509	0.001885	0.000102		0.000204	0.004279	-0.000041	0.000408		0.000815	0.000102	0.000611		0.003617	-0.000408	-0.000025
mp:2017-08-10_20.00.00.Social.COU.AT	AT	2017-08-10T20:00:00.000Z	Social	2.2.18	575.8	0.000699	-0.044286	-0.027787	0.006078	0.017367	0.004342	0.060785	-0.035603	0.025182	0.059917	0.045155	0.034734	0.087856	0.015630	0.006078		0.005210	-0.010420							-0.001737	-0.001737	0.001737					0.005905							0.026051	0.000695			-0.006947				0.003473		
mp:2017-08-10_20.00.00.Social.COU.BH	BH	2017-08-10T20:00:00.000Z	Social	2.2.18	197.7	0.000240	-0.106222		0.030349		0.012645	0.035407	0.010116	0.010116	0.126454	0.015175	0.010116	0.081879		0.010116			-0.027314						0.020233	0.000000		-0.030349					0.005058															0.032878		
mp:2017-08-10_20.00.00.Social.COU.BD	BD	2017-08-10T20:00:00.000Z	Social	2.2.18	82.5	0.000100	-0.212121	0.012121			-0.024242	0.145455	0.109091		0.072727	0.012121	0.012121	0.059848				0.012121	-0.006061							0.030303							0.048485							0.024242								0.012121		0.006061
mp:2017-08-10_20.00.00.Social.COU.BY	BY	2017-08-10T20:00:00.000Z	Social	2.2.18	56.5	0.000069	-0.159292	-0.035398			-0.008850	0.159292	0.079646		0.088496		0.070796	0.060841	0.000000	0.017699		0.017699	-0.035398							-0.017699							0.035398																	
mp:2017-08-10_20.00.00.Social.COU.BE	BE	2017-08-10T20:00:00.000Z	Social	2.2.18	661.8	0.000803	-0.169235	-0.015866	0.036265	0.014355	-0.008877	0.042309	0.056664	0.006044	0.058175	0.001511	0.030976	0.087640	0.007555	0.016621		0.003022	-0.034149		0.003022			0.001511		0.007555	0.000000	0.010577			0.016621		0.034754			0.003022								-0.001511				0.013599		
