id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-13_08.00.00.News_Social.CUR.AUD	AUD	2017-08-13T08:00:00.000Z	News_Social	2.2.19	90.0	0.011584	-0.177778	-0.011111			0.013889	0.011111	0.022222	0.077778	0.055556	0.044444	0.011111	0.052778	0.011111		0.077778	-0.011111	0.100000	0.011111			0.011111
mp:2017-08-13_08.00.00.News_Social.CUR.CAD	CAD	2017-08-13T08:00:00.000Z	News_Social	2.2.19	71.5	0.009203	0.111888	0.000000	0.027972		0.033217		0.006993		0.013986	0.013986	0.027972	0.113636	0.027972		0.195804		0.006993				
mp:2017-08-13_08.00.00.News_Social.CUR.CNY	CNY	2017-08-13T08:00:00.000Z	News_Social	2.2.19	403.9	0.051985	-0.014855	0.049517		0.002476	0.011141	0.059421	0.017331	0.022283	0.016093	-0.004952	0.007428	0.064434	0.012379		0.158455	0.014855	0.018321				0.056945
mp:2017-08-13_08.00.00.News_Social.CUR.EUR	EUR	2017-08-13T08:00:00.000Z	News_Social	2.2.19	733.1	0.094355	-0.281681	0.013641	0.006820	0.006820	0.003410	0.008184	0.016369	0.017733	0.115264	0.023189	0.006820	0.143193	0.008184	0.002728	-0.043650	0.002728	0.011049	0.001364		-0.001364	0.000000
mp:2017-08-13_08.00.00.News_Social.CUR.INR	INR	2017-08-13T08:00:00.000Z	News_Social	2.2.19	412.0	0.053027	0.047330	0.000000		0.002427	-0.010316	0.002427	0.012136	0.012136	0.044903	-0.012136	0.003641	0.076153	-0.009709		0.191748		0.009709				-0.019417
mp:2017-08-13_08.00.00.News_Social.CUR.IDR	IDR	2017-08-13T08:00:00.000Z	News_Social	2.2.19	34.0	0.004376	0.205882						-0.294118			-0.147059		0.198529			-0.029412			0.147059			
mp:2017-08-13_08.00.00.News_Social.CUR.ILS	ILS	2017-08-13T08:00:00.000Z	News_Social	2.2.19	3.0	0.000386	-0.333333						0.333333					0.083333			-0.333333						
mp:2017-08-13_08.00.00.News_Social.CUR.JPY	JPY	2017-08-13T08:00:00.000Z	News_Social	2.2.19	188.0	0.024197	-0.015957	0.021277	0.010638			0.015957	-0.015957	0.021277	0.117021	0.005319	0.085106	0.103723	-0.005319		0.111702		0.037234				0.021277
mp:2017-08-13_08.00.00.News_Social.CUR.PLN	PLN	2017-08-13T08:00:00.000Z	News_Social	2.2.19	11.0	0.001416	0.272727	0.272727			0.045455		0.000000					0.250000			-0.090909						
mp:2017-08-13_08.00.00.News_Social.CUR.RUB	RUB	2017-08-13T08:00:00.000Z	News_Social	2.2.19	50.0	0.006435	-0.020000	0.020000				0.020000	-0.060000		0.100000	0.000000		0.080000			0.020000	0.020000	0.060000				0.000000
mp:2017-08-13_08.00.00.News_Social.CUR.SGD	SGD	2017-08-13T08:00:00.000Z	News_Social	2.2.19	10.0	0.001287	-0.800000								0.200000			0.250000									
mp:2017-08-13_08.00.00.News_Social.CUR.ZAR	ZAR	2017-08-13T08:00:00.000Z	News_Social	2.2.19	101.0	0.012999	0.029703			0.049505		0.039604	0.158416	0.019802		0.059406		-0.009901	-0.009901		-0.386139		0.019802	0.009901			0.009901
mp:2017-08-13_08.00.00.News_Social.CUR.KRW	KRW	2017-08-13T08:00:00.000Z	News_Social	2.2.19	26.0	0.003346	0.192308	0.307692					-0.153846	0.038462	0.038462			0.153846	-0.038462		-0.038462		0.115385				
mp:2017-08-13_08.00.00.News_Social.CUR.CHF	CHF	2017-08-13T08:00:00.000Z	News_Social	2.2.19	6.0	0.000772	-0.666667									-0.333333		0.250000									
mp:2017-08-13_08.00.00.News_Social.CUR.THB	THB	2017-08-13T08:00:00.000Z	News_Social	2.2.19	84.0	0.010811	-0.261905						0.047619	0.047619	0.095238	-0.011905		-0.017857			0.142857		0.095238				
