id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-15_03.00.00.News_Social.CUR.ARS	ARS	2017-08-15T03:00:00.000Z	News_Social	2.2.19	129.0	0.003911	0.182171				-0.015504		0.031008	0.023256	0.031008	0.000000		0.147287	-0.015504		0.034884			0.007752			-0.007752
mp:2017-08-15_03.00.00.News_Social.CUR.AUD	AUD	2017-08-15T03:00:00.000Z	News_Social	2.2.19	2350.1	0.071251	-0.097443	0.001064	0.013616	0.001489	0.000319	0.001277	-0.004255	0.025105	0.045530	-0.003191	0.013404	0.081358	0.002553		0.013404	0.002340	0.022595	-0.000638			0.017446
mp:2017-08-15_03.00.00.News_Social.CUR.BRL	BRL	2017-08-15T03:00:00.000Z	News_Social	2.2.19	8.0	0.000243	-0.250000							0.125000	0.125000			0.000000			0.250000		0.250000				
mp:2017-08-15_03.00.00.News_Social.CUR.CAD	CAD	2017-08-15T03:00:00.000Z	News_Social	2.2.19	415.0	0.012582	-0.086747	0.002410	0.002410	0.002410	0.019277	0.016867	0.024096	0.014458	0.075904	-0.002410	0.007229	0.134337	0.019277		0.010843	0.002410		0.012048			-0.004819
mp:2017-08-15_03.00.00.News_Social.CUR.CNY	CNY	2017-08-15T03:00:00.000Z	News_Social	2.2.19	2662.9	0.080734	-0.010515	0.003192	0.003380	0.001502	0.000094	0.010890	-0.000563	0.015585	0.042059	0.038867	0.017087	0.059578	-0.054076	0.001502	0.116602	0.012017	0.017650	0.001878			0.005633
mp:2017-08-15_03.00.00.News_Social.CUR.EGP	EGP	2017-08-15T03:00:00.000Z	News_Social	2.2.19	15.0	0.000455	0.000000							0.133333				0.083333			0.066667						
mp:2017-08-15_03.00.00.News_Social.CUR.EUR	EUR	2017-08-15T03:00:00.000Z	News_Social	2.2.19	3204.8	0.097163	-0.162569	-0.021998	0.010609	0.004056	0.004446	0.007957	-0.002652	0.014822	0.050081	0.002964	0.014666	0.082587	0.000468	-0.000936	0.023558	-0.001248	0.032077	0.002808			0.011077
mp:2017-08-15_03.00.00.News_Social.CUR.INR	INR	2017-08-15T03:00:00.000Z	News_Social	2.2.19	500.0	0.015159	-0.080000	0.013000	0.000000	0.010000	0.011000	0.002000	0.008000	0.034000	0.027000	-0.021000	0.030000	0.094500	0.002000	-0.004000	0.062000	0.001000	0.026000	0.010000			0.006000
mp:2017-08-15_03.00.00.News_Social.CUR.IDR	IDR	2017-08-15T03:00:00.000Z	News_Social	2.2.19	299.8	0.009089	-0.186791	0.030020	0.006671		-0.048366	0.040027	-0.006671	0.023349	0.033356	0.043362	0.010007	0.155270	-0.006671		0.026684		0.039360	0.006671			0.010007
mp:2017-08-15_03.00.00.News_Social.CUR.ILS	ILS	2017-08-15T03:00:00.000Z	News_Social	2.2.19	19.0	0.000576	0.263158									-0.052632		0.118421			0.052632						
