id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-15_14.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-15T14:00:00.000Z	Social	2.2.19	374.4	0.195826	-0.028045	0.026709	0.008013	0.002671	-0.012019	0.050748	-0.006677	0.013355	0.081464	-0.010684	0.021368	0.130609	0.013355				0.077190		0.037393		-0.013355		0.045406	0.010684			
mp:2017-08-15_14.00.00.Social.COM_AGR.COC	COC	2017-08-15T14:00:00.000Z	Social	2.2.19	55.5	0.029029	0.180180				0.054054		0.036036		0.018018	0.126126		0.159910			0.018018				0.018018		0.135135						
mp:2017-08-15_14.00.00.Social.COM_AGR.COF	COF	2017-08-15T14:00:00.000Z	Social	2.2.19	125.7	0.065746	-0.055688	0.015911		0.047733	0.003978	0.103421	-0.007955	0.035800	0.031822	0.015911	0.047733	0.137828	0.015911	0.007955			0.009547		0.023866		0.015911	0.015911					0.031822
mp:2017-08-15_14.00.00.Social.COM_AGR.COR	COR	2017-08-15T14:00:00.000Z	Social	2.2.19	374.0	0.195617	0.090909	-0.001337	0.005348	0.024064	0.005682		-0.057487	0.042781	0.040107	0.001337	0.029412	0.133021	-0.016043		-0.001337	-0.001337	0.014706		0.029412		-0.002674	0.002674	0.037433	-0.001337			0.048128
mp:2017-08-15_14.00.00.Social.COM_AGR.COT	COT	2017-08-15T14:00:00.000Z	Social	2.2.19	170.5	0.089178	0.108504	0.023460		0.002933	-0.005865	0.011730	-0.035191	0.017595	0.064516	-0.011730	0.023460	0.178152	-0.023460		0.035191		0.023460				0.011730						0.011730
mp:2017-08-15_14.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-15T14:00:00.000Z	Social	2.2.19	26.0	0.013599	-0.115385	0.038462		0.076923		0.076923	0.000000		0.076923			0.125000	-0.038462				0.038462								-0.019231	-0.057692	
mp:2017-08-15_14.00.00.Social.COM_AGR.POIL	POIL	2017-08-15T14:00:00.000Z	Social	2.2.19	3.0	0.001569	-0.333333	0.333333										0.333333															
mp:2017-08-15_14.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-15T14:00:00.000Z	Social	2.2.19	205.5	0.107485	0.055961	0.043796		0.009732	0.007299	0.034063	0.009732	0.004866	0.053528	0.009732	0.014599	0.114964	-0.004866		0.004866		0.019465		0.004866		-0.014599		0.009732	0.004866			0.136253
mp:2017-08-15_14.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-15T14:00:00.000Z	Social	2.2.19	230.3	0.120456	-0.069475	0.008684		0.004342	0.003257	-0.002171	0.019540	0.019540	0.110725	-0.013026	0.034737	0.028441	0.030395		-0.034737	-0.002171	0.077290		0.039079		-0.041251	0.008684	0.043422				0.030395
mp:2017-08-15_14.00.00.Social.COM_AGR.SUG	SUG	2017-08-15T14:00:00.000Z	Social	2.2.19	217.0	0.113500	-0.029954	-0.032258		0.004608	0.006912	0.018433	0.039171	0.059908	0.179724	0.013825	0.018433	0.226959									0.023041	0.018433					0.013825
mp:2017-08-15_14.00.00.Social.COM_AGR.WHT	WHT	2017-08-15T14:00:00.000Z	Social	2.2.19	130.0	0.067995	-0.176923	0.069231				0.046154	-0.007692	0.007692	0.061538	-0.026923	0.015385	0.160577	0.007692		-0.003846	-0.003846	0.015385		-0.007692		0.007692	0.015385	-0.015385		0.015385		0.007692
mp:2017-08-15_14.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-15T14:00:00.000Z	News_Social	2.2.19	1441.7	0.107205	-0.114795	-0.006936	0.003468	0.002775	-0.003121	0.036762	0.009017	0.017341	0.091559	0.004855	0.008324	0.131009	0.003468		-0.024277	-0.018728	0.033641	-0.000694	0.019422	0.012485	0.005549		0.012138	0.004162			0.000694
mp:2017-08-15_14.00.00.News_Social.COM_AGR.COC	COC	2017-08-15T14:00:00.000Z	News_Social	2.2.19	440.5	0.032756	-0.286039	0.004540	0.027242	0.006810	0.006810	0.009081	-0.009081	0.006810	0.104427	0.015891		0.144438	-0.006810		0.000000		0.009081		0.002270		0.071510						
mp:2017-08-15_14.00.00.News_Social.COM_AGR.COF	COF	2017-08-15T14:00:00.000Z	News_Social	2.2.19	703.7	0.052327	-0.234475	-0.040500	0.022737	0.014211	0.000711	0.024158	-0.014211	0.041921	0.036237	-0.013500	0.019184	0.166726	0.017053	0.001421	-0.005684		0.011653	0.001421	0.007105		0.007105	0.002842	-0.005684	0.001421			0.012790
mp:2017-08-15_14.00.00.News_Social.COM_AGR.COR	COR	2017-08-15T14:00:00.000Z	News_Social	2.2.19	1768.8	0.131528	0.014982	0.027137	0.003957	0.006784	0.002827	0.019222	-0.019222	0.012438	0.030246	-0.017243	0.031660	0.104449	0.000283		0.002544	0.000565	0.018374		0.000000		0.020635	0.003957	0.001131	-0.000283			0.010176
