id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-15_14.00.00.News_Social.COU.AF	AF	2017-08-15T14:00:00.000Z	News_Social	2.2.19	7803.0	0.003005	-0.198449	-0.007818	0.004998	0.003204	-0.006824	0.287518	0.036268	0.024862	0.077662	0.001217	0.005831	0.035381	0.000769	0.008074		0.000833	-0.011912		-0.000128					0.009291	-0.000769	0.003037			0.003332	0.003973	0.023273	0.000641		0.000128				0.000897	0.000269			-0.000256				0.013713		
mp:2017-08-15_14.00.00.News_Social.COU.DZ	DZ	2017-08-15T14:00:00.000Z	News_Social	2.2.19	1392.6	0.000536	-0.122433	-0.010771	0.028364	0.009335	0.000269	0.115611	0.070013	0.016157	0.040213	0.038417	0.025133	0.048865	-0.000718	0.010771			-0.018311					-0.001436		-0.010412	0.017952	0.039854			0.001436	0.001436	0.059098							0.003590	0.003447			-0.004308				0.035545		
mp:2017-08-15_14.00.00.News_Social.COU.AO	AO	2017-08-15T14:00:00.000Z	News_Social	2.2.19	251.5	0.000097	-0.117296	0.013917	0.003976	0.011928	0.009940	0.023857	-0.017893	0.027833	0.079523	0.011928		0.088221	0.003976				0.002982					0.003976		0.003976	-0.007952	0.015905					0.003976	0.051690																
mp:2017-08-15_14.00.00.News_Social.COU.AR	AR	2017-08-15T14:00:00.000Z	News_Social	2.2.19	5921.4	0.002281	-0.030398	-0.002955	0.007431	0.007177	-0.001203	0.052690	0.018577	0.018154	0.060543	0.023812	0.009542	0.064871	0.005404	0.008697	-0.000084	0.002618	-0.009635		0.000507	0.000507		0.001773	0.000338	0.027443	-0.005235	0.005911		-0.000338	0.003884	-0.000169	0.004729	0.001689	0.000000	-0.000338		-0.000084		0.044668	0.000169			-0.000507				0.010217	-0.000338	
mp:2017-08-15_14.00.00.News_Social.COU.AM	AM	2017-08-15T14:00:00.000Z	News_Social	2.2.19	335.0	0.000129	-0.126866	-0.044776	0.011940	0.002985	0.000746	0.177612	0.062687	0.019403	0.059701	-0.017910	0.011940	0.039739	0.002985	0.001493			-0.023134			0.011940				0.002985	0.002985	0.005970					0.007463	0.002985		-0.008955	-0.002985		0.002985	0.017910								0.022388		
mp:2017-08-15_14.00.00.News_Social.COU.AU	AU	2017-08-15T14:00:00.000Z	News_Social	2.2.19	86980.0	0.033501	-0.102822	-0.002455	0.006887	0.008646	-0.001214	0.033370	0.031869	0.026937	0.073304	0.012946	0.019085	0.078121	0.003961	0.008375	0.000218	0.002213	-0.010176	-0.000011	0.000799	0.002679	0.000138	-0.000011	0.002276	0.016900	-0.002650	0.012458	-0.000046	-0.000011	0.000880	-0.000586	0.012137	0.002650	0.000230	0.000454	0.000046		0.000057	0.002903	0.000031	0.002639		-0.000661	0.000621	0.000011	0.000075	0.005817	-0.000092	-0.001483
mp:2017-08-15_14.00.00.News_Social.COU.AT	AT	2017-08-15T14:00:00.000Z	News_Social	2.2.19	2439.0	0.000939	-0.166667	0.017835	0.008815	0.004305	-0.002409	0.029930	0.016605	0.074621	0.109676	0.010045	0.018450	0.086793	0.003280	0.003485	0.003280	0.000410	-0.004818		-0.000615				0.000000	0.022755	0.000410	0.011070			0.000410	0.000410	0.020910							0.000820				-0.002050		0.000410		0.007175		-0.000820
mp:2017-08-15_14.00.00.News_Social.COU.BH	BH	2017-08-15T14:00:00.000Z	News_Social	2.2.19	858.6	0.000331	-0.086187	0.010482		0.004659	-0.002038	0.067552	0.049499	0.041929	0.069299	0.026788	0.010482	0.068513	0.000000	0.024458			-0.013277		0.005823			0.002329		0.029117	-0.002329	0.015141		-0.001165	0.002329	0.003494	0.020033							0.002329	0.000233							0.037270		-0.001165
mp:2017-08-15_14.00.00.News_Social.COU.BD	BD	2017-08-15T14:00:00.000Z	News_Social	2.2.19	5251.7	0.002023	-0.229164	-0.026658	0.005427	0.002951	-0.005808	0.177942	0.029705	0.055315	0.077594	0.010854	0.006855	0.050024	0.002190	0.010949	0.001142	0.000190	-0.020669		0.000190	0.000762		0.000762	-0.000952	0.002095	-0.000095	0.002951			0.001523	0.001142	0.013500	0.002285	0.000381	-0.000190	-0.000190			0.043986	0.000076	0.000190		-0.013424			0.000190	0.018470	0.000000	
mp:2017-08-15_14.00.00.News_Social.COU.BY	BY	2017-08-15T14:00:00.000Z	News_Social	2.2.19	412.0	0.000159	-0.002427	0.063107	0.002427	0.009709	-0.009709	0.016990	0.000000	0.004854	0.063107	0.038835	0.012136	0.019417	0.004854	0.004854			0.019417					-0.001214	0.002427	0.018204		0.007282			0.002427		0.199029			0.019417												0.004854		
mp:2017-08-15_14.00.00.News_Social.COU.BE	BE	2017-08-15T14:00:00.000Z	News_Social	2.2.19	1382.7	0.000533	-0.149707	-0.021697	0.009402	0.009402	-0.003978	0.062559	0.048818	0.033268	0.067983	0.024228	0.016996	0.090430	0.007955	0.006147		0.000723	-0.011391		0.001446			-0.004339		0.010487	-0.002531	0.009547				0.000723	-0.001808	-0.000723		0.001446				0.004339								0.002531	0.001446	
mp:2017-08-15_14.00.00.News_Social.COU.BO	BO	2017-08-15T14:00:00.000Z	News_Social	2.2.19	621.9	0.000240	-0.049847	0.008040	0.001608	0.003216	0.002814	0.049847	0.013668	0.022512	0.086027	0.045023	0.008040	0.061405	0.000000	0.006432		0.000804	0.005548			0.003216				0.083615	0.001608	0.001608				-0.009648	0.014472	0.059495						0.008040								0.004824		
mp:2017-08-15_14.00.00.News_Social.COU.BA	BA	2017-08-15T14:00:00.000Z	News_Social	2.2.19	171.0	0.000066	0.035088	-0.011696		0.040936	-0.016082	0.175439	-0.052632	0.011696	0.070175	-0.035088		0.061404		0.011696			0.000000			0.023392				0.017544							-0.023392							0.005848								0.005848		
