id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-14_07.00.00.News_Social.COU.AF	AF	2017-08-14T07:00:00.000Z	News_Social	2.2.19	4763.7	0.003206	-0.164998	-0.024141	0.011021	0.000840	-0.004198	0.345110	0.058463	0.028129	0.051641	0.009761	0.004093	0.018032	0.000840	0.007242		0.000210	-0.019428							-0.001784	-0.000210	0.001889			0.000735	0.001260	0.013834								0.000609			-0.000420		0.000630		0.051641		
mp:2017-08-14_07.00.00.News_Social.COU.DZ	DZ	2017-08-14T07:00:00.000Z	News_Social	2.2.19	459.1	0.000309	-0.160096	0.004356	0.002178	0.002178	0.001634	0.082771	0.074058	0.047920	0.072969	0.013069	0.014158	0.078278	0.000000	0.028316			-0.009148							0.015247		0.032673					-0.008713							0.004356								0.026138		
mp:2017-08-14_07.00.00.News_Social.COU.AO	AO	2017-08-14T07:00:00.000Z	News_Social	2.2.19	146.5	0.000099	0.017065	0.013652	0.013652	0.006826	0.001706	0.075085	-0.040956	0.006826	0.047782	0.054608	0.027304	0.068686	0.020478				-0.017065					0.006826		0.054608	0.006826	0.020478																0.040956				0.006826		
mp:2017-08-14_07.00.00.News_Social.COU.AR	AR	2017-08-14T07:00:00.000Z	News_Social	2.2.19	9183.1	0.006180	-0.118696	0.005118	0.006806	0.002069	-0.006234	0.024447	0.026952	0.031035	0.064303	0.044429	0.007786	0.060226	0.004900	0.005935	0.001851	0.002505	-0.003969			0.001960		0.000163		-0.022541	0.001035	0.018588		0.002505	0.006969	0.004465	0.017195	0.001089		0.000000				0.020854	0.000044			-0.013721		0.000109		0.009038	0.000218	0.000109
mp:2017-08-14_07.00.00.News_Social.COU.AM	AM	2017-08-14T07:00:00.000Z	News_Social	2.2.19	217.5	0.000146	-0.227586	-0.055172		0.004598	0.002299	0.335632	0.050575	0.022989	0.043678	-0.011494	0.004598	0.014080	0.004598				-0.009195						0.004598	-0.036782	0.004598						-0.009195							0.027586								0.018391		
mp:2017-08-14_07.00.00.News_Social.COU.AU	AU	2017-08-14T07:00:00.000Z	News_Social	2.2.19	60304.7	0.040584	-0.132809	-0.004834	0.008913	0.009601	-0.004658	0.038372	0.034044	0.027270	0.078054	0.016359	0.018000	0.083049	0.004394	0.011442	0.001103	0.001451	-0.012465	-0.000050	0.000755	0.001111		0.000066	-0.000066	0.002894	-0.000506	0.012896		0.000099	0.000075	-0.000688	0.008474	0.002164	0.000108	-0.000041	-0.000166	-0.000017		0.004237	0.000108	0.000307	0.000066	-0.008059	0.000506	0.000058	0.000066	0.004444	-0.000663	0.000083
mp:2017-08-14_07.00.00.News_Social.COU.AT	AT	2017-08-14T07:00:00.000Z	News_Social	2.2.19	1064.7	0.000717	-0.002818	0.014088	0.004696	0.019724	0.001409	0.078895	0.021133	0.037569	0.069973	0.059641	0.013149	0.085705	0.008453	0.002348		0.004696	0.001738							-0.008453	0.001878	0.010332	-0.000939			-0.002818	-0.002818	0.005635	0.000939				0.002818	0.000939						0.002818		0.005635		
mp:2017-08-14_07.00.00.News_Social.COU.BH	BH	2017-08-14T07:00:00.000Z	News_Social	2.2.19	609.6	0.000410	0.109908	0.045932	0.001640	0.004921	0.009432	0.139436	0.002461	0.014764	0.034449	0.027067	0.008202	0.065822	0.003281	0.001640			0.015256		-0.003281			0.003281		0.032808	0.000000	0.001640			0.001640		0.006562													0.001640		0.016404		
mp:2017-08-14_07.00.00.News_Social.COU.BD	BD	2017-08-14T07:00:00.000Z	News_Social	2.2.19	3789.4	0.002550	-0.172191	0.005674	0.009368	0.003695	0.000660	0.086161	0.028896	0.029952	0.069404	0.019924	0.024542	0.072901	0.010028	0.007125	0.000264	0.001056	-0.009579	0.000528	-0.000264	0.001847		-0.000528	-0.000792	0.000792	-0.003167	0.008313			0.001583	-0.001583	0.014382	0.002111					0.000528	0.022431		0.000264		-0.003958				0.015438	-0.000528	
mp:2017-08-14_07.00.00.News_Social.COU.BY	BY	2017-08-14T07:00:00.000Z	News_Social	2.2.19	435.0	0.000293	-0.250575	-0.008046	0.013793	0.004598	-0.003448	0.080460	0.062069	0.017241	0.094253	0.012644	0.004598	0.069109	0.009195	0.011494			-0.013793							-0.032184	-0.004598	0.013793					0.039080	-0.009195						0.009195		0.002299						0.029885		
mp:2017-08-14_07.00.00.News_Social.COU.BE	BE	2017-08-14T07:00:00.000Z	News_Social	2.2.19	593.5	0.000399	-0.080034	0.013479	0.000842	0.021904	-0.004002	0.038753	0.034541	0.017692	0.096040	0.034541	0.026959	0.091512	0.014322	0.030329		0.001685	-0.010531							0.010952	0.001685	0.001685					0.003370							0.008425								0.005055		
mp:2017-08-14_07.00.00.News_Social.COU.BO	BO	2017-08-14T07:00:00.000Z	News_Social	2.2.19	245.9	0.000165	-0.101667	0.016267	0.006100	0.016267	0.014233	0.109801	0.032534	0.008133	0.044734	0.044734	0.008133	0.083621	0.012200	0.024400			-0.012403							-0.004067						-0.004067																0.044734		
mp:2017-08-14_07.00.00.News_Social.COU.BA	BA	2017-08-14T07:00:00.000Z	News_Social	2.2.19	79.0	0.000053	-0.050633	0.025316		0.012658	0.006329	0.012658	0.025316	0.126582	0.037975	0.037975	0.012658	0.080696		0.012658			0.012658							-0.025316		0.012658												0.139241										
mp:2017-08-14_07.00.00.News_Social.COU.BR	BR	2017-08-14T07:00:00.000Z	News_Social	2.2.19	2667.9	0.001795	-0.177855	0.009745	0.005435	0.010120	-0.012041	0.050976	0.032423	0.052101	0.088834	0.020053	0.014618	0.083380	0.007122	0.012744	0.000375	0.001124	-0.004498	0.000375		0.001124		0.001499	0.010495	0.000750	0.003373	0.005023		-0.000375		0.001499	0.011245	0.000375						0.000937	0.000750			-0.005248			0.000375	0.012369	0.013494	
mp:2017-08-14_07.00.00.News_Social.COU.BG	BG	2017-08-14T07:00:00.000Z	News_Social	2.2.19	235.0	0.000158	0.074468	0.034043		0.012766	0.000000	0.004255	-0.021277	0.025532	0.085106	0.053191	0.017021	0.101064	0.017021	0.008511			0.006383							0.000000		0.004255			0.017021		0.021277							0.029787								0.008511		
