id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-12_02.00.00.News.COU.AF	AF	2017-08-12T02:00:00.000Z	News	2.2.18	5901.3	0.004023	-0.156576	-0.004575	0.001440	0.001864	-0.002266	0.334333	0.047786	0.025333	0.059224	0.010760	0.007795	0.019974	-0.000169	0.010083			-0.010989		0.000169				0.000508	-0.000339	0.000000	0.001610			0.001610	0.001356	0.010760							0.006439	-0.000085			-0.002711		0.001186		0.035246		-0.001525
mp:2017-08-12_02.00.00.News.COU.DZ	DZ	2017-08-12T02:00:00.000Z	News	2.2.18	484.9	0.000331	-0.242318	-0.016498	0.008249	0.006187	-0.001547	0.032996	0.039183	0.018561	0.061868	-0.010311	0.061868	0.081099	0.018561	0.010311			-0.017529		0.002062					0.004125		0.002062			0.004125		-0.017117							0.010311	0.000412							0.014436		
mp:2017-08-12_02.00.00.News.COU.AO	AO	2017-08-12T02:00:00.000Z	News	2.2.18	258.0	0.000176	-0.120155	0.000000	0.003876	0.007752	0.000969	0.042636	-0.027132		0.093023	-0.023256		0.050388	0.065891		0.104651		-0.003876						-0.007752	-0.046512							0.054264																	
mp:2017-08-12_02.00.00.News.COU.AR	AR	2017-08-12T02:00:00.000Z	News	2.2.18	2458.7	0.001676	-0.150283	-0.004271	0.011795	0.005084	-0.002237	0.057144	0.034978	0.026030	0.066499	0.017082	0.016675	0.073896	0.004881	0.004474	0.000813	0.000813	-0.009517		0.001627	0.000813				0.003457	-0.004067	0.006508		-0.000407	0.000813	0.000813	0.016879	0.002847	0.000407	0.000813			0.000813	0.007728	0.000407	0.000813		0.002644			0.001220	0.023793	0.007321	
mp:2017-08-12_02.00.00.News.COU.AM	AM	2017-08-12T02:00:00.000Z	News	2.2.18	23.5	0.000016	0.170213				-0.021277	0.106383	-0.063830	0.042553	0.063830			0.082447		0.042553			-0.021277						0.042553																							0.042553		
mp:2017-08-12_02.00.00.News.COU.AU	AU	2017-08-12T02:00:00.000Z	News	2.2.18	57041.6	0.038886	-0.124462	-0.002253	0.008599	0.008196	-0.003153	0.047422	0.033029	0.031249	0.067354	0.020327	0.016944	0.082725	0.004190	0.008476	0.000114	0.001420	-0.008510		0.001543	0.002226	0.000018	-0.000877	0.000079	0.001814	0.000982	0.013657	0.000035		0.002060	-0.000473	0.008329	0.001113	0.000193	0.000237	0.000035		0.000018	0.003042	0.000081	0.000394		-0.002858	0.000245	0.000175	0.000131	0.007486	-0.000123	-0.000070
mp:2017-08-12_02.00.00.News.COU.AT	AT	2017-08-12T02:00:00.000Z	News	2.2.18	667.5	0.000455	-0.033708	0.025468	0.005993	0.011236	-0.005618	0.041948	0.031461	0.040449	0.045693	0.016479	0.005993	0.075936	0.000000	0.005993		0.004494	-0.008240					0.004494		0.013483	0.013483	0.008240			0.001498		0.008989	0.016479						0.030712								0.004494	-0.002996	
mp:2017-08-12_02.00.00.News.COU.BH	BH	2017-08-12T02:00:00.000Z	News	2.2.18	393.2	0.000268	0.053408	-0.002543	0.007630	0.005086	0.006994	0.045778	-0.010173	0.022889	0.076297	0.007630	0.027976	0.091874		0.002543			0.010427							-0.017803		0.010173			0.002543	-0.010173	0.030519								0.002543			0.010173				0.005086		
mp:2017-08-12_02.00.00.News.COU.BD	BD	2017-08-12T02:00:00.000Z	News	2.2.18	4269.1	0.002910	-0.164437	0.003279	0.004451	0.004099	-0.008696	0.075074	0.035488	0.029983	0.069218	0.013469	0.014640	0.078904	0.008198	0.009253		0.001405	-0.009768	0.000234	0.000703	0.002811		0.000703	-0.000234	0.003748	-0.000468	0.014008			0.000703	0.005388	0.014921	0.000234						0.013820	0.000047	0.000703		-0.001405				0.021316	0.000000	-0.000234
mp:2017-08-12_02.00.00.News.COU.BY	BY	2017-08-12T02:00:00.000Z	News	2.2.18	186.0	0.000127	0.118280	0.059140			0.000000		-0.021505	0.021505	0.005376	0.056452	0.021505	0.071909	0.005376			0.005376	0.016129		0.016129					0.024194	0.010753					0.005376	0.005376	-0.010753						0.005376		0.010753						0.016129		
