id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-14_19.00.00.News_Social.COU.AF	AF	2017-08-14T19:00:00.000Z	News_Social	2.2.19	3707.7	0.001681	-0.172074	-0.011597	0.005394	0.004450	-0.004248	0.278879	0.037894	0.024544	0.055830	0.007956	0.008226	0.033781	0.000809	0.011058	0.000270	0.000270	-0.012717							-0.001888	-0.001888	0.001618			0.000809	0.000270	0.010114							0.002697	-0.000539			-0.000539				0.021846		
mp:2017-08-14_19.00.00.News_Social.COU.DZ	DZ	2017-08-14T19:00:00.000Z	News_Social	2.2.19	1317.8	0.000597	-0.119517	0.000000	0.003035	0.008727	0.001518	0.033389	0.108894	0.015556	0.080058	0.004553	0.026180	0.069813	-0.000759	0.015936		0.002277	-0.004250					-0.003035		0.020109	-0.001518	0.085370			0.001518	0.001518	0.003035							0.002277								0.003035		
mp:2017-08-14_19.00.00.News_Social.COU.AO	AO	2017-08-14T19:00:00.000Z	News_Social	2.2.19	237.0	0.000107	-0.086498	0.008439	0.008439	0.008439	0.002110	0.042194	0.016878	0.021097	0.059072	0.006329	0.025316	0.074103		0.004219			-0.024262					0.008439		0.025316	-0.008439	0.016878					0.031646															0.012658		
mp:2017-08-14_19.00.00.News_Social.COU.AR	AR	2017-08-14T19:00:00.000Z	News_Social	2.2.19	10609.9	0.004809	-0.074035	0.002545	0.007163	0.005184	-0.003794	0.026626	0.026815	0.027239	0.057870	0.036098	0.009991	0.059608	0.005090	0.006079		0.002168	-0.005754		0.000283	0.000754		0.000141	-0.000094	-0.010226	0.000990	0.017738		0.002639	0.006221	-0.000283	0.014788	0.001885	0.000000	-0.001602		-0.000047		0.019699	0.000038	0.000377		-0.009048		0.000094		0.008954	-0.002451	0.000094
mp:2017-08-14_19.00.00.News_Social.COU.AM	AM	2017-08-14T19:00:00.000Z	News_Social	2.2.19	275.0	0.000125	-0.101818	-0.025455		0.007273	0.000909	0.243636	0.029091	0.012727	0.052727	0.012727	0.003636	0.026591	0.007273	0.003636			-0.003636					0.010909		0.003636	0.003636	0.007273					0.003636							0.014545								0.027273		
mp:2017-08-14_19.00.00.News_Social.COU.AU	AU	2017-08-14T19:00:00.000Z	News_Social	2.2.19	71680.3	0.032492	-0.126855	-0.007045	0.008384	0.008078	-0.003695	0.036481	0.034612	0.026848	0.073347	0.016525	0.019615	0.083924	0.005950	0.013825	0.000370	0.001876	-0.015948	-0.000042	0.000858	0.000774	0.000000	-0.000377	0.000014	0.004674	-0.000035	0.011586		0.000028	0.000391	0.000237	0.007312	0.001583	0.000014	0.000328	0.000084	-0.000014	-0.000056	0.003864	-0.000061	0.000265	0.000028	-0.008315	0.000244	0.000014	0.000126	0.003753	-0.000391	-0.000140
mp:2017-08-14_19.00.00.News_Social.COU.AT	AT	2017-08-14T19:00:00.000Z	News_Social	2.2.19	2201.7	0.000998	-0.148294	0.021347	0.019530	0.009765	-0.000568	0.047463	0.028614	0.072444	0.091066	0.037698	0.012263	0.093905	0.007267	0.004769		0.002271	-0.015170							-0.000227	-0.000454	0.005450			0.002271	-0.000454	0.019076	0.000908						0.004542				-0.001817				0.010674		
mp:2017-08-14_19.00.00.News_Social.COU.BH	BH	2017-08-14T19:00:00.000Z	News_Social	2.2.19	751.1	0.000340	0.069232	0.027959	0.006657	0.009320	0.007655	0.039941	-0.017974	0.007988	0.045933	0.043270	0.013314	0.089286	0.000000	0.001331		0.003994	0.015710		-0.007988	0.001331		0.003994		0.014645	0.000000	-0.002663		0.001331		-0.001331	-0.003994							0.001331				0.002663		0.001331		0.017308		-0.001331
mp:2017-08-14_19.00.00.News_Social.COU.BD	BD	2017-08-14T19:00:00.000Z	News_Social	2.2.19	5080.3	0.002303	-0.233648	-0.027262	0.008070	0.002953	-0.004429	0.093203	0.011318	0.041139	0.102455	0.012401	0.009448	0.061106	0.002657	0.005708	0.000197	0.000787	-0.023985	0.000197	-0.000197	0.000591			-0.000394	-0.002067	-0.000591	0.005118			0.000394	0.000197	0.016042	0.000591					0.000394	0.088577		0.000197		-0.008070				0.005610	-0.000787	
mp:2017-08-14_19.00.00.News_Social.COU.BY	BY	2017-08-14T19:00:00.000Z	News_Social	2.2.19	577.0	0.000262	-0.050260	0.037262	0.003466	0.012132	-0.007799	0.029463	-0.001733	0.012998	0.083189	0.044194	0.001733	0.036287	0.008666	0.006932			0.010399					-0.000867	0.001733	0.037262		0.015598			0.001733		0.142114									0.001733						0.008666	0.003466	
