id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-15_08.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-15T08:00:00.000Z	Social	2.2.19	377.4	0.167376	-0.029147	0.026497	0.005299	0.002650	-0.011924	0.059618	-0.009274	0.013249	0.080816	-0.005299	0.021198	0.129571	0.013249				0.065978		0.037096		-0.013249		0.045045	0.010599			
mp:2017-08-15_08.00.00.Social.COM_AGR.COC	COC	2017-08-15T08:00:00.000Z	Social	2.2.19	57.5	0.025501	0.139130				0.052174		0.034783		0.017391	0.121739		0.163043			0.017391				0.017391		0.130435						
mp:2017-08-15_08.00.00.Social.COM_AGR.COF	COF	2017-08-15T08:00:00.000Z	Social	2.2.19	200.1	0.088744	-0.144928	0.009995	0.004998	0.014993	0.001249	0.069965	0.004998	0.052474	0.114943	-0.004998	0.034983	0.138556	0.024988	0.004998	0.000000		0.022989		-0.009995		0.019990	0.009995		0.004998			0.019990
mp:2017-08-15_08.00.00.Social.COM_AGR.COR	COR	2017-08-15T08:00:00.000Z	Social	2.2.19	526.4	0.233458	-0.007599	-0.008549	0.003799	0.026596	0.004987	0.001900	-0.042743	0.041793	0.039894	-0.004749	0.018997	0.156915	-0.005699		-0.000950	-0.000950	0.005509		0.024696		0.005699	0.001900	0.022796	-0.000950			0.037994
mp:2017-08-15_08.00.00.Social.COM_AGR.COT	COT	2017-08-15T08:00:00.000Z	Social	2.2.19	248.9	0.110387	-0.116513	0.016071		0.016071		0.008035	0.012053	0.020088	0.092407	-0.004018	0.024106	0.175472	-0.002009		0.024106		0.017678		0.000000		0.016071		-0.004018				0.016071
mp:2017-08-15_08.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-15T08:00:00.000Z	Social	2.2.19	26.0	0.011531	-0.115385	0.038462		0.076923		0.076923	0.000000		0.076923			0.125000	-0.038462				0.038462								-0.019231	-0.057692	
mp:2017-08-15_08.00.00.Social.COM_AGR.POIL	POIL	2017-08-15T08:00:00.000Z	Social	2.2.19	3.0	0.001330	-0.333333	0.333333										0.333333															
mp:2017-08-15_08.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-15T08:00:00.000Z	Social	2.2.19	247.5	0.109766	-0.006061	0.036364		0.008081	0.003030	0.024242	0.032323	0.016162	0.096970	0.008081	0.016162	0.143939	0.008081		0.004040		0.016162		0.004040		-0.028283		0.012121				0.092929
mp:2017-08-15_08.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-15T08:00:00.000Z	Social	2.2.19	213.3	0.094598	-0.079700	-0.004688			0.003516		0.018753	0.023441	0.121894	-0.009376	0.037506	0.029536	0.042194		-0.039850	-0.002344	0.083451		0.042194		-0.028129	0.009376	0.042194				0.032818
mp:2017-08-15_08.00.00.Social.COM_AGR.SUG	SUG	2017-08-15T08:00:00.000Z	Social	2.2.19	164.9	0.073133	-0.154639	-0.051546		-0.003032	0.001516	0.030321	0.027289	0.036386	0.133414	0.012129	0.024257	0.172377	0.018193				0.023651		-0.006064		0.024257	0.024257					0.006064
