id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-14_06.00.00.News_Social.COU.AF	AF	2017-08-14T06:00:00.000Z	News_Social	2.2.19	4717.7	0.003261	-0.165653	-0.024906	0.011128	0.000636	-0.004239	0.343176	0.059669	0.028086	0.051720	0.009856	0.004133	0.018168	0.000848	0.007313		0.000212	-0.019883							-0.001802	-0.000212	0.001908			0.000742	0.001272	0.013969								0.000615			-0.000424		0.000636		0.052356		
mp:2017-08-14_06.00.00.News_Social.COU.DZ	DZ	2017-08-14T06:00:00.000Z	News_Social	2.2.19	467.6	0.000323	-0.142216	0.004277	0.002139	0.002139	0.001604	0.085543	0.070573	0.047049	0.072712	0.014970	0.016039	0.077524	0.000000	0.025663			-0.007913							0.014970		0.032079					-0.008554							0.004277								0.027802		
mp:2017-08-14_06.00.00.News_Social.COU.AO	AO	2017-08-14T06:00:00.000Z	News_Social	2.2.19	158.5	0.000110	-0.059937	0.012618	0.012618	0.006309	0.001577	0.069401	-0.037855	0.006309	0.044164	0.050473	0.025237	0.072950	0.018927				-0.015773					0.006309		0.050473	0.006309	0.018927																0.037855				0.006309		
mp:2017-08-14_06.00.00.News_Social.COU.AR	AR	2017-08-14T06:00:00.000Z	News_Social	2.2.19	9083.9	0.006280	-0.118727	0.005284	0.006880	0.002202	-0.006550	0.024769	0.026641	0.030824	0.064455	0.045355	0.007981	0.060364	0.004844	0.005614	0.001871	0.002422	-0.003792			0.001982		0.000165		-0.023448	0.001046	0.018439		0.002532	0.007045	0.004513	0.017272	0.001101		0.000000				0.021301	0.000044			-0.013871		0.000110		0.009137	0.000220	
mp:2017-08-14_06.00.00.News_Social.COU.AM	AM	2017-08-14T06:00:00.000Z	News_Social	2.2.19	217.5	0.000150	-0.227586	-0.055172		0.004598	0.002299	0.335632	0.050575	0.022989	0.043678	-0.011494	0.004598	0.014080	0.004598				-0.009195						0.004598	-0.036782	0.004598						-0.009195							0.027586								0.018391		
mp:2017-08-14_06.00.00.News_Social.COU.AU	AU	2017-08-14T06:00:00.000Z	News_Social	2.2.19	57426.1	0.039698	-0.129140	-0.005572	0.009029	0.010588	-0.003557	0.039355	0.033138	0.026521	0.078100	0.016090	0.018607	0.082733	0.004066	0.010570	0.001132	0.001489	-0.012239	-0.000017	0.000784	0.001132		-0.000052	0.000087	0.003169	-0.000618	0.012968		0.000174	0.000061	-0.000653	0.007672	0.002220	0.000183	-0.000052	-0.000174	-0.000017		0.004414	0.000106	0.000322	0.000070	-0.008272	0.000531	0.000061	0.000052	0.004371	-0.000488	0.000070
mp:2017-08-14_06.00.00.News_Social.COU.AT	AT	2017-08-14T06:00:00.000Z	News_Social	2.2.19	1039.7	0.000719	-0.012504	0.013465	0.004809	0.020198	0.001924	0.076945	0.023564	0.034625	0.071655	0.059152	0.013465	0.085722	0.007695	0.000481		0.002885	0.002260							-0.008656	0.001924	0.010580	-0.000962			-0.002885	-0.002885	0.005771	0.000962				0.002885	0.000962						0.002885		0.005771		
mp:2017-08-14_06.00.00.News_Social.COU.BH	BH	2017-08-14T06:00:00.000Z	News_Social	2.2.19	583.4	0.000403	0.085704	0.041138	0.001714	0.005142	0.007713	0.145698	0.005999	0.015427	0.035996	0.028282	0.008570	0.063207	0.003428	0.001714			0.012341		-0.003428			0.003428		0.030854	0.000000	0.001714			0.001714		0.006856													0.001714		0.017141		
mp:2017-08-14_06.00.00.News_Social.COU.BD	BD	2017-08-14T06:00:00.000Z	News_Social	2.2.19	3717.9	0.002570	-0.168106	0.006859	0.009010	0.003766	0.000269	0.090239	0.030528	0.030797	0.066570	0.020173	0.025014	0.072336	0.010490	0.006724	0.000269	0.001076	-0.008822	0.000538	-0.000269	0.001883		-0.000538	-0.000807	0.001345	-0.003228	0.008204			0.001345	-0.001614	0.013852	0.002152					0.000269	0.022862		0.000269		-0.004035				0.014928	-0.000538	
mp:2017-08-14_06.00.00.News_Social.COU.BY	BY	2017-08-14T06:00:00.000Z	News_Social	2.2.19	368.5	0.000255	-0.255088	-0.010855	0.016282		-0.001357	0.089552	0.078697	0.013569	0.086839	0.012212	0.005427	0.063942		0.013569			-0.016282							-0.037992	-0.005427	0.016282					0.046133	-0.010855						0.010855		0.002714						0.029851		
