id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-11_11.00.00.News.COU.AF	AF	2017-08-11T11:00:00.000Z	News	2.2.18	4131.9	0.002602	-0.103705	0.007987	0.002904	0.000968	-0.001785	0.235122	0.036908	0.022266	0.065829	0.008955	0.014521	0.045454	0.000726	0.008592	0.000726	0.000484	-0.004489		0.000242				-0.000121	0.005445	0.000121	0.002662			0.002178	0.001936	0.000000	0.000242						0.001573	-0.000121			-0.002904				0.016094	-0.000484	-0.000968
mp:2017-08-11_11.00.00.News.COU.DZ	DZ	2017-08-11T11:00:00.000Z	News	2.2.18	1103.9	0.000695	-0.090135	-0.006794	0.003624	0.002718	0.005209	0.082888	0.048465	0.046200	0.043482	0.004529	0.026270	0.056912	0.006341	0.000906	-0.001812	0.000906	-0.001812		0.004529				-0.000906	0.004076	0.002718	0.017212		-0.004529		-0.001812	0.004711	0.005435	0.001812						0.000181	0.003624		0.000453				0.021741	-0.001812	
mp:2017-08-11_11.00.00.News.COU.AO	AO	2017-08-11T11:00:00.000Z	News	2.2.18	387.0	0.000244	0.025840	0.002584	0.007752	0.005168	0.003876	0.072351	0.015504	0.012920	0.111111	0.051680	0.038760	0.062661	0.038760				-0.016796						-0.005168	0.067183	0.002584	0.023256					0.007752															0.010336		
mp:2017-08-11_11.00.00.News.COU.AR	AR	2017-08-11T11:00:00.000Z	News	2.2.18	2769.2	0.001744	-0.086307	0.006500	0.005417	0.001986	0.001941	0.048209	0.015709	0.030875	0.058862	0.024917	0.027445	0.066910	0.003972	0.011014	0.001264	0.002889	-0.006139		0.001083	0.006139		0.000361		0.029070	-0.003611	0.008739		-0.002889		-0.002708	0.007945	0.015347	0.001083					0.009389	0.000361			0.000722				0.006320	0.007222	-0.000361
mp:2017-08-11_11.00.00.News.COU.AM	AM	2017-08-11T11:00:00.000Z	News	2.2.18	47.0	0.000030	-0.063830				-0.010638	0.095745	-0.031915	0.021277	0.095745	0.021277	-0.010638	0.039894		0.021277			-0.010638							0.042553						-0.021277	0.000000															0.063830		
mp:2017-08-11_11.00.00.News.COU.AU	AU	2017-08-11T11:00:00.000Z	News	2.2.18	61552.8	0.038759	-0.132732	-0.009025	0.008830	0.005808	-0.004620	0.050721	0.033768	0.032964	0.067674	0.016084	0.017530	0.078713	0.003915	0.007725	0.000536	0.001941	-0.011677	0.000016	0.001616	0.002356	0.000049	-0.000487	0.001202	0.002616	0.001178	0.016111	0.000000		0.001267	0.000406	0.007871	0.001478	0.000284	0.001048	0.000032		0.000016	0.002941	0.000049	0.000569		-0.001592	0.000211	0.000179	0.000171	0.007879	-0.000016	-0.000065
mp:2017-08-11_11.00.00.News.COU.AT	AT	2017-08-11T11:00:00.000Z	News	2.2.18	904.6	0.000570	-0.033164	0.014371	0.007738	0.019346	0.001382	0.028742	-0.023767	0.038138	0.045324	0.007738	0.008291	0.075365	0.002211	0.003316			-0.010778					0.003316		0.027637	-0.008844	0.012823					0.007738	0.008844						0.032058								0.003316	-0.002211	
mp:2017-08-11_11.00.00.News.COU.BH	BH	2017-08-11T11:00:00.000Z	News	2.2.18	466.1	0.000293	0.096546	0.000000	0.006436	0.006436	0.008045	0.042909	-0.012873	0.027891	0.087964	0.006436	0.025746	0.095875					0.009225			0.004291				-0.008582	0.001073	0.008582					0.008582									0.002145		0.017164						
mp:2017-08-11_11.00.00.News.COU.BD	BD	2017-08-11T11:00:00.000Z	News	2.2.18	3160.8	0.001990	-0.200582	0.007277	0.007118	0.003955	-0.005102	0.109624	0.032112	0.025152	0.072766	0.028474	0.007435	0.067882	0.005537	0.006802		0.001582	-0.005695	0.000316	0.000949	0.005062		0.001898	-0.000633	-0.003322	-0.000949	0.009997			0.000949	0.001582	0.006865	0.000633						0.007909	0.000063	0.000316		0.000316				0.020090	0.006960	
mp:2017-08-11_11.00.00.News.COU.BY	BY	2017-08-11T11:00:00.000Z	News	2.2.18	269.0	0.000169	-0.018587	0.048327	0.003717		0.000929		-0.007435	0.003717	0.018587	0.040892	0.022305	0.050651	0.014870			0.003717	0.011152		0.014870					0.055762	0.011152					0.003717	0.007435	0.011152		-0.007435													0.007435	
