id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-15_11.00.00.News_Social.COU.AF	AF	2017-08-15T11:00:00.000Z	News_Social	2.2.19	5185.3	0.002007	-0.159007	-0.008968	0.003471	0.005111	-0.003761	0.275394	0.034810	0.030760	0.063063	0.007907	0.006653	0.036548	0.001543	0.009739	0.000193	0.001446	-0.010520		-0.000193					0.000000	-0.000964	0.003992			0.001157	-0.000579	0.016123	0.000193		0.000193				0.001350	0.000019			0.000000				0.016200		
mp:2017-08-15_11.00.00.News_Social.COU.DZ	DZ	2017-08-15T11:00:00.000Z	News_Social	2.2.19	1409.6	0.000546	-0.132307	-0.012060	0.026603	0.010287	-0.000621	0.108187	0.063848	0.018800	0.040082	0.029086	0.023411	0.051202	-0.003902	0.018090			-0.021637					-0.001419		-0.010287	0.017026	0.040082			0.001419	0.001419	0.058385							0.002128	0.002696			-0.004257				0.035116		
mp:2017-08-15_11.00.00.News_Social.COU.AO	AO	2017-08-15T11:00:00.000Z	News_Social	2.2.19	242.5	0.000094	-0.109278	0.014433	0.004124	0.012371	0.010309	0.024742	-0.018557	0.028866	0.049485	0.012371	0.008247	0.086856	0.004124				0.003093					0.004124		0.004124	-0.008247	0.016495					0.004124	0.053608																
mp:2017-08-15_11.00.00.News_Social.COU.AR	AR	2017-08-15T11:00:00.000Z	News_Social	2.2.19	6363.1	0.002463	-0.021452	-0.004400	0.007779	0.010058	0.000963	0.052569	0.018230	0.017051	0.058541	0.021216	0.011787	0.064473	0.006286	0.005893	-0.000079	0.002436	-0.007693		0.000471	0.000786		0.000864	0.000157	0.025066	-0.004872	0.008015		-0.000471	0.003929	-0.003772	-0.000629	0.002357	0.000000	-0.000471		-0.000079		0.041725	0.000157	0.000629		0.000786		0.000157		0.010608	-0.000314	
mp:2017-08-15_11.00.00.News_Social.COU.AM	AM	2017-08-15T11:00:00.000Z	News_Social	2.2.19	290.0	0.000112	-0.105172	-0.034483	0.006897	0.006897	0.000862	0.194828	0.058621	0.012069	0.051724	0.017241	0.006897	0.040302	0.006897	0.001724			-0.016379					0.010345		0.027586		0.006897					0.008621							0.013793								0.025862		
mp:2017-08-15_11.00.00.News_Social.COU.AU	AU	2017-08-15T11:00:00.000Z	News_Social	2.2.19	88232.7	0.034159	-0.103522	-0.001876	0.007282	0.008449	-0.001183	0.033485	0.033117	0.027314	0.073346	0.013459	0.018689	0.078096	0.004454	0.009719	0.000193	0.001955	-0.011783	-0.000011	0.000822	0.002669	0.000136	-0.000136	0.002323	0.017885	-0.002573	0.012056	-0.000045	-0.000011	0.000861	-0.000425	0.011265	0.002635	0.000159	0.000470	0.000068		0.000057	0.002669	-0.000080	0.002556		-0.001207	0.000618	0.000011	0.000085	0.005111	-0.000034	-0.001485
mp:2017-08-15_11.00.00.News_Social.COU.AT	AT	2017-08-15T11:00:00.000Z	News_Social	2.2.19	2533.5	0.000981	-0.198342	0.012828	0.019143	0.005329	-0.004342	0.035129	0.028024	0.067496	0.107756	0.023683	0.017367	0.089303	0.003158	0.006118		0.000395	-0.015394		0.000395					0.020920	0.000789	0.007894			0.002368	0.000395	0.023683							0.004342				-0.001974				0.009670		
mp:2017-08-15_11.00.00.News_Social.COU.BH	BH	2017-08-15T11:00:00.000Z	News_Social	2.2.19	752.6	0.000291	-0.011294	0.026575	0.003986	0.007972	0.004651	0.059793	0.011294	0.007972	0.055142	0.031889	0.009301	0.079823	0.000000	0.007972		0.003986	0.010098		-0.002657			0.003986		0.021260	-0.002657	0.017273		-0.001329	0.002657	-0.001329	0.004252							0.001329	0.000266			0.002657				0.016609		-0.001329
mp:2017-08-15_11.00.00.News_Social.COU.BD	BD	2017-08-15T11:00:00.000Z	News_Social	2.2.19	5694.3	0.002205	-0.243313	-0.033191	0.006234	0.002634	-0.004698	0.157263	0.026693	0.049260	0.087983	0.012030	0.005883	0.050447	0.001141	0.009922	0.001054	0.000176	-0.024946			0.000702		0.000702	-0.000878	0.002722	0.000351	0.002985			0.001054	0.000351	0.018650	0.002107	0.000351	-0.000176	-0.000176			0.065416	0.000035			-0.014049			0.000176	0.016157	-0.000351	
mp:2017-08-15_11.00.00.News_Social.COU.BY	BY	2017-08-15T11:00:00.000Z	News_Social	2.2.19	412.0	0.000160	0.019417	0.067961		0.012136	-0.008495	0.016990	0.000000	0.004854	0.058252	0.038835	0.012136	0.015473	0.004854	0.004854			0.023058					-0.001214	0.002427	0.008495		0.024272			0.002427		0.199029			0.019417												0.004854		
mp:2017-08-15_11.00.00.News_Social.COU.BE	BE	2017-08-15T11:00:00.000Z	News_Social	2.2.19	1224.8	0.000474	-0.151862	0.000816	0.013880	0.012247	-0.002756	0.056744	0.030617	0.046946	0.074706	0.028168	0.018370	0.089790	0.010614	0.006123		0.000816	-0.011798					-0.004899		0.004491	-0.002041	0.008328				0.000816	-0.001225	-0.000816		0.001633				0.004899								0.004491	0.001633	
mp:2017-08-15_11.00.00.News_Social.COU.BO	BO	2017-08-15T11:00:00.000Z	News_Social	2.2.19	470.4	0.000182	0.009566	-0.010629	0.004252	0.004252	0.000531	0.040391	-0.005315	0.012755	0.060587	0.027636	0.004252	0.051020	0.000000	0.008503		0.001063	0.005208			0.004252				0.112670	0.002126	0.002126					0.006378	0.078656						0.010629								0.021259		
mp:2017-08-15_11.00.00.News_Social.COU.BA	BA	2017-08-15T11:00:00.000Z	News_Social	2.2.19	160.0	0.000062	0.062500	-0.031250		0.062500	-0.003125	0.175000	-0.043750	0.006250	0.068750	-0.025000	0.006250	0.060156		0.012500			-0.006250			0.012500				0.012500							-0.037500							0.006250								0.006250		
mp:2017-08-15_11.00.00.News_Social.COU.BR	BR	2017-08-15T11:00:00.000Z	News_Social	2.2.19	7427.1	0.002875	-0.094249	-0.030968	0.004914	0.007742	-0.006412	0.022755	0.008280	0.026996	0.049346	0.024976	0.010973	0.068112	0.005857	0.006126	0.002289	0.001077	-0.007897	0.001346	0.002154	0.001750		0.002289	0.006194	0.009560	-0.006530	0.025151		0.000808	-0.000067	0.000808	0.010112	0.005251	0.000539	-0.000942	0.000135			0.006463	0.000081	0.000269		-0.000539		0.000135		0.004712	0.004847	
mp:2017-08-15_11.00.00.News_Social.COU.BG	BG	2017-08-15T11:00:00.000Z	News_Social	2.2.19	669.7	0.000259	0.022398	0.023891	0.002986	0.016425	-0.001867	0.011199	-0.008959	0.016425	0.053755	0.008213	0.017918	0.081193	0.010452	0.005973			-0.003210	-0.040317						0.017172	-0.001493	0.008959				-0.002986	-0.002986	0.007466		-0.001493				0.012692				-0.005973				0.014932	0.005973	
mp:2017-08-15_11.00.00.News_Social.COU.KH	KH	2017-08-15T11:00:00.000Z	News_Social	2.2.19	948.9	0.000367	-0.189693	0.056381	0.008431	0.017915	0.003557	0.034777	0.069554	0.009485	0.064285	0.022131	0.030562	0.083136					0.008431		0.001054					0.040046	0.005269	0.021077					0.037623							0.004215	0.000211			0.002108				0.009485	-0.018969	
mp:2017-08-15_11.00.00.News_Social.COU.CA	CA	2017-08-15T11:00:00.000Z	News_Social	2.2.19	66128.0	0.025601	-0.096517	0.006571	0.006374	0.008952	-0.000197	0.048051	0.017375	0.034320	0.078325	0.014880	0.019394	0.078861	0.006004	0.005021	0.000544	0.002677	-0.004705	0.000030	0.002034	0.000801		0.000597	0.001595	0.019470	-0.002344	0.009166		-0.000091	0.000408	0.000166	0.003289	0.001996	0.000189	0.000295	0.000045			0.004469	0.000076	0.000688	-0.000106	-0.002034	0.000560	0.000227	0.000106	0.006767	-0.000181	-0.000590
mp:2017-08-15_11.00.00.News_Social.COU.KY	KY	2017-08-15T11:00:00.000Z	News_Social	2.2.19	74.5	0.000029	-0.261745					0.013423	0.026846	0.053691	0.013423			0.007550	-0.026846	0.026846			0.000000							-0.389262	0.000000																							
mp:2017-08-15_11.00.00.News_Social.COU.CL	CL	2017-08-15T11:00:00.000Z	News_Social	2.2.19	1061.0	0.000411	-0.157870	0.004713	0.002828	0.006598	-0.008483	0.068803	0.025919	0.017908	0.080113	0.021206	0.008483	0.072161		0.026390		0.001885	-0.027097		0.001885				0.000943	0.034873	-0.000943	0.002828				0.001885	0.001885							0.009425		0.003770					0.000943	0.011310	0.050895	
mp:2017-08-15_11.00.00.News_Social.COU.CN	CN	2017-08-15T11:00:00.000Z	News_Social	2.2.19	135405.0	0.052422	-0.096086	-0.002681	0.012215	0.004187	-0.003128	0.040176	0.018777	0.024135	0.063007	0.018271	0.016794	0.069548	0.003024	0.005978	0.001174	0.002301	-0.010535		0.001665	0.001470	0.000066	0.000842	-0.001544	0.007418	-0.000244	0.019694	-0.000103	0.000018	0.000683	0.010424	0.008541	0.001466	0.000066	0.001429	0.000162	0.000225	0.000177	0.002917	0.000148	0.000576	0.000037	-0.003822	0.000229	0.003135	0.000137	0.007585	0.000465	-0.000007
mp:2017-08-15_11.00.00.News_Social.COU.CO	CO	2017-08-15T11:00:00.000Z	News_Social	2.2.19	3471.2	0.001344	-0.128630	0.002305	0.006770	0.004033	0.002089	0.061218	0.039468	0.029673	0.061794	0.016853	0.007778	0.052824	0.004033	0.008210	0.000288	0.001152	-0.013165		0.000576			-0.000144		0.000000	-0.004033	0.008239			0.002161	-0.001440	0.027512	0.000576						0.003025	0.000288	0.000576		-0.001152		0.000288		0.006482	-0.007202	
mp:2017-08-15_11.00.00.News_Social.COU.CD	CD	2017-08-15T11:00:00.000Z	News_Social	2.2.19	1774.4	0.000687	-0.213593	0.004227	0.007890	0.004509	0.000493	0.073828	0.060584	0.036069	0.067910	0.047622	0.003663	0.068122	0.003945	0.002254			-0.004959		0.000564				-0.003381	0.003381	-0.003945	0.002818				0.000000	-0.031560	-0.000564						0.013526	0.002254			-0.009017		0.001691		0.021979		
mp:2017-08-15_11.00.00.News_Social.COU.CR	CR	2017-08-15T11:00:00.000Z	News_Social	2.2.19	905.7	0.000351	-0.100475	-0.005521	0.001104		-0.002760	0.110964	0.009385	0.025947	0.051342	0.011593	0.006625	0.052308	0.000000	0.008281		0.002208	-0.012863		0.003312				-0.002208	0.018218	-0.003312	0.000552			0.002208	0.003312	0.006625	0.012145		0.004416				0.004416		0.001104		0.002208				0.017114		-0.005521
mp:2017-08-15_11.00.00.News_Social.COU.HR	HR	2017-08-15T11:00:00.000Z	News_Social	2.2.19	312.5	0.000121	0.078400	0.064000		0.019200	-0.000400	0.009600	-0.044800	0.016000	0.041600	0.094400	0.009600	0.048600					0.033600		0.086400					0.172800		0.003200					0.003200					-0.057600		0.003200				-0.006400	0.019200					
mp:2017-08-15_11.00.00.News_Social.COU.CU	CU	2017-08-15T11:00:00.000Z	News_Social	2.2.19	3632.8	0.001406	-0.155115	-0.015415	0.006469	0.017342	-0.003200	0.097858	0.043355	0.038538	0.090564	0.015277	0.009772	0.074371	0.010736	0.006744		0.000826	-0.023095		0.001376				0.001376	-0.000688	-0.004680	0.013323			0.001101	0.001101	0.024939	-0.000275		-0.001101	-0.001101			0.000688	0.000578			-0.001101		0.001101		0.016379		
mp:2017-08-15_11.00.00.News_Social.COU.CY	CY	2017-08-15T11:00:00.000Z	News_Social	2.2.19	765.0	0.000296	-0.292810	-0.014379			0.000000	0.040523	0.023529	0.017647	0.032680	0.018301	0.003922	0.046487	0.001307	0.013072			-0.012745							-0.205229		0.003922					0.011765	0.005229		0.002614					0.001307			-0.001307				0.016993		
mp:2017-08-15_11.00.00.News_Social.COU.CZ	CZ	2017-08-15T11:00:00.000Z	News_Social	2.2.19	619.8	0.000240	0.080671	0.028235	0.019361	0.017748	0.008874	0.039529	0.020168	0.020168	0.062924	0.017748	0.020975	0.080691	0.009681	0.004840		0.001613	-0.010971			0.019361		0.001613	-0.003227	0.006454	0.016134	0.020975					0.003550	0.003227		0.014521					0.000323	0.001613				0.001613		0.014521		
mp:2017-08-15_11.00.00.News_Social.COU.DK	DK	2017-08-15T11:00:00.000Z	News_Social	2.2.19	4608.0	0.001784	-0.227105	0.002713	0.009983	0.010200	-0.000271	0.064779	0.014323	0.032227	0.047201	0.021050	0.014974	0.083537	0.011502	0.005751		0.005100	-0.009657			0.000217		-0.000217	0.000868	0.013129	-0.002604	0.001953			0.000434	0.000000	0.007161	0.001519		-0.000543			0.000217	0.000651	0.000217			-0.000434				0.016710		
mp:2017-08-15_11.00.00.News_Social.COU.DO	DO	2017-08-15T11:00:00.000Z	News_Social	2.2.19	344.0	0.000133	-0.165698	-0.013081	0.026163	0.011628	-0.007994	0.066860	0.005814	0.026163	0.081395	0.018895	0.007267	0.095022	0.005814	0.005814		0.014535	-0.016715		0.002907					0.014535						0.005814	0.005814									0.011628						0.005814		
mp:2017-08-15_11.00.00.News_Social.COU.EC	EC	2017-08-15T11:00:00.000Z	News_Social	2.2.19	383.5	0.000148	-0.104302	0.013038	0.005215	0.005215	0.000652	0.029987	0.027379	0.065189	0.037810	0.028683	0.028683	0.090124	0.020860	0.013038		0.002608	-0.005215							0.031291							0.005215											-0.015645					-0.015645	
mp:2017-08-15_11.00.00.News_Social.COU.EG	EG	2017-08-15T11:00:00.000Z	News_Social	2.2.19	8206.8	0.003177	-0.167910	0.003107	0.010540	0.002193	0.000015	0.132573	0.047522	0.033996	0.062875	0.006641	0.014683	0.053447	0.002742	0.007250	0.000548	0.001706	-0.007201		0.000244	0.002193		-0.001158	0.000853	0.001767	-0.000183	0.010906			0.001767	0.001097	0.020775	0.001219	0.000122	-0.003777	0.000609	0.001097		0.005666	0.001462	0.000609		0.000244	0.000731	0.000244		0.023639	0.003412	-0.003899
