id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-15_21.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-15T21:00:00.000Z	News_Social	2.2.19	1251.9	0.093717	-0.117422	-0.000799	0.007189	0.007189	-0.002596	0.039540	0.023165	0.014378	0.089464	0.015976	0.008787	0.113887	0.019970		0.002396		0.057273		0.015976	0.014378	-0.012781		0.006790	0.002396			0.000799
mp:2017-08-15_21.00.00.News_Social.COM_AGR.COC	COC	2017-08-15T21:00:00.000Z	News_Social	2.2.19	721.1	0.053981	-0.278741	0.013868	0.027735		0.004160	0.005547	0.008321	0.015254	0.109555	0.009707		0.122001	0.001387	0.008321	-0.022188		0.032728		0.001387		0.070032		-0.012481				
mp:2017-08-15_21.00.00.News_Social.COM_AGR.COF	COF	2017-08-15T21:00:00.000Z	News_Social	2.2.19	856.2	0.064095	-0.141322	-0.005840	0.007008	0.011680	0.001752	0.016351	-0.031535	0.023359	0.063069	0.025695	0.016351	0.163747	0.016351	0.007008	-0.010512		0.032936		0.003504		0.014015	0.002336	-0.003504	0.001168			0.012847
mp:2017-08-15_21.00.00.News_Social.COM_AGR.COR	COR	2017-08-15T21:00:00.000Z	News_Social	2.2.19	2013.4	0.150723	-0.044204	0.018874	0.002483	0.005463	0.001987	0.024834	-0.018874	0.009685	0.041472	0.002980	0.028807	0.096752	-0.005960		-0.005960	0.000993	0.034916		0.000993		0.044452	-0.000497	-0.003973	0.000993			0.013907
mp:2017-08-15_21.00.00.News_Social.COM_AGR.COT	COT	2017-08-15T21:00:00.000Z	News_Social	2.2.19	588.5	0.044055	-0.081563	0.001699	0.010195	0.002549	-0.007222	0.020391	-0.001699	0.020391	0.091759	-0.011895	0.013594	0.193076	-0.011895		0.005098		0.005098		0.008496		0.015293		0.000850				0.003398
mp:2017-08-15_21.00.00.News_Social.COM_AGR.HOGS	HOGS	2017-08-15T21:00:00.000Z	News_Social	2.2.19	30.5	0.002283	0.278689	0.032787				0.065574			-0.016393			-0.053279	-0.032787		0.065574		0.049180				0.196721						
mp:2017-08-15_21.00.00.News_Social.COM_AGR.ORJ	ORJ	2017-08-15T21:00:00.000Z	News_Social	2.2.19	6.0	0.000449	1.000000											0.250000															
mp:2017-08-15_21.00.00.News_Social.COM_AGR.POIL	POIL	2017-08-15T21:00:00.000Z	News_Social	2.2.19	517.0	0.038703	-0.121857	-0.005803		0.001934	0.025145	0.063830	0.001934	0.052224	0.081238	-0.007737		0.122340	0.023211	-0.001934	0.009671		0.015474		0.029014		-0.050290	-0.001934					
mp:2017-08-15_21.00.00.News_Social.COM_AGR.RICE1	RICE1	2017-08-15T21:00:00.000Z	News_Social	2.2.19	1124.3	0.084165	-0.181446	-0.016899	0.000889		-0.009784	0.025794	0.033799	0.020457	0.037357	0.004002	0.034244	0.114627	0.006671	-0.000889	0.000889		0.011296		0.012452		-0.009784		0.003558	0.002668	0.007116		0.061372
mp:2017-08-15_21.00.00.News_Social.COM_AGR.SOY1	SOY1	2017-08-15T21:00:00.000Z	News_Social	2.2.19	1929.9	0.144472	-0.199492	-0.014249	0.000518	0.001036	0.004145	0.018654	-0.014768	0.012177	0.038085	-0.001554	0.016581	0.074408	-0.001036		-0.024354	-0.001036	0.045546	-0.001295	0.016322		0.087828	0.004145	0.005700	0.002073	0.003109		0.002591
