id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-12_04.00.00.Social.COU.AF	AF	2017-08-12T04:00:00.000Z	Social	2.2.18	1091.5	0.001491	-0.143381	0.000458	0.004581	0.000916	-0.006642	0.236372	0.044892	0.023362	0.070087	-0.004581	0.011910	0.050218	0.002749	0.007329			-0.010536						0.001832	-0.003665		0.008246				0.001832	-0.003665							0.001832				-0.003665				0.016033		
mp:2017-08-12_04.00.00.Social.COU.DZ	DZ	2017-08-12T04:00:00.000Z	Social	2.2.18	1707.2	0.002333	-0.084642	-0.001172	0.003515	0.002343	-0.002929	0.050961	0.109243	0.011422	0.081713	0.008493	0.024602	0.060076	0.000586	0.005858		0.003515	-0.002870						0.000586	0.011422	0.002343	0.100164			0.001757	-0.002929	0.004979							0.002343				-0.004686				0.009372		
mp:2017-08-12_04.00.00.Social.COU.AO	AO	2017-08-12T04:00:00.000Z	Social	2.2.18	26.0	0.000036	-0.423077				-0.038462	0.115385	-0.038462	0.038462	0.153846	0.038462		0.081731												-0.038462								0.038462																
mp:2017-08-12_04.00.00.Social.COU.AR	AR	2017-08-12T04:00:00.000Z	Social	2.2.18	1691.9	0.002312	-0.075359	-0.023938	0.003546	0.004728	0.000148	0.038123	0.001182	0.017436	0.057923	0.032803	0.010639	0.068946	0.002660	0.003251	-0.000296	0.003546	-0.011614			0.000591				0.007093	-0.004137	0.007093		-0.000591		0.000000	-0.005674	0.001773						0.095455	-0.000059	0.000591		0.002364				0.000887		
mp:2017-08-12_04.00.00.Social.COU.AM	AM	2017-08-12T04:00:00.000Z	Social	2.2.18	521.1	0.000712	0.111303	0.021109	0.000000	0.013433	0.002879	0.118979	0.051813	0.015352	0.035502	0.029745	0.020150	0.068245	0.021109	0.008636		0.007676	0.002974							0.016312		0.001919				-0.001919	0.013433								0.001919			0.007676				0.019190		
mp:2017-08-12_04.00.00.Social.COU.AU	AU	2017-08-12T04:00:00.000Z	Social	2.2.18	12973.9	0.017727	-0.093071	0.001079	0.006089	0.012525	-0.002707	0.041583	0.016379	0.032912	0.073686	0.018075	0.018846	0.086051	0.006937	0.008209	0.000231	0.001850	-0.003981		0.001118	0.002004	-0.000077	-0.002775	-0.000231	0.010637	-0.002043	0.009396			0.000617	0.000732	0.005542	0.004085	0.002235	-0.000154			0.000077	0.003391	0.000146	0.000925		-0.000886	-0.000077	0.000116		0.004047	-0.000154	-0.000694
mp:2017-08-12_04.00.00.Social.COU.AT	AT	2017-08-12T04:00:00.000Z	Social	2.2.18	255.4	0.000349	0.031323	0.000000	0.011746	0.039154	0.000979	0.023493	0.027408	0.015662	0.041112	0.054816	0.013704	0.092991	0.015662			0.003915	0.002741							0.031323					0.003915		-0.000000	0.007831						0.011746										
mp:2017-08-12_04.00.00.Social.COU.BH	BH	2017-08-12T04:00:00.000Z	Social	2.2.18	38.0	0.000052	0.184211	0.052632		-0.026316	0.013158		0.000000		0.026316	0.026316		0.075658	0.052632				0.013158							0.078947																								
mp:2017-08-12_04.00.00.Social.COU.BD	BD	2017-08-12T04:00:00.000Z	Social	2.2.18	347.4	0.000475	-0.149683	-0.008636			-0.023028	0.048935	0.023028	0.048935	0.097870	-0.007196	0.025907	0.076281		0.008636			-0.021013		0.011514					0.031664	-0.023028	0.008636				0.002879								0.007196								0.002879		
mp:2017-08-12_04.00.00.Social.COU.BY	BY	2017-08-12T04:00:00.000Z	Social	2.2.18	109.0	0.000149	-0.353211	-0.018349	0.055046			0.055046	0.091743	0.036697	0.105505	0.009174	0.018349	0.094037		0.027523			-0.059633																					0.027523								0.009174		
mp:2017-08-12_04.00.00.Social.COU.BE	BE	2017-08-12T04:00:00.000Z	Social	2.2.18	1620.9	0.002215	-0.205133	-0.010488	0.004319	0.010488	-0.014035	0.080819	0.027454	0.034240	0.101795	0.007403	0.022210	0.084058	0.004936	0.007403	0.003702	0.003085	-0.014837					-0.001234	-0.002468	-0.004319	-0.003085	0.010488			0.001234	0.004936	0.017891			0.002468				0.001234				-0.024678				0.008946		
mp:2017-08-12_04.00.00.Social.COU.BO	BO	2017-08-12T04:00:00.000Z	Social	2.2.18	184.7	0.000252	-0.046021	0.010828		0.002707	0.013535	0.097455	0.000000	0.010828	0.075799	0.002707	0.021657	0.076137	0.010828	0.005414		0.010828	0.003249							0.021657						-0.010828	0.021657							0.027071				-0.010828						
mp:2017-08-12_04.00.00.Social.COU.BA	BA	2017-08-12T04:00:00.000Z	Social	2.2.18	98.5	0.000135	-0.192893	-0.015228	0.010152	0.030457	-0.005076	0.071066	0.025381	0.020305	0.040609	0.040609	0.010152	0.087563					0.002538														0.010152															0.020305		
