id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-11_20.00.00.News.COU.AF	AF	2017-08-11T20:00:00.000Z	News	2.2.18	5884.3	0.003748	-0.150060	-0.002549	0.002209	0.001020	-0.001529	0.311082	0.043591	0.022942	0.058291	0.012321	0.009942	0.026331	0.000340	0.008157	0.000510		-0.007877		0.000510				0.000510	0.002719	0.000000	0.002124			0.001020	0.001190	0.008242							0.006543	-0.000085			-0.002719		0.001190		0.027956		-0.001529
mp:2017-08-11_20.00.00.News.COU.DZ	DZ	2017-08-11T20:00:00.000Z	News	2.2.18	616.9	0.000393	-0.197763	0.003242	0.003242	0.003242	0.004863	0.094018	0.045388	0.064840	0.065651	-0.008105	0.040525	0.069014	0.009726	0.008105			-0.004053		0.001621					0.000000		0.001621			0.003242	-0.003242	-0.011833							0.004863	0.000324							0.019452		
mp:2017-08-11_20.00.00.News.COU.AO	AO	2017-08-11T20:00:00.000Z	News	2.2.18	211.0	0.000134	-0.099526	0.000000	0.004739	0.009479	0.001185	0.047393	-0.033175		0.099526	-0.028436		0.068128	0.080569				-0.004739						-0.009479	-0.056872							0.066351																	
mp:2017-08-11_20.00.00.News.COU.AR	AR	2017-08-11T20:00:00.000Z	News	2.2.18	3119.4	0.001987	-0.085754	0.001923	0.006091	0.004007	0.001082	0.042797	0.025646	0.029333	0.056421	0.022601	0.025967	0.070198	0.002565	0.004488	0.000641	0.001923	-0.002212		0.000641	0.004167				0.021318	-0.004167	0.009361		-0.002565	0.000641	-0.003366	0.015067	0.010419	0.000641	0.000641			0.000641	0.009617	0.000321	0.000321		0.000801			0.000962	0.009297	0.012182	-0.000321
mp:2017-08-11_20.00.00.News.COU.AM	AM	2017-08-11T20:00:00.000Z	News	2.2.18	23.5	0.000015	0.085106				-0.021277	0.106383	-0.021277	0.042553	0.106383	0.042553		0.093085		0.042553			-0.021277																													0.042553		
mp:2017-08-11_20.00.00.News.COU.AU	AU	2017-08-11T20:00:00.000Z	News	2.2.18	66255.6	0.042202	-0.119213	-0.005305	0.008248	0.007328	-0.004137	0.047068	0.029945	0.031605	0.066726	0.016957	0.017055	0.078811	0.004181	0.006724	0.000392	0.001456	-0.009933		0.001947	0.002339	0.000045	-0.000498	0.001124	0.005109	0.001064	0.014667	0.000030		0.001464	0.000249	0.007207	0.001419	0.000279	0.001034	0.000045		0.000015	0.002581	0.000075	0.000649		-0.002143	0.000226	0.000166	0.000174	0.007056	-0.000106	-0.000091
mp:2017-08-11_20.00.00.News.COU.AT	AT	2017-08-11T20:00:00.000Z	News	2.2.18	739.0	0.000471	-0.029093	0.029770	0.006766	0.010149	-0.006428	0.040595	0.042625	0.037212	0.045332	0.018945	0.004736	0.071380	0.001353	0.005413		0.002706	-0.005413					0.004060		0.024357	0.012179	0.012855			0.001353		0.014885	0.014885						0.027740								0.005413	-0.002706	
mp:2017-08-11_20.00.00.News.COU.BH	BH	2017-08-11T20:00:00.000Z	News	2.2.18	386.6	0.000246	0.020693	-0.002587	0.007760	0.005173	0.007113	0.062080	0.002587	0.023280	0.077600	0.005173	0.028453	0.088270		0.002587			0.009829							-0.015520		0.010347			0.002587	-0.010347	0.031040								0.002587			0.010347				0.005173		
mp:2017-08-11_20.00.00.News.COU.BD	BD	2017-08-11T20:00:00.000Z	News	2.2.18	4315.1	0.002749	-0.165697	0.004867	0.003824	0.003592	-0.007126	0.080068	0.033255	0.029663	0.068365	0.014484	0.014136	0.075369	0.008343	0.009038		0.001159	-0.008795	0.000232	0.001159	0.003476		0.001390	-0.000463	0.004519	-0.000348	0.012700			0.000695	0.003824	0.013372	0.000463						0.014136	0.000046	0.000695		-0.001390				0.020162	0.000463	-0.000232
mp:2017-08-11_20.00.00.News.COU.BY	BY	2017-08-11T20:00:00.000Z	News	2.2.18	229.5	0.000146	0.000000	0.056645			0.000000		-0.017429	0.017429	0.013072	0.037037	0.021786	0.059641	0.013072			0.004357	0.017429		0.017429					0.034858	0.013072					0.004357	0.008715	-0.047930						0.004357								0.013072		
