id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-16_04.00.00.News_Social.CUR.ARS	ARS	2017-08-16T04:00:00.000Z	News_Social	2.2.19	18.0	0.000621	0.666667											0.083333			0.333333						
mp:2017-08-16_04.00.00.News_Social.CUR.AUD	AUD	2017-08-16T04:00:00.000Z	News_Social	2.2.19	789.5	0.027241	-0.096263	-0.087397	0.004433		0.003167	0.027866	0.000000	0.006966	0.037999	-0.011400	0.034199	0.076472	0.005700	-0.001267	0.053198		0.045598	-0.001267			0.037999
mp:2017-08-16_04.00.00.News_Social.CUR.BRL	BRL	2017-08-16T04:00:00.000Z	News_Social	2.2.19	17.4	0.000600	0.344828	0.344828					-0.057471			0.057471	0.057471	0.152299	0.086207	0.057471	0.086207		0.022989				
mp:2017-08-16_04.00.00.News_Social.CUR.CAD	CAD	2017-08-16T04:00:00.000Z	News_Social	2.2.19	231.5	0.007988	-0.127430	0.000000			-0.004320		-0.008639	0.021598	0.049676	-0.004320	0.008639	0.122570	0.021598		0.045356	0.025918	0.004320	0.021598			0.004320
mp:2017-08-16_04.00.00.News_Social.CUR.CNY	CNY	2017-08-16T04:00:00.000Z	News_Social	2.2.19	3277.6	0.113092	-0.076733	-0.003661	0.006407		-0.004081	0.016781	-0.004882	0.025629	0.050189	0.034934	0.006102	0.067572	-0.047291	-0.000915	0.050494	-0.002288	0.025049	0.002746		-0.000305	0.021662
mp:2017-08-16_04.00.00.News_Social.CUR.EGP	EGP	2017-08-16T04:00:00.000Z	News_Social	2.2.19	55.5	0.001915	-0.333333							0.036036				0.074324	0.000000		-0.162162						
mp:2017-08-16_04.00.00.News_Social.CUR.EUR	EUR	2017-08-16T04:00:00.000Z	News_Social	2.2.19	3494.8	0.120586	-0.024608	0.009156	0.010301	0.004149	0.000930	0.012018	0.025180	0.009443	0.056799	0.005866	0.015881	0.125165	0.019601	0.000286	0.075541	0.006295	0.016682	0.001145			0.001288
mp:2017-08-16_04.00.00.News_Social.CUR.HKD	HKD	2017-08-16T04:00:00.000Z	News_Social	2.2.19	204.8	0.007067	-0.043945	-0.039062	0.014648				0.000000	0.097656	0.063477	0.019531	0.039062	0.079834	-0.009766		0.068359	-0.029297	0.106445				0.000000
mp:2017-08-16_04.00.00.News_Social.CUR.INR	INR	2017-08-16T04:00:00.000Z	News_Social	2.2.19	264.4	0.009123	-0.117247	0.003782	-0.001891	0.011346	0.000946	0.022693	0.007564	0.009455	0.049168	0.011346	0.007564	0.045386	0.000000		0.037821		0.045386				0.052950
mp:2017-08-16_04.00.00.News_Social.CUR.IDR	IDR	2017-08-16T04:00:00.000Z	News_Social	2.2.19	134.0	0.004624	-0.201493		0.014925		-0.044776	0.029851	0.029851	0.022388	0.074627	0.029851		0.108209	-0.014925		0.104478						0.000000
