id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-10_09.00.00.News.COM_ENM.ALU	ALU	2017-08-10T09:00:00.000Z	News	2.2.18	3159.3	0.073392	-0.130250	-0.054601	0.008071	0.000791	0.003957	0.027221	0.072643	0.012028	0.060773	0.003165	0.021999	0.177429	-0.000317		0.017725	0.000317	0.022885		-0.004431	0.008546	-0.026430	-0.001266		
mp:2017-08-10_09.00.00.News.COM_ENM.BIOF	BIOF	2017-08-10T09:00:00.000Z	News	2.2.18	373.2	0.008670	-0.482315	-0.010718	0.002680	0.005359	-0.056940		0.000000		0.150054	0.000000	0.018757	0.227626	0.002680				0.030011	0.002680			-0.008039			
mp:2017-08-10_09.00.00.News.COM_ENM.COA	COA	2017-08-10T09:00:00.000Z	News	2.2.18	2397.0	0.055683	-0.172507	-0.015227	0.008344	0.003338	-0.001617	0.036713	0.035252	0.017522	0.084689	0.003338	0.024197	0.141166	-0.000834		0.023363	0.004589	0.032541	0.002086	-0.005423	0.003755	-0.009595	-0.000417	0.001669	
mp:2017-08-10_09.00.00.News.COM_ENM.CPPR	CPPR	2017-08-10T09:00:00.000Z	News	2.2.18	1829.0	0.042488	-0.053034	0.023510	0.006561	0.008748	0.001093	0.009295	0.020776	0.007654	0.037726	0.002734	0.010115	0.155768	0.024604	0.001640	0.025697		0.048606		0.013122	0.000547	-0.001640	-0.002187	0.012575	
mp:2017-08-10_09.00.00.News.COM_ENM.CRU	CRU	2017-08-10T09:00:00.000Z	News	2.2.18	11968.2	0.278026	-0.244439	-0.017129	0.002005	0.000167	0.000073	0.012324	-0.007812	0.029244	0.057402	-0.003927	0.010068	0.102737	0.000836	-0.000251	0.004972	0.001253	0.036823	0.005013	0.006977		-0.008105	-0.001964	0.001337	
mp:2017-08-10_09.00.00.News.COM_ENM.BIOETH	BIOETH	2017-08-10T09:00:00.000Z	News	2.2.18	79.7	0.001851	-0.313676		0.012547				0.050188	0.087829	0.050188		0.075282	0.148369	-0.018821				0.015056		0.050188		0.050188			
mp:2017-08-10_09.00.00.News.COM_ENM.MOG	MOG	2017-08-10T09:00:00.000Z	News	2.2.18	3024.8	0.070267	-0.161333	-0.027275	0.018018	0.001653	0.010910	0.016530	0.016365	0.043143	0.049590	0.051408	0.005620	0.100312	0.007934	0.000000	0.007273	-0.011240	0.037622	-0.002645	0.006777		0.003141	0.003637		
mp:2017-08-10_09.00.00.News.COM_ENM.GOL	GOL	2017-08-10T09:00:00.000Z	News	2.2.18	10572.5	0.245603	-0.159045	-0.002932	0.020005	0.003689	0.006124	0.026862	0.009600	0.010026	0.083188	0.013478	0.016836	0.164228	0.003074	0.000662	0.003027	0.000189	0.053374	-0.000095	0.002175		-0.014613	-0.000473	0.015701	0.000189
mp:2017-08-10_09.00.00.News.COM_ENM.HOIL	HOIL	2017-08-10T09:00:00.000Z	News	2.2.18	104.0	0.002416	-0.528846	0.038462						0.105769		0.038462		0.182692			-0.019231			-0.009615			-0.125000			
mp:2017-08-10_09.00.00.News.COM_ENM.IRN	IRN	2017-08-10T09:00:00.000Z	News	2.2.18	499.0	0.011592	-0.072144	-0.064128	0.008016		0.029559	0.010020	0.002004	0.023046	0.019038	-0.018036	0.002004	0.148046	0.004008		0.025050		0.036072	-0.004008	0.006012		0.056112	0.008016	0.008016	
mp:2017-08-10_09.00.00.News.COM_ENM.JET	JET	2017-08-10T09:00:00.000Z	News	2.2.18	30.5	0.000709	-0.311475	-0.065574							0.032787	0.196721		0.184426					0.098361				-0.032787			
mp:2017-08-10_09.00.00.News.COM_ENM.LNG	LNG	2017-08-10T09:00:00.000Z	News	2.2.18	149.9	0.003482	0.003336						0.026684	0.026684	0.100067	-0.013342	0.013342	0.137925	-0.013342		0.006671		0.056037		0.006671		-0.120080		0.006671	
