id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-13_01.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-13T01:00:00.000Z	News_Social	2.2.19	493.6	0.047786	0.270462	0.123582		0.002026	0.004052	0.010130	0.048622		0.050648	0.004052	0.039506	0.185170	0.028363	0.002026	0.020259		0.051459	0.012156	0.000000		-0.014182	-0.008104		
mp:2017-08-13_01.00.00.News_Social.COM_ENM.BIOF	BIOF	2017-08-13T01:00:00.000Z	News_Social	2.2.19	116.4	0.011269	-0.055842	0.000000	0.008591	0.008591	0.008591		0.008591	0.042955	0.103093	0.017182	0.034364	0.168814	0.017182		0.008591		0.054983		-0.008591		-0.030069			
mp:2017-08-13_01.00.00.News_Social.COM_ENM.COA	COA	2017-08-13T01:00:00.000Z	News_Social	2.2.19	810.9	0.078505	-0.198545	0.002466	0.012332	0.002466	-0.002929	0.046862	0.005549	0.022198	0.054877	0.014798	0.008632	0.141972	0.006783		0.001233		0.035146	0.001233	0.024664	0.004933	-0.018498		0.006166	
mp:2017-08-13_01.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-13T01:00:00.000Z	News_Social	2.2.19	875.9	0.084798	-0.158123	0.018267	-0.000571	0.006850	-0.003425	0.006850	0.009704	0.010275	0.039388	-0.038817	0.007421	0.095331	0.014842		0.010846		0.013129		0.001142		-0.062222			
mp:2017-08-13_01.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-13T01:00:00.000Z	News_Social	2.2.19	1750.2	0.169440	-0.195121	-0.008856	0.002857	0.001714	0.005856	0.021426	0.013998	0.041710	0.075991	-0.009142	0.018569	0.149769	0.000000		0.002285		0.016570	0.002857	-0.005142		-0.015998	0.000000	0.005142	
mp:2017-08-13_01.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-13T01:00:00.000Z	News_Social	2.2.19	83.5	0.008084	0.119760	0.047904					-0.023952	0.065868	0.023952	0.107784	0.059880	0.157186					0.035928	-0.023952	-0.011976		0.011976			
mp:2017-08-13_01.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-13T01:00:00.000Z	News_Social	2.2.19	170.5	0.016506	-0.187683	0.026393		0.011730			0.008798	0.008798	0.087977	-0.046921	0.029326	0.126833	-0.002933		0.052786		0.111437		0.002933		-0.005865			
mp:2017-08-13_01.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-13T01:00:00.000Z	News_Social	2.2.19	2696.7	0.261073	-0.031335	0.015575	0.008158	0.014091	0.003291	0.024845	0.007787	0.034487	0.072311	-0.000556	0.018356	0.143333	0.024289	0.001298	0.011866	0.000371	0.036304	-0.000371	-0.041161		-0.005377	-0.000927	0.005748	
mp:2017-08-13_01.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-13T01:00:00.000Z	News_Social	2.2.19	6.0	0.000581	-0.166667						0.166667					0.250000												
mp:2017-08-13_01.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-13T01:00:00.000Z	News_Social	2.2.19	371.0	0.035917	-0.055256	-0.008086		0.001348	-0.013140	0.048518	0.040431	0.005391	0.084906	-0.018868	0.008086	0.117251	-0.002695		-0.004043		0.036388	-0.024259	0.002695		0.059299		-0.002695	
mp:2017-08-13_01.00.00.News_Social.COM_ENM.JET	JET	2017-08-13T01:00:00.000Z	News_Social	2.2.19	24.0	0.002323	0.562500										0.041667	0.062500					0.041667		0.062500		0.250000			
mp:2017-08-13_01.00.00.News_Social.COM_ENM.LNG	LNG	2017-08-13T01:00:00.000Z	News_Social	2.2.19	60.2	0.005828	-0.132890	0.066445					0.066445		0.116279	0.033223	0.099668	0.132060	-0.016611				0.069767	-0.049834	0.016611		-0.099668			
mp:2017-08-13_01.00.00.News_Social.COM_ENM.NGS	NGS	2017-08-13T01:00:00.000Z	News_Social	2.2.19	450.3	0.043594	-0.001110	0.087719	0.008883	0.004441	0.002498	0.008883	0.024428	0.012214	0.053298	0.024428	0.027759	0.169998	0.014435		0.008883		0.033977	-0.002221	0.017766	-0.001110	0.016656	0.005552	0.002221	
mp:2017-08-13_01.00.00.News_Social.COM_ENM.NKL	NKL	2017-08-13T01:00:00.000Z	News_Social	2.2.19	139.0	0.013457	-0.161871	-0.014388		0.021583	0.003597		0.122302	0.086331	0.035971	0.035971	0.014388	0.199640	-0.003597		0.035971				0.021583				0.014388	
mp:2017-08-13_01.00.00.News_Social.COM_ENM.NSEA	NSEA	2017-08-13T01:00:00.000Z	News_Social	2.2.19	17.7	0.001714	-0.762712		0.056497							0.056497	0.056497	0.173729					0.011299				-0.056497			
