id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-14_05.00.00.News_Social.COU.AF	AF	2017-08-14T05:00:00.000Z	News_Social	2.2.19	4472.7	0.003166	-0.164442	-0.026718	0.011738	0.000447	-0.003969	0.346435	0.064502	0.028171	0.050864	0.010285	0.004583	0.016704	0.000671	0.007043		0.000224	-0.020636							-0.001789	-0.000224	0.001789			0.000783	0.001341	0.014957								0.000984			-0.000447		0.000671		0.054777		
mp:2017-08-14_05.00.00.News_Social.COU.DZ	DZ	2017-08-14T05:00:00.000Z	News_Social	2.2.19	375.1	0.000265	-0.157291	0.005332	0.002666	0.002666	0.001999	0.106638	0.045321	0.058651	0.069315	0.021328	0.019995	0.082478	0.000000	0.031991			-0.009864							0.007998		0.002666					-0.010664							0.005332								0.034657		
mp:2017-08-14_05.00.00.News_Social.COU.AO	AO	2017-08-14T05:00:00.000Z	News_Social	2.2.19	141.5	0.000100	-0.130742	0.014134	0.014134	0.007067	0.001767	0.035336	-0.042403	0.007067	0.049470	0.056537	0.028269	0.084364	0.021201				-0.017668					0.007067		0.028269	0.007067	0.021201																0.042403				0.007067		
mp:2017-08-14_05.00.00.News_Social.COU.AR	AR	2017-08-14T05:00:00.000Z	News_Social	2.2.19	8545.6	0.006048	-0.126322	0.004915	0.006612	0.002574	-0.006641	0.025276	0.024457	0.032122	0.067345	0.046340	0.008250	0.062298	0.005149	0.004271	0.001989	0.002574	-0.002773			0.002106		0.000293		-0.020829	0.000761	0.017962		0.002223	0.004681	0.002691	0.013867	0.000936		0.000000				0.022643				-0.013340		0.000117		0.009186	0.000702	
mp:2017-08-14_05.00.00.News_Social.COU.AM	AM	2017-08-14T05:00:00.000Z	News_Social	2.2.19	222.5	0.000157	-0.226966	-0.053933		0.004494	0.002247	0.328090	0.049438	0.022472	0.051685	-0.011236	0.004494	0.016573	0.004494				-0.008989						0.004494	-0.035955	0.004494						-0.008989							0.026966								0.017978		
mp:2017-08-14_05.00.00.News_Social.COU.AU	AU	2017-08-14T05:00:00.000Z	News_Social	2.2.19	55287.1	0.039129	-0.132382	-0.005815	0.008790	0.010753	-0.003328	0.039810	0.035017	0.025603	0.079684	0.016378	0.018268	0.083118	0.003970	0.010843	0.001158	0.001510	-0.011784		0.000868	0.001158		-0.000036	0.000054	0.002686	-0.000561	0.013620		0.000181	0.000009	-0.000615	0.010511	0.002288	0.000172	-0.000145	-0.000181	-0.000018		0.004594	0.000110	0.000298	0.000072	-0.008456	0.000552	0.000063	0.000054	0.004522	-0.000181	0.000109
mp:2017-08-14_05.00.00.News_Social.COU.AT	AT	2017-08-14T05:00:00.000Z	News_Social	2.2.19	1067.2	0.000755	-0.018272	0.013118	0.004685	0.020615	0.001874	0.080585	0.027642	0.037013	0.072151	0.057627	0.013118	0.085446	0.006559	0.000469		0.002811	0.002202							-0.008433	0.001874	0.010307	-0.000937			-0.002811	-0.002811	0.005622	0.000937				0.002811	0.000937						0.002811		0.005622		
mp:2017-08-14_05.00.00.News_Social.COU.BH	BH	2017-08-14T05:00:00.000Z	News_Social	2.2.19	571.4	0.000404	0.068253	0.042002	0.001750	0.005250	0.007875	0.148757	0.006125	0.015751	0.036752	0.028876	0.008750	0.062347	0.003500	0.001750			0.012601		-0.003500			0.003500		0.029751	0.000000	0.001750			0.001750		0.007000													0.001750		0.017501		
mp:2017-08-14_05.00.00.News_Social.COU.BD	BD	2017-08-14T05:00:00.000Z	News_Social	2.2.19	3724.9	0.002636	-0.169401	0.007651	0.008994	0.003222	0.000268	0.091680	0.031008	0.033155	0.066713	0.020672	0.024967	0.073072	0.010470	0.006712	0.000268	0.000537	-0.009074	0.000537	-0.000268	0.001879		-0.000537	-0.000805	0.001611	-0.003222	0.007920			0.001342	-0.001611	0.013289	0.002148					0.000268	0.019866		0.000268		-0.004027				0.014900	-0.000537	
mp:2017-08-14_05.00.00.News_Social.COU.BY	BY	2017-08-14T05:00:00.000Z	News_Social	2.2.19	378.5	0.000268	-0.264201	-0.010568	0.015852		-0.001321	0.087186	0.084544	0.013210	0.092470	0.009247	0.005284	0.065225		0.021136			-0.023778							-0.036988	-0.005284	0.015852					0.044914	-0.010568						0.010568								0.029062		
