id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-14_13.00.00.News_Social.CUR.ARS	ARS	2017-08-14T13:00:00.000Z	News_Social	2.2.19	5.0	0.000198	0.000000											0.150000			-0.200000						
mp:2017-08-14_13.00.00.News_Social.CUR.AUD	AUD	2017-08-14T13:00:00.000Z	News_Social	2.2.19	507.0	0.020040	-0.046351	0.003945	0.001972	-0.000986	0.000493	0.007890	0.021696	0.043393	0.072978	0.003945	0.030572	0.093442	-0.003945		0.074951	0.001972	0.029586	0.002959			-0.001972
mp:2017-08-14_13.00.00.News_Social.CUR.CAD	CAD	2017-08-14T13:00:00.000Z	News_Social	2.2.19	51.0	0.002016	-0.392157	-0.019608	0.019608	0.019608			0.058824	0.000000	0.078431		0.019608	0.210784			0.039216			0.019608			
mp:2017-08-14_13.00.00.News_Social.CUR.CNY	CNY	2017-08-14T13:00:00.000Z	News_Social	2.2.19	2813.3	0.111198	-0.015462	-0.007998	0.005687	0.000355	0.001866	0.003555	0.004088	0.011552	0.052607	0.038567	0.004976	0.064737	-0.050119	0.001066	0.102193	0.003199	0.022820	0.001422			0.008175
mp:2017-08-14_13.00.00.News_Social.CUR.EGP	EGP	2017-08-14T13:00:00.000Z	News_Social	2.2.19	37.0	0.001462	-0.027027						-0.027027	0.108108	0.054054			0.101351	0.027027		0.108108						
mp:2017-08-14_13.00.00.News_Social.CUR.EUR	EUR	2017-08-14T13:00:00.000Z	News_Social	2.2.19	2672.9	0.105649	-0.173033	-0.020390	0.016836	0.004490	0.006454	0.009727	0.002245	0.013656	0.058364	0.001497	0.016274	0.092914	0.000187	-0.001122	0.039844	0.001497	0.030379	0.002245			0.010288
mp:2017-08-14_13.00.00.News_Social.CUR.HKD	HKD	2017-08-14T13:00:00.000Z	News_Social	2.2.19	34.0	0.001344	-0.176471	0.029412	0.088235				0.029412		0.088235			0.007353			0.088235	0.029412		0.029412			0.147059
mp:2017-08-14_13.00.00.News_Social.CUR.INR	INR	2017-08-14T13:00:00.000Z	News_Social	2.2.19	621.5	0.024565	0.031376	0.020113	0.000000	0.009654	0.008045		0.009654	0.027353	0.025744	-0.002414	0.020917	0.083467	-0.003218	-0.003218	0.126307	0.004023	0.024135	0.008045			0.011263
mp:2017-08-14_13.00.00.News_Social.CUR.IDR	IDR	2017-08-14T13:00:00.000Z	News_Social	2.2.19	216.8	0.008569	-0.244465	0.036900			-0.043819	0.036900	-0.004613	0.018450	0.023063	0.018450	0.009225	0.141605	-0.009225		-0.069188		0.035978	0.009225			0.023063
mp:2017-08-14_13.00.00.News_Social.CUR.ILS	ILS	2017-08-14T13:00:00.000Z	News_Social	2.2.19	20.0	0.000791	0.050000				0.012500					-0.050000		0.025000	0.000000		0.150000						
