id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-14_12.00.00.News_Social.COU.AF	AF	2017-08-14T12:00:00.000Z	News_Social	2.2.19	3434.2	0.001981	-0.194077	-0.013977	0.006843	0.001165	-0.005241	0.312009	0.034215	0.027954	0.055035	0.005096	0.007425	0.030484	0.000874	0.008008			-0.013147							-0.003057	-0.001165	0.003494			0.000728	0.001165	0.005678							0.002330	-0.000291			-0.000582				0.028536		
mp:2017-08-14_12.00.00.News_Social.COU.DZ	DZ	2017-08-14T12:00:00.000Z	News_Social	2.2.19	1129.5	0.000652	-0.133687	0.002656	0.001771	0.000885	0.001992	0.034529	0.121293	0.023019	0.088092	0.011510	0.007083	0.066346	0.000000	0.012395		0.002656	-0.002656					-0.001771		0.024790	-0.003541	0.097388					-0.003541							0.001771								0.010624		
mp:2017-08-14_12.00.00.News_Social.COU.AO	AO	2017-08-14T12:00:00.000Z	News_Social	2.2.19	213.5	0.000123	-0.121780	-0.009368	0.009368	0.004684	-0.008197	0.070258	0.018735	0.018735	0.065574	0.030445	0.046838	0.067330	0.004684	0.004684			-0.026932					0.004684		0.028103	-0.004684	0.014052					0.035129											0.009368				0.018735		
mp:2017-08-14_12.00.00.News_Social.COU.AR	AR	2017-08-14T12:00:00.000Z	News_Social	2.2.19	9156.2	0.005282	-0.094963	0.003768	0.006444	0.004150	-0.005543	0.028123	0.027850	0.030908	0.058048	0.042703	0.008628	0.057570	0.004150	0.006171	0.000109	0.002294	-0.004904		0.000109	0.000874		0.000164		-0.013707	0.001802	0.017005		0.003386	0.007208	0.002184	0.021723	0.002294		-0.001529				0.021898	0.000044	0.000437		-0.011358				0.009556	-0.000655	0.000109
mp:2017-08-14_12.00.00.News_Social.COU.AM	AM	2017-08-14T12:00:00.000Z	News_Social	2.2.19	138.0	0.000080	-0.188406	-0.036232		0.007246	0.001812	0.347826	0.032609	0.018116	0.039855	-0.018116	0.007246	0.015399	0.007246				0.003623						0.007246	-0.028986	0.007246						-0.007246															0.021739		
mp:2017-08-14_12.00.00.News_Social.COU.AU	AU	2017-08-14T12:00:00.000Z	News_Social	2.2.19	68057.2	0.039264	-0.135393	-0.006105	0.009000	0.008133	-0.004046	0.036065	0.037637	0.025817	0.076774	0.015208	0.018426	0.083090	0.004944	0.013092	0.000948	0.001491	-0.015298	-0.000044	0.000815	0.000867		-0.000573	0.000455	0.004158	-0.000272	0.013035		0.000029	0.000272	-0.000529	0.008045	0.001778	-0.000015	0.000066	-0.000088	-0.000015		0.003989	0.000007	0.000132	0.000073	-0.007361	0.000683	0.000059	0.000059	0.003960	-0.000544	0.000088
mp:2017-08-14_12.00.00.News_Social.COU.AT	AT	2017-08-14T12:00:00.000Z	News_Social	2.2.19	1354.7	0.000782	-0.062745	0.014763	0.016240	0.018454	-0.000554	0.073079	0.028789	0.038016	0.079353	0.058315	0.009596	0.090011	0.006644	0.006274		0.002953	-0.010999							-0.014025	-0.001476	0.005905			0.003691	-0.002215	0.005167	0.001476						0.000738						0.002215		0.011073		
mp:2017-08-14_12.00.00.News_Social.COU.BH	BH	2017-08-14T12:00:00.000Z	News_Social	2.2.19	853.8	0.000493	0.075545	0.035137	0.004685	0.007027	0.009955	0.098384	-0.011127	0.014055	0.036308	0.039236	0.005856	0.078619	0.001171	0.002342		0.003514	0.012766		-0.007027	0.001171		0.004685		0.019911	-0.001171	0.000000			0.001171		0.005856							0.001171				0.002342		0.001171		0.009955		
mp:2017-08-14_12.00.00.News_Social.COU.BD	BD	2017-08-14T12:00:00.000Z	News_Social	2.2.19	5076.4	0.002929	-0.205953	-0.011524	0.008766	0.002167	-0.001182	0.096525	0.019207	0.034276	0.088252	0.015070	0.017926	0.063468	0.006501	0.005122	0.000197	0.000788	-0.017591	0.000394	-0.000197	0.001182		-0.000394	-0.000591	0.000886	-0.001970	0.005614			0.000985	-0.000886	0.016252	0.001083					0.000394	0.066189		0.000197		-0.006107				0.011130	-0.000394	
mp:2017-08-14_12.00.00.News_Social.COU.BY	BY	2017-08-14T12:00:00.000Z	News_Social	2.2.19	315.0	0.000182	-0.092063	-0.007937	0.006349	0.022222	-0.007937	0.066667	-0.003175	0.017460	0.101587	0.039683		0.064087	0.012698	0.009524			-0.011111							0.082540		0.012698					0.028571									0.003175						0.019048	0.006349	
mp:2017-08-14_12.00.00.News_Social.COU.BE	BE	2017-08-14T12:00:00.000Z	News_Social	2.2.19	816.0	0.000471	-0.096814	0.001225	0.006127	0.018382	-0.006587	0.037990	0.030025	0.020833	0.079044	0.027574	0.024510	0.089537	0.009191	0.028186		0.002451	-0.017463			0.003676				0.016544	0.001225	0.000000				0.006127	0.009804	0.001225						0.004902								0.004902		
mp:2017-08-14_12.00.00.News_Social.COU.BO	BO	2017-08-14T12:00:00.000Z	News_Social	2.2.19	189.0	0.000109	-0.095238	0.021164	0.005291	0.031746	0.015873	0.079365	0.047619	0.010582	0.052910	0.015873		0.092593	0.026455	0.026455			-0.013228							-0.005291							-0.005291															0.047619		
mp:2017-08-14_12.00.00.News_Social.COU.BA	BA	2017-08-14T12:00:00.000Z	News_Social	2.2.19	108.0	0.000062	0.074074	0.018519		0.055556	0.009259	0.046296	0.018519	0.092593	0.027778	0.027778	0.009259	0.076389		0.009259			0.018519							-0.018519		0.009259					-0.018519							0.101852										
mp:2017-08-14_12.00.00.News_Social.COU.BR	BR	2017-08-14T12:00:00.000Z	News_Social	2.2.19	3309.8	0.001910	-0.092000	0.022056	0.006496	0.013596	-0.009291	0.055744	0.026437	0.031724	0.048190	0.035047	0.013596	0.077648	0.000453	0.008158	0.000604	0.001209	0.002085		0.003626	0.001209		0.005438	0.008158	0.025983	0.004230	0.008158		-0.000604		0.001813	0.007251	0.000906	0.000000	0.000604				0.004683				-0.004532		0.000302	0.000302	0.012992	0.010877	
mp:2017-08-14_12.00.00.News_Social.COU.BG	BG	2017-08-14T12:00:00.000Z	News_Social	2.2.19	466.0	0.000269	0.033262	0.002146		0.008584	0.000000	0.025751	-0.025751	0.025751	0.056867	0.021459	0.019313	0.078729	0.008584	0.002146			-0.002682							0.002146							0.001073	-0.034335	0.004292					0.021459								0.021459		
mp:2017-08-14_12.00.00.News_Social.COU.KH	KH	2017-08-14T12:00:00.000Z	News_Social	2.2.19	102.0	0.000059	-0.034314	0.029412		0.009804		0.078431	-0.009804	0.009804	0.044118	0.000000	0.029412	0.051471	0.009804	0.014706			-0.007353						0.088235	-0.039216		0.009804						0.004902										0.000000				0.019608		
