id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-13_15.00.00.News_Social.CUR.AUD	AUD	2017-08-13T15:00:00.000Z	News_Social	2.2.19	83.5	0.025493	-0.083832	0.011976	0.011976	0.011976		0.011976	0.023952	0.059880	0.035928	0.035928	0.023952	0.058383	0.035928		0.053892	-0.011976	0.047904				0.000000
mp:2017-08-13_15.00.00.News_Social.CUR.BRL	BRL	2017-08-13T15:00:00.000Z	News_Social	2.2.19	21.5	0.006564	-0.465116						-0.046512	0.046512	0.046512			0.145349	-0.046512		0.023256		0.046512				
mp:2017-08-13_15.00.00.News_Social.CUR.CAD	CAD	2017-08-13T15:00:00.000Z	News_Social	2.2.19	72.5	0.022135	0.110345	0.000000	0.027586		0.032759		0.006897		0.013793	0.013793	0.027586	0.108621	0.027586		0.137931		0.006897				-0.013793
mp:2017-08-13_15.00.00.News_Social.CUR.CNY	CNY	2017-08-13T15:00:00.000Z	News_Social	2.2.19	499.9	0.152623	-0.010002	0.018004	0.014003	0.004001	0.007502	0.054011	0.002000	0.014003	0.029006	-0.014003	0.006001	0.063563	0.008002		0.114023	0.008002	0.032807	0.002000			0.058012
mp:2017-08-13_15.00.00.News_Social.CUR.EGP	EGP	2017-08-13T15:00:00.000Z	News_Social	2.2.19	14.0	0.004274	0.571429											0.035714	0.000000		0.285714						
mp:2017-08-13_15.00.00.News_Social.CUR.EUR	EUR	2017-08-13T15:00:00.000Z	News_Social	2.2.19	1068.9	0.326342	-0.143138	0.022921	0.014033	0.004678	0.008420	0.004678	0.027598	0.017775	0.107119	0.000936	0.021985	0.147605	0.010291	0.004678	0.015904	0.009355	0.020488	0.000936		-0.000936	0.006549
mp:2017-08-13_15.00.00.News_Social.CUR.HKD	HKD	2017-08-13T15:00:00.000Z	News_Social	2.2.19	18.0	0.005496	-0.111111		0.111111						0.111111			-0.083333			0.166667						0.277778
mp:2017-08-13_15.00.00.News_Social.CUR.INR	INR	2017-08-13T15:00:00.000Z	News_Social	2.2.19	382.0	0.116627	0.236911	0.041885		0.002618	-0.015707		-0.003927	0.005236	0.035340	-0.031414	0.005236	0.093259	-0.007853		0.247382	-0.003927	0.015707				-0.002618
mp:2017-08-13_15.00.00.News_Social.CUR.ILS	ILS	2017-08-13T15:00:00.000Z	News_Social	2.2.19	12.0	0.003664	0.000000						0.083333					0.041667			0.250000						
mp:2017-08-13_15.00.00.News_Social.CUR.JPY	JPY	2017-08-13T15:00:00.000Z	News_Social	2.2.19	193.5	0.059077	-0.023256	0.015504	0.010336			0.020672	-0.015504	0.025840	0.113695	0.005168	0.082687	0.107235	0.010336		0.108527		0.023256				0.020672
mp:2017-08-13_15.00.00.News_Social.CUR.NZD	NZD	2017-08-13T15:00:00.000Z	News_Social	2.2.19	3.0	0.000916												-0.250000			-0.666667						-0.333333
mp:2017-08-13_15.00.00.News_Social.CUR.PLN	PLN	2017-08-13T15:00:00.000Z	News_Social	2.2.19	11.0	0.003358	0.272727	0.272727			0.045455		0.000000					0.250000			-0.090909						
mp:2017-08-13_15.00.00.News_Social.CUR.RUB	RUB	2017-08-13T15:00:00.000Z	News_Social	2.2.19	50.0	0.015265	-0.020000	0.020000				0.020000	-0.060000		0.100000	0.000000		0.080000			0.020000	0.020000	0.060000				0.000000
