id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-14_22.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-14T22:00:00.000Z	Social	2.2.19	329.0	0.146047	-0.037994	0.015198	0.000000		-0.010638	0.065350	-0.027356	0.024316	0.063830	-0.003040	0.009119	0.136018			0.006079		0.054711		0.033435		-0.003040		0.042553	0.012158			
mp:2017-08-14_22.00.00.Social.COM_AGR.COC	COC	2017-08-14T22:00:00.000Z	Social	2.2.19	2.0	0.000888	-1.000000											0.250000															
mp:2017-08-14_22.00.00.Social.COM_AGR.COF	COF	2017-08-14T22:00:00.000Z	Social	2.2.19	207.4	0.092067	-0.079556	-0.004822	0.004822	0.014465	0.000000	0.014465	0.024108	0.031340	0.125362	0.012054	0.033751	0.150193	0.002411	0.004822	0.000000		0.026037	0.004822	-0.004822		-0.004822			0.004822			0.014465
mp:2017-08-14_22.00.00.Social.COM_AGR.COR	COR	2017-08-14T22:00:00.000Z	Social	2.2.19	569.9	0.252985	-0.120197	-0.009651	0.012283	0.019302	0.004606	0.005264	-0.023688	0.045622	0.049131	-0.009651	0.019302	0.158756	-0.012283		-0.000877	-0.000877	0.006843		0.007019		-0.014038	-0.001755	0.012283	-0.000877			0.033339
mp:2017-08-14_22.00.00.Social.COM_AGR.COT	COT	2017-08-14T22:00:00.000Z	Social	2.2.19	215.4	0.095619	-0.259981	0.004643		0.009285	-0.002321	0.009285	0.058032	0.032498	0.109099	0.002321	0.030176	0.155757	0.004643				0.025070		0.000000		0.009285		-0.004643				0.009285
mp:2017-08-14_22.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-14T22:00:00.000Z	Social	2.2.19	19.0	0.008434	-0.105263			0.105263			0.000000		0.105263			0.171053													-0.026316	-0.078947	
mp:2017-08-14_22.00.00.Social.COM_AGR.ORJ	ORJ	2017-08-14T22:00:00.000Z	Social	2.2.19	11.0	0.004883	-0.363636			-0.090909			-0.363636			-0.090909		0.068182	-0.090909														
mp:2017-08-14_22.00.00.Social.COM_AGR.POIL	POIL	2017-08-14T22:00:00.000Z	Social	2.2.19	3.0	0.001332	-0.333333	0.333333										0.333333															
mp:2017-08-14_22.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-14T22:00:00.000Z	Social	2.2.19	219.5	0.097439	-0.161731	-0.022779		0.009112	0.003417	0.041002	0.036446	0.018223	0.095672	-0.004556	0.013667	0.138383	0.009112				0.009112		0.004556		-0.027335		0.013667				0.104784
mp:2017-08-14_22.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-14T22:00:00.000Z	Social	2.2.19	188.3	0.083589	-0.063728	-0.005311			0.003983		0.015932	0.015932	0.084971	-0.010621	0.037175	0.040096	0.042485		-0.002655	-0.002655	0.078598		0.063728		-0.010621	0.010621	0.021243				0.037175
