id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-12_15.00.00.News.COU.AF	AF	2017-08-12T15:00:00.000Z	News	2.2.18	4194.2	0.004037	-0.156883	-0.002384	0.001788	0.001431	-0.001341	0.364193	0.046135	0.023485	0.054599	0.010371	0.007391	0.009358	0.001431	0.007034			-0.008977		0.000238				0.000715	-0.003338	-0.000238	0.002861			0.002027	0.002384	0.017167							0.007153	-0.000358			-0.003815		0.002146		0.043512		-0.000238
mp:2017-08-12_15.00.00.News.COU.DZ	DZ	2017-08-12T15:00:00.000Z	News	2.2.18	335.5	0.000323	-0.160954	-0.035768	0.017884	0.002981	0.006706	0.059613	0.035768	0.005961	0.068554	0.002981	0.086438	0.088301	0.008942	0.008942			-0.035768													-0.005961	0.017884							0.011923								0.008942		
mp:2017-08-12_15.00.00.News.COU.AO	AO	2017-08-12T15:00:00.000Z	News	2.2.18	207.0	0.000199	-0.198068	0.000000		0.009662		0.053140	-0.024155		0.111111	-0.019324		0.045290	0.019324		0.130435		-0.004831							-0.048309							0.067633																	
mp:2017-08-12_15.00.00.News.COU.AR	AR	2017-08-12T15:00:00.000Z	News	2.2.18	1576.0	0.001517	-0.175127	-0.008883	0.012056	0.004442	-0.000714	0.056789	0.031726	0.024112	0.069162	0.015863	0.017766	0.075904	0.005076	0.002538		0.001269	-0.013959		0.002538	0.000635				0.013008	-0.006345	0.002538		-0.000635		0.003173	0.012373	0.001269	0.000635	0.001269				0.008883		0.001269		0.001586				0.033312		
mp:2017-08-12_15.00.00.News.COU.AM	AM	2017-08-12T15:00:00.000Z	News	2.2.18	17.5	0.000017	0.285714						-0.114286			-0.057143		0.096429					0.028571					0.028571	0.057143	0.028571		-0.028571																						
mp:2017-08-12_15.00.00.News.COU.AU	AU	2017-08-12T15:00:00.000Z	News	2.2.18	30832.7	0.029678	-0.125597	-0.009519	0.009130	0.010346	-0.001699	0.065045	0.032806	0.042471	0.069050	0.022427	0.016168	0.087316	0.004914	0.011579	-0.000227	0.000989	-0.012012		0.000973	0.001038		-0.001330	-0.000081	0.004395	0.001330	0.005351	0.000032		0.002724	0.001589	0.012934	0.000876		0.000097				0.003519	0.000058	0.000568	-0.000195	-0.008530	0.000259	-0.000032	0.000130	0.009584	-0.000065	-0.000422
mp:2017-08-12_15.00.00.News.COU.AT	AT	2017-08-12T15:00:00.000Z	News	2.2.18	478.5	0.000461	-0.020899	0.014629	0.004180	0.016719	-0.002612	0.025078	0.035528	0.031348	0.057471	0.020899	0.010449	0.097832	0.012539	0.010449		0.004180	-0.007315							-0.020899	0.006270	0.005225			0.002090		0.012539							0.013584										
mp:2017-08-12_15.00.00.News.COU.BH	BH	2017-08-12T15:00:00.000Z	News	2.2.18	1310.7	0.001262	-0.279240	0.006867	0.000763	0.001526	-0.002575	0.056458	0.021744	0.133516	0.118257	0.030518	0.003815	0.081111	0.002289	0.000763			0.000839					0.001144		0.080110		0.002289					0.005341											0.001526				0.005341	-0.003052	-0.000763
mp:2017-08-12_15.00.00.News.COU.BD	BD	2017-08-12T15:00:00.000Z	News	2.2.18	4040.3	0.003889	-0.147390	0.002475	0.003465	0.004703	-0.008848	0.081306	0.038859	0.031433	0.053090	0.012128	0.014727	0.078014	0.008663	0.013118		0.002475	-0.009170		0.000248	0.000743		0.000495		0.003836	-0.002228	0.015444				0.005693	0.018934	0.000000		-0.000495				0.006683	0.000495			-0.002723				0.029701		-0.000248
mp:2017-08-12_15.00.00.News.COU.BY	BY	2017-08-12T15:00:00.000Z	News	2.2.18	44.0	0.000042	0.022727	0.022727					-0.022727		0.022727	0.090909		0.102273	0.022727			0.022727	0.011364																							0.045455		-0.022727				0.045455		
mp:2017-08-12_15.00.00.News.COU.BE	BE	2017-08-12T15:00:00.000Z	News	2.2.18	1939.5	0.001867	-0.256252	-0.016757	0.005672	0.018046	-0.021784	0.076308	0.049239	0.036865	0.075277	-0.005414	0.014695	0.087941	0.004125	0.003094		0.003094	-0.014437					-0.003094		0.001805	-0.003094	0.006187			0.001547	0.010828	0.016757	0.000516						0.001547		0.000000		-0.001547		0.001031		0.031967		-0.005672
mp:2017-08-12_15.00.00.News.COU.BO	BO	2017-08-12T15:00:00.000Z	News	2.2.18	277.0	0.000267	0.007220	0.101083			0.022563		0.075812	0.021661	0.064982	-0.032491	0.050542	0.083032	0.007220				0.012635		0.014440					0.032491	0.014440	0.014440					0.003610	0.057762	0.057762									-0.007220				0.003610		
mp:2017-08-12_15.00.00.News.COU.BA	BA	2017-08-12T15:00:00.000Z	News	2.2.18	73.0	0.000070	0.150685	0.013699		0.191781	0.013699	0.082192	-0.006849			0.027397		0.095034					0.034247																													0.013699		
mp:2017-08-12_15.00.00.News.COU.BR	BR	2017-08-12T15:00:00.000Z	News	2.2.18	6687.5	0.006437	-0.140636	-0.024523	0.003514	0.005084	0.005607	0.024897	0.018766	0.051140	0.060785	0.008598	0.010168	0.076389	-0.001645	0.006430	0.004112	0.002093	-0.011985	0.002243	0.003664	0.000897			0.000972	-0.003888	-0.004336	0.023955			0.006280	0.036935	0.054131	0.002542		-0.000150				0.003439				-0.000299				0.006280		-0.002841
mp:2017-08-12_15.00.00.News.COU.BG	BG	2017-08-12T15:00:00.000Z	News	2.2.18	8.0	0.000008	-0.250000							0.250000	0.125000			0.093750												0.125000																								
mp:2017-08-12_15.00.00.News.COU.KH	KH	2017-08-12T15:00:00.000Z	News	2.2.18	914.5	0.000880	-0.205577	0.006561	0.001093	0.007654	-0.003554	0.090213	0.113177	0.007654	0.124112	-0.001640	0.007654	0.091170	0.000000	0.013669			-0.013122							-0.001093		0.003280			0.002187		0.012028	0.001093														0.004921		
mp:2017-08-12_15.00.00.News.COU.CA	CA	2017-08-12T15:00:00.000Z	News	2.2.18	26505.6	0.025513	-0.073701	0.005074	0.006546	0.008055	0.002047	0.051555	0.020543	0.026730	0.066382	0.013261	0.021712	0.074255	0.005131	0.003905	0.000038	0.004282	-0.008557		0.003056	0.000755		0.000943	-0.000415	0.019430	-0.000660	0.012228	-0.000075		0.000453	-0.000528	0.008904	0.001358	0.000340	0.000792	0.000340		0.000038	0.009300	0.000113	0.000189	-0.000075	-0.001245	0.000528	0.000038		0.005188	-0.000075	-0.000151
mp:2017-08-12_15.00.00.News.COU.KY	KY	2017-08-12T15:00:00.000Z	News	2.2.18	111.7	0.000108	0.389436	0.017905			0.008953		-0.089526		0.107431	0.026858	0.062668	0.105752			0.017905		-0.021486														-0.008953																	
mp:2017-08-12_15.00.00.News.COU.CL	CL	2017-08-12T15:00:00.000Z	News	2.2.18	2854.0	0.002747	-0.125964	0.017694	0.007358		-0.002453	0.074632	0.042572	0.020673	0.043097	-0.003854	0.019446	0.045261		0.003329	0.001402	0.000701	0.003311			0.003153		0.000701	0.000350	-0.024177	-0.007358	0.007043				0.000350	-0.022074	-0.003153						0.007358	0.000350						0.000350	0.020322	-0.009110	-0.001752
mp:2017-08-12_15.00.00.News.COU.CN	CN	2017-08-12T15:00:00.000Z	News	2.2.18	46806.5	0.045054	-0.132172	-0.001613	0.008888	0.003803	-0.000905	0.047654	0.027144	0.024687	0.082542	0.017829	0.013502	0.075093	0.002500	0.011045	0.000427	0.002671	-0.014777	-0.000064	0.002136	0.000513		0.000545	0.000000	0.020969	-0.000053	0.007734	0.000043	0.000128	0.001293	0.000833	0.017154	0.001624	0.000235	0.000139			-0.000021	0.033425	0.000254	-0.000032		-0.008108	0.000064	0.000844	0.000107	0.005971	0.000320	-0.000150
mp:2017-08-12_15.00.00.News.COU.CO	CO	2017-08-12T15:00:00.000Z	News	2.2.18	877.6	0.000845	-0.080333	-0.006837	0.007976	0.001139	-0.011252	0.039881	0.010825	0.018232	0.063241	0.011964	0.010255	0.075704	0.011395	0.004558			-0.010198							0.005128		0.010255			0.004558	0.078054	0.104831											-0.002279				0.004558		
mp:2017-08-12_15.00.00.News.COU.CD	CD	2017-08-12T15:00:00.000Z	News	2.2.18	638.5	0.000615	-0.279561	-0.018011	0.003132		-0.008614	0.100235	0.076742	0.068912	0.081441	0.000000	0.004699	0.067541	-0.006265	0.006265			-0.016053					-0.003132		0.000000					0.010963	0.025059	0.078309											0.003132				0.025059		
