id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-12_00.00.00.News.CUR.ARS	ARS	2017-08-12T00:00:00.000Z	News	2.2.18	17.0	0.000858	-0.352941					0.117647		0.176471		-0.058824		0.044118	-0.058824		-0.235294						
mp:2017-08-12_00.00.00.News.CUR.AUD	AUD	2017-08-12T00:00:00.000Z	News	2.2.18	286.0	0.014442	-0.204545	0.041958		0.006993		0.017483	-0.003497	0.055944	0.040210	0.031469		0.013112	-0.006993		0.031469	0.017483	0.034965				-0.006993
mp:2017-08-12_00.00.00.News.CUR.CAD	CAD	2017-08-12T00:00:00.000Z	News	2.2.18	490.0	0.024744	0.106122	0.008163			0.038776	0.042857	0.036735		0.063265	0.024490	0.004082	0.099490	0.012245		0.053061		0.002041	0.002041			0.018367
mp:2017-08-12_00.00.00.News.CUR.CNY	CNY	2017-08-12T00:00:00.000Z	News	2.2.18	1946.1	0.098274	0.002569	-0.005138	0.001542	0.000514	-0.006230	0.007965	-0.024922	0.031602	0.050871	0.019012		0.063769	-0.073737	0.000000	0.087611	0.011305	0.022147	0.002055			0.019269
mp:2017-08-12_00.00.00.News.CUR.EUR	EUR	2017-08-12T00:00:00.000Z	News	2.2.18	2634.2	0.133022	-0.086554	0.004745	0.013477	0.001898	0.001898	0.001329	0.001329	0.034166	0.045744	0.002278	0.011958	0.104282	0.000759	0.000949	0.043657	0.005315	0.007858	0.002088			0.003606
mp:2017-08-12_00.00.00.News.CUR.INR	INR	2017-08-12T00:00:00.000Z	News	2.2.18	659.7	0.033313	-0.174322	0.024253	0.003032	0.001516	0.005305	0.001516	-0.006821	0.031833	0.028043	-0.010611	0.010611	0.047863	-0.006063		0.062907	0.046991	0.039715				0.006063
mp:2017-08-12_00.00.00.News.CUR.IDR	IDR	2017-08-12T00:00:00.000Z	News	2.2.18	98.0	0.004949	0.096939	0.010204				0.117347	0.132653	0.010204		-0.010204		0.025510	-0.030612		0.173469	0.020408	0.071429				
mp:2017-08-12_00.00.00.News.CUR.ILS	ILS	2017-08-12T00:00:00.000Z	News	2.2.18	6.0	0.000303	0.166667				0.041667							0.083333			0.333333						
mp:2017-08-12_00.00.00.News.CUR.JPY	JPY	2017-08-12T00:00:00.000Z	News	2.2.18	1071.2	0.054093	-0.355676	-0.045743	0.031740			0.044343	0.005601	0.010269	0.164302	-0.002334	0.011202	0.132048	-0.009335	-0.008402	0.032207	0.003734	0.018857	0.003734			0.003734
mp:2017-08-12_00.00.00.News.CUR.MYR	MYR	2017-08-12T00:00:00.000Z	News	2.2.18	300.3	0.015165	-0.023310	-0.013320	-0.003330		0.006660	0.044955	0.014985	0.016650	0.071595	-0.016650	-0.001665	0.045538	-0.006660		0.139860		0.007659				0.009990
mp:2017-08-12_00.00.00.News.CUR.MXN	MXN	2017-08-12T00:00:00.000Z	News	2.2.18	275.4	0.013907	-0.145243					0.007262	0.007262	0.079884	0.036311	-0.021786		0.105846	0.014524		-0.047204		0.015977				0.007262
mp:2017-08-12_00.00.00.News.CUR.NZD	NZD	2017-08-12T00:00:00.000Z	News	2.2.18	213.1	0.010761	-0.183013	0.004693					-0.009385	0.018771	0.037541	-0.007039	0.009385	0.082004			-0.046926		0.002816				0.023463
mp:2017-08-12_00.00.00.News.CUR.PLN	PLN	2017-08-12T00:00:00.000Z	News	2.2.18	29.8	0.001505	0.218121				-0.012584		-0.067114		0.033557			-0.048658			0.335570	0.100671	0.161074				
mp:2017-08-12_00.00.00.News.CUR.RUB	RUB	2017-08-12T00:00:00.000Z	News	2.2.18	34.2	0.001727	0.000000								0.029240	-0.058480		0.027778	0.029240		0.058480		0.005848				0.058480
mp:2017-08-12_00.00.00.News.CUR.SGD	SGD	2017-08-12T00:00:00.000Z	News	2.2.18	118.0	0.005959	-0.084746					0.008475		0.101695	0.059322	0.101695		-0.076271	0.008475		0.118644		0.110169				0.000000
mp:2017-08-12_00.00.00.News.CUR.ZAR	ZAR	2017-08-12T00:00:00.000Z	News	2.2.18	451.0	0.022775	-0.126386	-0.008869			0.005543		-0.011086	0.031042	0.075388	-0.008869	0.028825	0.085920	-0.017738		0.053215	-0.008869	0.013304				0.035477
mp:2017-08-12_00.00.00.News.CUR.KRW	KRW	2017-08-12T00:00:00.000Z	News	2.2.18	457.5	0.023103	-0.427322					0.029508	0.005464	0.045902	0.083060	0.004372	-0.001093	0.064208	-0.019672		-0.100546		0.022951				-0.004372
mp:2017-08-12_00.00.00.News.CUR.CHF	CHF	2017-08-12T00:00:00.000Z	News	2.2.18	158.5	0.008004	-0.056782	-0.037855				0.063091	-0.018927	0.012618	0.088328	-0.018927	0.006309	0.071767			0.056782		0.015773				0.012618
mp:2017-08-12_00.00.00.News.CUR.THB	THB	2017-08-12T00:00:00.000Z	News	2.2.18	184.7	0.009327	-0.100162	-0.010828			0.002030		0.005414	0.075799	0.013535	-0.027071	0.005414	0.046427	-0.002707		0.165133		0.006497				0.010828
mp:2017-08-12_00.00.00.News.CUR.TRY	TRY	2017-08-12T00:00:00.000Z	News	2.2.18	19.0	0.000959	-0.368421					0.052632						-0.065789	0.052632		-0.105263						
mp:2017-08-12_00.00.00.News.CUR.USD	USD	2017-08-12T00:00:00.000Z	News	2.2.18	10225.4	0.516361	-0.255442	-0.014034	0.006650	0.000244	0.004768	0.006014	-0.003667	0.056770	0.066305	0.026992	0.006503	0.058939	0.002152	0.001271	-0.024693	-0.005966	0.036126	0.001956			-0.016527
mp:2017-08-12_00.00.00.News.CUR.GBP	GBP	2017-08-12T00:00:00.000Z	News	2.2.18	127.7	0.006449	-0.434612	-0.023493			-0.001958		0.000000	0.007831	0.082224	-0.007831	0.007831	0.127839	0.011746		-0.070478		0.001566				0.015662
mp:2017-08-12_00.00.00.News_Social.CUR.ARS	ARS	2017-08-12T00:00:00.000Z	News_Social	2.2.18	17.0	0.000566	-0.352941					0.117647		0.176471		-0.058824		0.044118	-0.058824		-0.235294						
