id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-13_01.00.00.News_Social.COU.AF	AF	2017-08-13T01:00:00.000Z	News_Social	2.2.19	4116.5	0.003309	-0.173084	-0.009960	0.004616	0.000364	-0.002885	0.324669	0.050771	0.030001	0.055144	0.007531	0.009231	0.020861	0.001093	0.011903			-0.014333						0.000000	-0.002794		0.005952			0.002186	0.005587	0.022713	-0.000121		-0.000243				0.000729	0.000243			-0.006802		0.000972		0.032552	0.000121	0.002429
mp:2017-08-13_01.00.00.News_Social.COU.DZ	DZ	2017-08-13T01:00:00.000Z	News_Social	2.2.19	1156.4	0.000929	-0.140090	-0.005189	0.006486		0.005189	0.044535	0.113715	0.018160	0.079125	0.015133	0.006918	0.063019	0.001730	0.004756		0.003459	-0.007610							-0.025078	-0.001730	0.118471			0.000865	-0.001730	0.021619	0.000865						0.000865	0.001730							0.003459		
mp:2017-08-13_01.00.00.News_Social.COU.AO	AO	2017-08-13T01:00:00.000Z	News_Social	2.2.19	149.9	0.000120	-0.086724	0.040027	0.003336		0.013342	0.026684	0.046698	0.026684	0.053369	0.006671	0.013342	0.052118	-0.006671	0.020013			0.023015						-0.006671	-0.100067	0.000000	0.020013			0.006671		0.026684											-0.006671					-0.026684	
mp:2017-08-13_01.00.00.News_Social.COU.AR	AR	2017-08-13T01:00:00.000Z	News_Social	2.2.19	2559.4	0.002057	-0.108619	0.008596	0.003126	0.009182	-0.000049	0.050989	0.003126	0.024029	0.069938	0.054896	0.009182	0.073850	0.007424	0.002735		0.011721	-0.006740		0.000781					0.004298	-0.002344	0.006642		-0.000391	0.000977	-0.002540	0.003985	0.001172	0.000781					0.087325	0.000078			-0.001172				0.013480		
mp:2017-08-13_01.00.00.News_Social.COU.AM	AM	2017-08-13T01:00:00.000Z	News_Social	2.2.19	55.0	0.000044	0.018182	0.018182	0.000000	0.072727	0.009091		0.063636	0.036364	0.045455	0.054545	0.018182	0.089773	0.054545	0.036364			-0.004545					0.009091	0.018182	-0.027273		0.009091																						
mp:2017-08-13_01.00.00.News_Social.COU.AU	AU	2017-08-13T01:00:00.000Z	News_Social	2.2.19	35390.9	0.028446	-0.127490	-0.007898	0.008816	0.011486	-0.003030	0.061089	0.030997	0.046594	0.073606	0.021842	0.017985	0.086833	0.005001	0.013351	0.000028	0.001695	-0.013058		0.000848	0.000198		-0.000904	0.000085	0.006598	-0.000085	0.005840	0.000113		0.001907	0.001257	0.012257	0.001017		0.000014				0.004267	0.000079	0.000918	-0.000170	-0.012094	0.000622	-0.000042	0.000381	0.007177	0.000000	-0.000537
mp:2017-08-13_01.00.00.News_Social.COU.AT	AT	2017-08-13T01:00:00.000Z	News_Social	2.2.19	672.0	0.000540	-0.000744	0.010417	0.005952	0.020833	-0.000558	0.047619	0.023810	0.037202	0.055060	0.032738	0.012649	0.098493	0.011905	0.008929		0.002976	-0.003348							-0.002976	-0.001488	0.017857					0.005952							0.001488				-0.005952				0.001488		
mp:2017-08-13_01.00.00.News_Social.COU.BH	BH	2017-08-13T01:00:00.000Z	News_Social	2.2.19	2044.0	0.001643	-0.277153	0.005382	0.000489	0.001957	-0.001651	0.061399	0.022505	0.125734	0.113992	0.034736	0.000978	0.079746	0.003425	0.001223			-0.001345					0.000734		0.076810		0.001468					0.007339											0.000489				0.007094	-0.001957	-0.000489
mp:2017-08-13_01.00.00.News_Social.COU.BD	BD	2017-08-13T01:00:00.000Z	News_Social	2.2.19	3937.7	0.003165	-0.201641	-0.006984	0.007238	0.003809	-0.011682	0.100693	0.035300	0.036189	0.063362	0.004825	0.009142	0.073434	0.004825	0.011047		0.002540	-0.010412			0.003047		0.000000	0.000762	0.002667	-0.001524	0.005384			0.000254	0.007873	0.014221	0.004190		-0.000508				0.008127	0.000762	0.000508		-0.002540				0.024253	0.001016	-0.000254
mp:2017-08-13_01.00.00.News_Social.COU.BY	BY	2017-08-13T01:00:00.000Z	News_Social	2.2.19	36.0	0.000029	0.000000						0.222222		0.222222			0.111111	0.027778	0.083333			-0.083333																									-0.138889						
mp:2017-08-13_01.00.00.News_Social.COU.BE	BE	2017-08-13T01:00:00.000Z	News_Social	2.2.19	1070.7	0.000861	-0.100402	0.001868	0.014010	0.007472	-0.009106	0.064911	0.006071	0.031755	0.063510	0.015410	0.012142	0.085633	0.012142	0.001401		0.012142	-0.009947						-0.001868	0.050901	-0.002802	0.004670				0.000934	0.008406			0.001868				-0.000467				0.000000				0.028019		
mp:2017-08-13_01.00.00.News_Social.COU.BO	BO	2017-08-13T01:00:00.000Z	News_Social	2.2.19	222.0	0.000178	-0.112613	0.031532			0.021959	0.040541	0.022523	0.036036	0.045045	-0.004505	0.011261	0.091329	0.004505	-0.002252			0.010586												-0.006757	-0.074324	0.051351								0.006306			-0.009009				0.022523		
mp:2017-08-13_01.00.00.News_Social.COU.BA	BA	2017-08-13T01:00:00.000Z	News_Social	2.2.19	105.5	0.000085	-0.165877	-0.018957	0.009479	0.009479	0.007109	0.170616	-0.004739	-0.037915	0.037915	0.028436	0.009479	0.060427		0.018957			-0.014218																					0.009479										
