id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-10_15.00.00.News.COU.AF	AF	2017-08-10T15:00:00.000Z	News	2.2.18	5994.6	0.003605	-0.184750	0.000417	0.007006	0.001168	-0.001439	0.262236	0.041037	0.023938	0.070814	0.004504	0.013512	0.034698	-0.001585	0.012094	0.000167	0.000334	-0.013379		-0.000167				-0.000751	0.000667	0.000167	0.000334			0.002502	0.000250	0.020602			0.001335				0.001835	-0.000000			-0.000334		0.000167	0.000500	0.017266	-0.000334	
mp:2017-08-10_15.00.00.News.COU.DZ	DZ	2017-08-10T15:00:00.000Z	News	2.2.18	815.4	0.000490	-0.127545	-0.030047	0.004906	0.002453	0.000153	0.123252	0.090753	0.004906	0.032499	0.022075	0.044150	0.042173	0.023301	0.001226			-0.011957		0.001226					-0.008585	-0.001226	0.020849		-0.006132		-0.004906	0.053593	0.004906		0.002453					0.000245			0.000613				0.015330	-0.002453	
mp:2017-08-10_15.00.00.News.COU.AO	AO	2017-08-10T15:00:00.000Z	News	2.2.18	210.6	0.000127	-0.064103	0.023742	0.009497	0.009497	0.002374	0.118708	-0.007123	0.033238	0.113960	0.056980	0.023742	0.056980	0.009497				-0.008072							0.023742	-0.004748	0.033238					0.014245															0.018993		
mp:2017-08-10_15.00.00.News.COU.AR	AR	2017-08-10T15:00:00.000Z	News	2.2.18	1948.5	0.001172	-0.034642	0.005389	0.014883	0.003079	-0.000706	0.029253	0.006159	0.025404	0.059020	0.015140	0.018219	0.075282	0.002309	0.010008	0.000513	0.001540	-0.016679		0.000513	0.002566		0.001026	0.003079	0.022325	-0.004876	0.016166	0.000513	-0.001026			0.010008	-0.001540		0.000513				0.002053								0.013857		-0.000513
mp:2017-08-10_15.00.00.News.COU.AM	AM	2017-08-10T15:00:00.000Z	News	2.2.18	186.5	0.000112	-0.058981	0.016086		0.021448	0.001340	0.123324	0.000000	0.005362	0.058981	0.021448	0.002681	0.062668	0.026810	0.026810			0.002681							0.037534	0.005362				0.010724	-0.005362	0.000000															0.021448		
mp:2017-08-10_15.00.00.News.COU.AU	AU	2017-08-10T15:00:00.000Z	News	2.2.18	65357.3	0.039306	-0.156662	-0.004659	0.008400	0.005057	-0.009010	0.041243	0.039705	0.032009	0.074406	0.012929	0.014864	0.084974	0.002563	0.007612	0.000719	0.003496	-0.007278	0.000015	0.000168	0.000230	-0.000031	-0.001492	0.000405	0.002242	-0.001323	0.015042			0.002157	0.003458	0.010573	0.002762	0.000138	0.000260	0.000306		-0.000031	0.003626		0.000574	-0.000015	0.000765	0.000230	0.000260	0.000252	0.007780	-0.000352	0.000061
mp:2017-08-10_15.00.00.News.COU.AT	AT	2017-08-10T15:00:00.000Z	News	2.2.18	968.2	0.000582	-0.143565	0.017042	0.003099	0.003099	-0.001291	0.027887	-0.037699	0.028920	0.051126	-0.001033	0.006197	0.092052	0.003099	0.005681		0.003099	-0.000930		-0.001033				-0.003099	0.000000	-0.002066	0.011361					0.009296	-0.008263														0.003099		0.001033
mp:2017-08-10_15.00.00.News.COU.BH	BH	2017-08-10T15:00:00.000Z	News	2.2.18	704.0	0.000423	0.154830	0.021307		0.018466	0.003551	0.018466	0.017045	0.036932	0.058239	0.028409	0.008523	0.098189	0.021307	0.005682		0.001420	0.012784		0.002841	0.005682				0.045455	-0.005682						0.007102									0.001420		0.005682		0.001420				
mp:2017-08-10_15.00.00.News.COU.BD	BD	2017-08-10T15:00:00.000Z	News	2.2.18	3102.4	0.001866	-0.163905	-0.006769	0.007575	0.002901	-0.004069	0.084934	0.021919	0.034006	0.066884	0.016439	0.009992	0.065776	0.009348	0.010476	0.001612	0.001612	-0.011781	0.000645	0.001289	0.006124		0.001934	-0.002901	0.027882	0.000322	0.011120			0.004029	0.003062	0.008703	0.002417						0.002579				-0.002579				0.015311	0.009025	
mp:2017-08-10_15.00.00.News.COU.BY	BY	2017-08-10T15:00:00.000Z	News	2.2.18	54.5	0.000033	-0.339450				-0.009174		-0.055046		0.018349			0.042431					-0.009174		0.018349					0.036697							0.009174	0.247706															0.036697	
mp:2017-08-10_15.00.00.News.COU.BE	BE	2017-08-10T15:00:00.000Z	News	2.2.18	3653.5	0.002197	-0.208704	-0.009580	0.012317	0.003011	-0.025113	0.075133	0.043246	0.013549	0.076913	0.011770	0.012454	0.081087	0.001095	0.005748	0.000274	0.000547	-0.018886		0.006022			0.001369	-0.002190	0.012454	-0.003832	0.005885			0.010401	0.000821	0.035309							0.002190				-0.001095	0.000547			0.004927		-0.000274
mp:2017-08-10_15.00.00.News.COU.BO	BO	2017-08-10T15:00:00.000Z	News	2.2.18	221.5	0.000133	-0.097065	0.004515	0.002257		0.007901	0.013544	-0.033860	0.015801	0.060948	0.004515	0.040632	0.096219	0.000000				0.005643							-0.013544						-0.009029	0.040632													0.018059		0.009029		
mp:2017-08-10_15.00.00.News.COU.BA	BA	2017-08-10T15:00:00.000Z	News	2.2.18	341.0	0.000205	-0.058651	0.008798	0.002933	0.032258	-0.011730	0.275660	0.005865	0.023460	0.035191	0.032258	0.029326	0.034457	0.005865				0.008798							-0.008798	-0.005865	0.002933					-0.023460															0.008798		
