id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-15_01.00.00.News_Social.CUR.ARS	ARS	2017-08-15T01:00:00.000Z	News_Social	2.2.19	129.0	0.004044	0.182171				-0.015504		0.031008	0.023256	0.031008	0.000000		0.147287	-0.015504		0.034884			0.007752			-0.007752
mp:2017-08-15_01.00.00.News_Social.CUR.AUD	AUD	2017-08-15T01:00:00.000Z	News_Social	2.2.19	1271.0	0.039844	-0.139260	-0.035799	0.003934	0.001967	0.003147	0.002360	0.007081	0.029111	0.064516	0.004327	0.011408	0.058222	0.002360		0.028718	-0.001180	0.018883	0.000393			0.015736
mp:2017-08-15_01.00.00.News_Social.CUR.BRL	BRL	2017-08-15T01:00:00.000Z	News_Social	2.2.19	8.0	0.000251	-0.250000							0.125000	0.125000			0.000000			0.250000		0.250000				
mp:2017-08-15_01.00.00.News_Social.CUR.CAD	CAD	2017-08-15T01:00:00.000Z	News_Social	2.2.19	415.0	0.013010	-0.098795	0.002410	0.004819	0.002410	0.019277	0.014458	0.024096	0.014458	0.075904	-0.002410	0.007229	0.136747	0.019277		0.008434	0.002410		0.012048			-0.004819
mp:2017-08-15_01.00.00.News_Social.CUR.CNY	CNY	2017-08-15T01:00:00.000Z	News_Social	2.2.19	2778.6	0.087105	0.002339	-0.000360	0.004319	0.001440	-0.000090	0.007558	0.002339	0.016375	0.047146	0.039768	0.012956	0.060813	-0.052904	0.001440	0.119485	0.009357	0.020046	0.001080			0.006118
mp:2017-08-15_01.00.00.News_Social.CUR.EGP	EGP	2017-08-15T01:00:00.000Z	News_Social	2.2.19	15.0	0.000470	0.000000							0.133333				0.083333			0.066667						
mp:2017-08-15_01.00.00.News_Social.CUR.EUR	EUR	2017-08-15T01:00:00.000Z	News_Social	2.2.19	3079.3	0.096532	-0.166759	-0.021758	0.010717	0.003897	0.004384	0.007632	-0.002760	0.013802	0.050986	0.002273	0.012990	0.083030	0.002760	-0.000974	0.027117	-0.001624	0.031760	0.003247			0.011529
mp:2017-08-15_01.00.00.News_Social.CUR.HKD	HKD	2017-08-15T01:00:00.000Z	News_Social	2.2.19	16.0	0.000502	-0.250000	0.062500	0.062500				0.062500		0.062500			0.109375			0.000000	0.062500		0.062500			
mp:2017-08-15_01.00.00.News_Social.CUR.INR	INR	2017-08-15T01:00:00.000Z	News_Social	2.2.19	492.5	0.015439	-0.090355	0.011168	0.000000	0.010152	0.011168	0.002030	0.010152	0.034518	0.029442	-0.005076	0.030457	0.098223	0.000000	-0.004061	0.060914	0.001015	0.024365	0.010152			0.004061
mp:2017-08-15_01.00.00.News_Social.CUR.IDR	IDR	2017-08-15T01:00:00.000Z	News_Social	2.2.19	270.0	0.008464	-0.188889	0.033333	0.007407		-0.046296	0.040741	-0.011111	0.025926	0.033333	0.044444	0.011111	0.170370	-0.007407		-0.022222		0.040741	0.007407			0.011111
