,timeStamp,pl,accPL,lastPrice
0,2016-08-10 08:00:00,-0.25,-0.25,324.0
1,2016-08-10 09:00:00,1.25,1.0,324.25
2,2016-08-10 10:00:00,-0.5,0.5,323.0
3,2016-08-10 11:00:00,0.0,0.5,322.5
4,2016-08-10 12:00:00,0.75,1.25,322.5
5,2016-08-10 13:00:00,0.25,1.5,323.25
6,2016-08-10 14:00:00,-0.0,1.5,323.5
7,2016-08-10 15:00:00,0.0,1.5,323.5
8,2016-08-10 16:00:00,0.0,1.5,323.75
9,2016-08-10 17:00:00,0.0,1.5,324.5
10,2016-08-10 18:00:00,0.0,1.5,324.5
11,2016-08-10 19:00:00,-0.0,1.5,324.5
12,2016-08-11 00:00:00,0.0,1.5,322.5
13,2016-08-11 01:00:00,0.0,1.5,322.5
14,2016-08-11 02:00:00,-0.5,1.0,322.75
15,2016-08-11 03:00:00,-0.0,1.0,323.25
16,2016-08-11 04:00:00,-0.0,1.0,323.25
17,2016-08-11 05:00:00,0.25,1.25,323.0
18,2016-08-11 06:00:00,0.0,1.25,323.25
19,2016-08-11 07:00:00,0.0,1.25,323.25
20,2016-08-11 08:00:00,-0.0,1.25,323.25
21,2016-08-11 09:00:00,-0.0,1.25,322.25
22,2016-08-11 10:00:00,0.5,1.75,321.25
23,2016-08-11 11:00:00,-0.25,1.5,321.75
24,2016-08-11 12:00:00,0.25,1.75,321.5
25,2016-08-11 13:00:00,-2.0,-0.25,321.25
26,2016-08-11 14:00:00,-1.5,-1.75,323.25
27,2016-08-11 15:00:00,0.0,-1.75,321.75
28,2016-08-11 16:00:00,0.0,-1.75,321.75
29,2016-08-11 17:00:00,-0.0,-1.75,321.75
30,2016-08-11 18:00:00,-0.0,-1.75,321.5
31,2016-08-11 19:00:00,-0.25,-2.0,321.0
32,2016-08-12 00:00:00,0.25,-1.75,320.75
33,2016-08-12 01:00:00,0.25,-1.5,321.0
34,2016-08-12 02:00:00,0.0,-1.5,320.75
35,2016-08-12 03:00:00,0.0,-1.5,320.75
36,2016-08-12 04:00:00,-0.0,-1.5,320.75
37,2016-08-12 05:00:00,0.0,-1.5,320.75
38,2016-08-12 06:00:00,0.0,-1.5,320.75
39,2016-08-12 07:00:00,0.0,-1.5,320.75
40,2016-08-12 08:00:00,0.25,-1.25,321.0
41,2016-08-12 09:00:00,0.0,-1.25,320.75
42,2016-08-12 10:00:00,0.0,-1.25,320.75
43,2016-08-12 11:00:00,0.0,-1.25,320.75
44,2016-08-12 12:00:00,0.0,-1.25,321.25
45,2016-08-12 13:00:00,0.75,-0.5,321.5
46,2016-08-12 14:00:00,0.5,0.0,320.75
47,2016-08-12 15:00:00,0.25,0.25,320.25
48,2016-08-12 16:00:00,-1.0,-0.75,320.0
49,2016-08-12 17:00:00,-0.0,-0.75,319.0
50,2016-08-12 18:00:00,4.0,3.25,315.25
51,2016-08-12 19:00:00,-3.75,-0.5,319.25
52,2016-08-15 01:00:00,0.75,0.25,323.0
53,2016-08-15 02:00:00,-2.25,-2.0,322.25
54,2016-08-15 03:00:00,-0.5,-2.5,324.5
55,2016-08-15 04:00:00,0.25,-2.25,325.0
56,2016-08-15 05:00:00,-0.0,-2.25,324.75
57,2016-08-15 06:00:00,0.0,-2.25,324.75
58,2016-08-15 07:00:00,0.0,-2.25,324.75
59,2016-08-15 08:00:00,0.0,-2.25,326.75
60,2016-08-15 09:00:00,0.25,-2.0,326.75
61,2016-08-15 10:00:00,0.0,-2.0,326.5
62,2016-08-15 11:00:00,-0.0,-2.0,326.5
63,2016-08-15 12:00:00,0.0,-2.0,326.25
64,2016-08-15 13:00:00,-0.0,-2.0,326.25
65,2016-08-15 14:00:00,2.5,0.5,325.75
66,2016-08-15 15:00:00,1.5,2.0,328.25
67,2016-08-15 16:00:00,0.75,2.75,326.75
68,2016-08-15 17:00:00,-1.0,1.75,327.5
69,2016-08-15 18:00:00,-0.25,1.5,326.5
70,2016-08-15 19:00:00,0.0,1.5,326.75
71,2016-08-16 00:00:00,1.25,2.75,327.75
72,2016-08-16 01:00:00,1.25,4.0,326.5
73,2016-08-16 02:00:00,-0.75,3.25,327.75
74,2016-08-16 03:00:00,0.0,3.25,327.0
75,2016-08-16 04:00:00,0.0,3.25,327.25
76,2016-08-16 05:00:00,-0.25,3.0,327.25
77,2016-08-16 06:00:00,-0.25,2.75,327.5
78,2016-08-16 07:00:00,0.75,3.5,327.25
79,2016-08-16 08:00:00,-0.25,3.25,328.0
80,2016-08-16 09:00:00,-0.5,2.75,327.75
81,2016-08-16 10:00:00,1.25,4.0,328.25
82,2016-08-16 11:00:00,-0.0,4.0,327.0
83,2016-08-16 12:00:00,-1.0,3.0,327.0
84,2016-08-16 13:00:00,0.5,3.5,328.0
85,2016-08-16 14:00:00,-1.75,1.75,327.5
86,2016-08-16 15:00:00,-0.75,1.0,325.75
87,2016-08-16 16:00:00,-1.5,-0.5,326.5
88,2016-08-16 17:00:00,-0.0,-0.5,328.0
89,2016-08-16 18:00:00,0.25,-0.25,328.0
90,2016-08-16 19:00:00,-0.5,-0.75,327.75
91,2016-08-17 00:00:00,0.75,0.0,328.25
92,2016-08-17 01:00:00,0.0,0.0,327.5
93,2016-08-17 02:00:00,0.0,0.0,327.5
94,2016-08-17 03:00:00,0.0,0.0,328.0
95,2016-08-17 04:00:00,-0.25,-0.25,328.5
96,2016-08-17 05:00:00,0.5,0.25,328.25
97,2016-08-17 06:00:00,-0.25,0.0,328.75
98,2016-08-17 07:00:00,0.25,0.25,328.5
99,2016-08-17 08:00:00,0.0,0.25,328.75
100,2016-08-17 09:00:00,0.5,0.75,328.75
101,2016-08-17 10:00:00,0.25,1.0,328.25
102,2016-08-17 11:00:00,0.5,1.5,328.5
103,2016-08-17 12:00:00,0.5,2.0,328.0
104,2016-08-17 13:00:00,0.5,2.5,328.5
105,2016-08-17 14:00:00,1.25,3.75,328.0
106,2016-08-17 15:00:00,-0.5,3.25,329.25
107,2016-08-17 16:00:00,-0.25,3.0,329.75
108,2016-08-17 17:00:00,0.0,3.0,329.5
109,2016-08-17 18:00:00,-0.75,2.25,329.5
110,2016-08-17 19:00:00,1.5,3.75,328.75
111,2016-08-18 01:00:00,-0.75,3.0,330.25
112,2016-08-18 02:00:00,1.25,4.25,329.5
113,2016-08-18 03:00:00,-0.75,3.5,330.75
114,2016-08-18 04:00:00,-0.25,3.25,331.5
115,2016-08-18 05:00:00,0.25,3.5,331.75
116,2016-08-18 06:00:00,-0.75,2.75,331.5
117,2016-08-18 07:00:00,-0.75,2.0,330.75
118,2016-08-18 08:00:00,1.0,3.0,330.0
119,2016-08-18 09:00:00,0.25,3.25,331.0
120,2016-08-18 10:00:00,0.25,3.5,330.75
121,2016-08-18 11:00:00,1.25,4.75,331.0
122,2016-08-18 12:00:00,0.25,5.0,329.75
123,2016-08-18 13:00:00,0.25,5.25,330.0
124,2016-08-18 14:00:00,-3.0,2.25,329.75
125,2016-08-18 15:00:00,1.0,3.25,326.75
126,2016-08-18 16:00:00,0.5,3.75,327.75
127,2016-08-18 17:00:00,-0.5,3.25,328.25
128,2016-08-18 18:00:00,-1.75,1.5,328.75
129,2016-08-18 19:00:00,-2.5,-1.0,330.5
130,2016-08-19 00:00:00,1.0,0.0,333.0
131,2016-08-19 01:00:00,0.5,0.5,332.0
132,2016-08-19 02:00:00,0.25,0.75,332.5
133,2016-08-19 03:00:00,-0.75,0.0,332.25
134,2016-08-19 04:00:00,0.25,0.25,331.5
135,2016-08-19 05:00:00,0.0,0.25,331.75
136,2016-08-19 06:00:00,0.0,0.25,331.75
137,2016-08-19 07:00:00,-0.0,0.25,331.75
138,2016-08-19 08:00:00,-0.25,0.0,331.25
139,2016-08-19 09:00:00,0.25,0.25,331.0
140,2016-08-19 10:00:00,-0.5,-0.25,331.25
141,2016-08-19 11:00:00,-0.25,-0.5,330.75
142,2016-08-19 12:00:00,0.25,-0.25,330.5
143,2016-08-19 13:00:00,0.25,0.0,330.75
144,2016-08-19 14:00:00,2.0,2.0,330.5
145,2016-08-19 15:00:00,1.75,3.75,332.5
146,2016-08-19 16:00:00,-0.0,3.75,334.25
147,2016-08-19 17:00:00,-0.0,3.75,334.25
148,2016-08-19 18:00:00,-0.5,3.25,333.75
149,2016-08-19 19:00:00,0.0,3.25,334.25
150,2016-08-22 01:00:00,-1.5,1.75,334.25
151,2016-08-22 02:00:00,-0.5,1.25,332.75
152,2016-08-22 03:00:00,-0.0,1.25,333.25
153,2016-08-22 04:00:00,-0.0,1.25,333.25
154,2016-08-22 05:00:00,-0.25,1.0,332.5
155,2016-08-22 06:00:00,0.0,1.0,332.25
156,2016-08-22 07:00:00,0.75,1.75,332.25
157,2016-08-22 08:00:00,0.0,1.75,333.0
158,2016-08-22 09:00:00,-0.25,1.5,333.0
159,2016-08-22 10:00:00,-0.5,1.0,332.75
160,2016-08-22 11:00:00,0.0,1.0,332.25
161,2016-08-22 12:00:00,0.0,1.0,332.25
162,2016-08-22 13:00:00,-1.0,0.0,332.25
163,2016-08-22 14:00:00,1.25,1.25,331.25
164,2016-08-22 15:00:00,0.25,1.5,332.5
165,2016-08-22 16:00:00,-0.25,1.25,332.75
166,2016-08-22 17:00:00,1.5,2.75,332.5
167,2016-08-22 18:00:00,0.25,3.0,334.0
168,2016-08-22 19:00:00,0.25,3.25,333.75
169,2016-08-23 00:00:00,-0.75,2.5,334.0
170,2016-08-23 01:00:00,-0.0,2.5,333.25
171,2016-08-23 02:00:00,0.5,3.0,332.25
172,2016-08-23 03:00:00,-0.0,3.0,331.75
173,2016-08-23 04:00:00,-0.75,2.25,331.75
174,2016-08-23 05:00:00,-0.25,2.0,331.0
175,2016-08-23 06:00:00,-0.25,1.75,330.75
176,2016-08-23 07:00:00,0.75,2.5,330.5
177,2016-08-23 08:00:00,-0.5,2.0,331.25
178,2016-08-23 09:00:00,-0.5,1.5,330.75
179,2016-08-23 10:00:00,-0.75,0.75,330.25
180,2016-08-23 11:00:00,0.0,0.75,329.5
181,2016-08-23 12:00:00,-0.25,0.5,329.5
182,2016-08-23 13:00:00,0.75,1.25,329.25
183,2016-08-23 14:00:00,-1.25,0.0,330.0
184,2016-08-23 15:00:00,-1.0,-1.0,328.75
185,2016-08-23 16:00:00,0.0,-1.0,327.75
186,2016-08-23 17:00:00,2.25,1.25,327.75
187,2016-08-23 18:00:00,-0.75,0.5,330.0
188,2016-08-23 19:00:00,-0.5,0.0,329.25
189,2016-08-24 00:00:00,-0.25,-0.25,328.75
190,2016-08-24 01:00:00,0.25,0.0,328.5
191,2016-08-24 02:00:00,-0.25,-0.25,328.25
192,2016-08-24 03:00:00,-0.5,-0.75,328.0
193,2016-08-24 04:00:00,-0.25,-1.0,327.5
194,2016-08-24 05:00:00,0.25,-0.75,327.25
195,2016-08-24 06:00:00,-0.5,-1.25,327.5
196,2016-08-24 07:00:00,0.0,-1.25,327.0
197,2016-08-24 08:00:00,-0.25,-1.5,327.0
198,2016-08-24 09:00:00,-0.5,-2.0,326.75
199,2016-08-24 10:00:00,0.25,-1.75,326.25
200,2016-08-24 11:00:00,0.0,-1.75,326.0
201,2016-08-24 12:00:00,0.25,-1.5,326.0
202,2016-08-24 13:00:00,0.5,-1.0,326.25
203,2016-08-24 14:00:00,-2.5,-3.5,326.75
204,2016-08-24 15:00:00,-1.0,-4.5,329.25
205,2016-08-24 16:00:00,-3.0,-7.5,330.25
206,2016-08-24 17:00:00,0.5,-7.0,327.25
207,2016-08-24 18:00:00,-0.5,-7.5,327.75
208,2016-08-24 19:00:00,0.0,-7.5,327.25
209,2016-08-25 00:00:00,0.25,-7.25,327.75
210,2016-08-25 01:00:00,-0.25,-7.5,327.5
211,2016-08-25 02:00:00,0.25,-7.25,327.75
212,2016-08-25 03:00:00,0.0,-7.25,327.5
213,2016-08-25 04:00:00,-0.0,-7.25,327.75
214,2016-08-25 05:00:00,0.5,-6.75,327.75
215,2016-08-25 06:00:00,-0.25,-7.0,328.25
216,2016-08-25 07:00:00,0.0,-7.0,328.0
217,2016-08-25 08:00:00,0.5,-6.5,328.0
218,2016-08-25 09:00:00,0.0,-6.5,327.5
219,2016-08-25 10:00:00,0.25,-6.25,327.5
220,2016-08-25 11:00:00,-0.75,-7.0,327.25
221,2016-08-25 12:00:00,1.25,-5.75,326.5
222,2016-08-25 13:00:00,-0.75,-6.5,327.75
223,2016-08-25 14:00:00,-2.0,-8.5,327.0
224,2016-08-25 15:00:00,1.5,-7.0,325.0
225,2016-08-25 16:00:00,-1.25,-8.25,326.5
226,2016-08-25 17:00:00,-1.25,-9.5,325.25
227,2016-08-25 18:00:00,-0.25,-9.75,324.0
228,2016-08-25 19:00:00,-0.0,-9.75,323.75
229,2016-08-25 23:00:00,0.25,-9.5,323.75
230,2016-08-26 01:00:00,0.5,-9.0,323.5
231,2016-08-26 02:00:00,-0.5,-9.5,324.0
232,2016-08-26 03:00:00,0.5,-9.0,324.5
233,2016-08-26 04:00:00,-0.75,-9.75,324.0
234,2016-08-26 05:00:00,0.0,-9.75,323.25
235,2016-08-26 06:00:00,0.75,-9.0,324.0
236,2016-08-26 07:00:00,-0.75,-9.75,323.25
237,2016-08-26 08:00:00,-0.0,-9.75,324.0
238,2016-08-26 09:00:00,-0.5,-10.25,323.75
239,2016-08-26 10:00:00,0.0,-10.25,323.25
240,2016-08-26 11:00:00,-0.5,-10.75,323.25
241,2016-08-26 12:00:00,1.75,-9.0,322.75
242,2016-08-26 13:00:00,0.5,-8.5,324.5
243,2016-08-26 14:00:00,0.25,-8.25,324.0
244,2016-08-26 15:00:00,1.5,-6.75,324.25
245,2016-08-26 16:00:00,-3.75,-10.5,322.75
246,2016-08-26 17:00:00,0.25,-10.25,319.0
247,2016-08-26 18:00:00,-0.75,-11.0,318.75
248,2016-08-26 19:00:00,-1.25,-12.25,318.0
249,2016-08-29 01:00:00,-0.5,-12.75,316.75
250,2016-08-29 02:00:00,-1.5,-14.25,316.25
251,2016-08-29 03:00:00,-0.0,-14.25,317.75
252,2016-08-29 04:00:00,0.0,-14.25,317.25
253,2016-08-29 05:00:00,0.0,-14.25,317.25
254,2016-08-29 06:00:00,0.75,-13.5,317.75
255,2016-08-29 07:00:00,-0.75,-14.25,317.0
256,2016-08-29 08:00:00,-1.25,-15.5,316.25
257,2016-08-29 09:00:00,0.5,-15.0,317.5
258,2016-08-29 10:00:00,-0.5,-15.5,317.0
259,2016-08-29 11:00:00,0.75,-14.75,316.5
260,2016-08-29 12:00:00,-0.25,-15.0,315.75
261,2016-08-29 13:00:00,-0.5,-15.5,315.5
262,2016-08-29 14:00:00,-1.25,-16.75,315.0
263,2016-08-29 15:00:00,0.75,-16.0,313.75
264,2016-08-29 16:00:00,-1.75,-17.75,314.5
265,2016-08-29 17:00:00,-0.75,-18.5,312.75
266,2016-08-29 18:00:00,-0.25,-18.75,312.0
267,2016-08-29 19:00:00,0.0,-18.75,311.75
268,2016-08-29 23:00:00,0.0,-18.75,311.75
269,2016-08-30 01:00:00,0.0,-18.75,311.75
270,2016-08-30 02:00:00,0.0,-18.75,311.75
271,2016-08-30 03:00:00,-0.25,-19.0,311.75
272,2016-08-30 04:00:00,-0.5,-19.5,311.5
273,2016-08-30 05:00:00,0.5,-19.0,311.0
274,2016-08-30 06:00:00,-0.5,-19.5,311.5
275,2016-08-30 07:00:00,0.25,-19.25,311.0
276,2016-08-30 08:00:00,-0.75,-20.0,311.25
277,2016-08-30 09:00:00,0.0,-20.0,310.5
278,2016-08-30 10:00:00,-0.75,-20.75,310.5
279,2016-08-30 11:00:00,0.75,-20.0,309.75
280,2016-08-30 12:00:00,0.0,-20.0,310.5
281,2016-08-30 13:00:00,-0.25,-20.25,311.75
282,2016-08-30 14:00:00,-1.5,-21.75,311.5
283,2016-08-30 15:00:00,-1.75,-23.5,310.0
284,2016-08-30 16:00:00,-3.0,-26.5,308.25
285,2016-08-30 17:00:00,-0.25,-26.75,305.25
286,2016-08-30 18:00:00,-0.25,-27.0,305.0
287,2016-08-30 19:00:00,-0.5,-27.5,304.75
288,2016-08-30 23:00:00,-0.25,-27.75,304.25
289,2016-08-31 01:00:00,1.0,-26.75,304.0
290,2016-08-31 02:00:00,-0.25,-27.0,305.0
291,2016-08-31 03:00:00,0.0,-27.0,304.75
292,2016-08-31 04:00:00,0.25,-26.75,304.75
293,2016-08-31 05:00:00,0.0,-26.75,304.5
294,2016-08-31 06:00:00,-0.25,-27.0,304.5
295,2016-08-31 07:00:00,-0.0,-27.0,304.75
296,2016-08-31 08:00:00,0.0,-27.0,304.75
297,2016-08-31 09:00:00,1.0,-26.0,305.0
298,2016-08-31 10:00:00,0.25,-25.75,304.0
299,2016-08-31 11:00:00,0.25,-25.5,303.75
300,2016-08-31 12:00:00,0.5,-25.0,304.0
301,2016-08-31 13:00:00,0.0,-25.0,303.5
302,2016-08-31 14:00:00,-3.25,-28.25,303.5
303,2016-08-31 15:00:00,2.75,-25.5,306.75
304,2016-08-31 16:00:00,0.25,-25.25,304.0
305,2016-08-31 17:00:00,-0.0,-25.25,303.75
306,2016-08-31 18:00:00,0.75,-24.5,303.75
307,2016-08-31 19:00:00,1.5,-23.0,303.0
308,2016-09-01 00:00:00,-0.0,-23.0,301.5
309,2016-09-01 01:00:00,-0.5,-23.5,301.5
310,2016-09-01 03:00:00,-0.5,-24.0,302.0
311,2016-09-01 04:00:00,-0.5,-24.5,302.5
312,2016-09-01 05:00:00,1.25,-23.25,303.0
313,2016-09-01 06:00:00,-0.5,-23.75,304.25
314,2016-09-01 07:00:00,0.25,-23.5,303.75
315,2016-09-01 08:00:00,1.0,-22.5,304.0
316,2016-09-01 09:00:00,0.25,-22.25,305.0
317,2016-09-01 10:00:00,0.25,-22.0,304.75
318,2016-09-01 11:00:00,-0.25,-22.25,305.0
319,2016-09-01 12:00:00,-0.5,-22.75,305.25
320,2016-09-01 13:00:00,0.25,-22.5,304.75
321,2016-09-01 14:00:00,2.0,-20.5,304.5
322,2016-09-01 15:00:00,-2.25,-22.75,306.5
323,2016-09-01 16:00:00,-1.75,-24.5,308.75
324,2016-09-01 17:00:00,2.75,-21.75,310.5
325,2016-09-01 18:00:00,1.25,-20.5,307.75
326,2016-09-01 19:00:00,-1.25,-21.75,309.0
327,2016-09-02 00:00:00,0.0,-21.75,310.25
328,2016-09-02 01:00:00,-2.5,-24.25,311.0
329,2016-09-02 02:00:00,0.25,-24.0,313.5
330,2016-09-02 03:00:00,0.5,-23.5,313.25
331,2016-09-02 04:00:00,-1.75,-25.25,313.75
332,2016-09-02 05:00:00,0.5,-24.75,315.5
333,2016-09-02 06:00:00,-0.5,-25.25,315.0
334,2016-09-02 07:00:00,-0.75,-26.0,314.5
335,2016-09-02 08:00:00,1.5,-24.5,313.75
336,2016-09-02 09:00:00,0.25,-24.25,315.25
337,2016-09-02 11:00:00,-1.0,-25.25,315.0
338,2016-09-02 12:00:00,-1.0,-26.25,314.0
339,2016-09-02 13:00:00,-1.25,-27.5,315.0
340,2016-09-02 14:00:00,1.25,-26.25,316.25
341,2016-09-02 15:00:00,-1.25,-27.5,315.0
342,2016-09-02 16:00:00,1.0,-26.5,316.25
343,2016-09-02 17:00:00,0.5,-26.0,315.25
344,2016-09-02 18:00:00,-0.5,-26.5,315.75
345,2016-09-02 19:00:00,-0.0,-26.5,316.25
346,2016-09-06 01:00:00,1.25,-25.25,316.25
347,2016-09-06 03:00:00,1.25,-24.0,315.0
348,2016-09-06 05:00:00,-0.25,-24.25,316.25
349,2016-09-06 06:00:00,-0.25,-24.5,316.0
350,2016-09-06 07:00:00,0.25,-24.25,315.75
351,2016-09-06 09:00:00,1.0,-23.25,316.0
352,2016-09-06 11:00:00,-0.0,-23.25,315.0
353,2016-09-06 13:00:00,-0.5,-23.75,314.5
354,2016-09-06 14:00:00,1.25,-22.5,314.0
355,2016-09-06 15:00:00,1.5,-21.0,315.25
356,2016-09-06 16:00:00,2.5,-18.5,316.75
357,2016-09-06 17:00:00,0.5,-18.0,314.25
358,2016-09-06 18:00:00,1.75,-16.25,314.75
359,2016-09-06 19:00:00,1.0,-15.25,316.5
360,2016-09-07 00:00:00,0.0,-15.25,315.5
361,2016-09-07 01:00:00,1.75,-13.5,316.75
362,2016-09-07 02:00:00,-1.25,-14.75,315.0
363,2016-09-07 03:00:00,0.0,-14.75,316.25
364,2016-09-07 05:00:00,0.5,-14.25,316.75
365,2016-09-07 13:00:00,1.5,-12.75,317.25
366,2016-09-07 14:00:00,1.0,-11.75,318.75
367,2016-09-07 15:00:00,0.5,-11.25,319.75
368,2016-09-07 16:00:00,-1.25,-12.5,319.25
369,2016-09-07 18:00:00,-0.0,-12.5,320.5
370,2016-09-07 19:00:00,1.5,-11.0,320.5
371,2016-09-08 00:00:00,1.0,-10.0,322.0
372,2016-09-08 09:00:00,-1.75,-11.75,321.0
373,2016-09-08 16:00:00,-2.75,-14.5,322.75
374,2016-09-08 17:00:00,-0.5,-15.0,325.5
375,2016-09-08 18:00:00,-1.25,-16.25,325.0
376,2016-09-08 19:00:00,0.0,-16.25,326.25
377,2016-09-08 23:00:00,0.0,-16.25,326.25
378,2016-09-09 02:00:00,1.0,-15.25,327.0
379,2016-09-09 09:00:00,-0.25,-15.5,326.0
380,2016-09-09 14:00:00,-2.0,-17.5,325.75
381,2016-09-09 15:00:00,-3.25,-20.75,323.75
382,2016-09-09 16:00:00,1.0,-19.75,327.0
383,2016-09-09 17:00:00,1.5,-18.25,328.0
384,2016-09-09 18:00:00,-3.5,-21.75,326.5
385,2016-09-09 19:00:00,1.0,-20.75,330.0
386,2016-09-12 01:00:00,-0.5,-21.25,329.0
387,2016-09-12 09:00:00,0.25,-21.0,328.5
388,2016-09-12 10:00:00,0.5,-20.5,328.75
389,2016-09-12 11:00:00,0.0,-20.5,329.25
390,2016-09-12 14:00:00,0.25,-20.25,329.25
391,2016-09-12 15:00:00,-0.25,-20.5,329.5
392,2016-09-12 16:00:00,-0.25,-20.75,329.25
393,2016-09-12 17:00:00,-2.5,-23.25,329.0
394,2016-09-12 18:00:00,-1.0,-24.25,326.5
395,2016-09-12 19:00:00,-2.0,-26.25,327.5
396,2016-09-12 23:00:00,0.25,-26.0,329.5
397,2016-09-13 01:00:00,-0.25,-26.25,329.25
398,2016-09-13 06:00:00,1.0,-25.25,329.0
399,2016-09-13 07:00:00,-1.5,-26.75,330.0
400,2016-09-13 09:00:00,-0.5,-27.25,328.5
401,2016-09-13 10:00:00,-0.5,-27.75,328.0
402,2016-09-13 11:00:00,-0.5,-28.25,327.5
403,2016-09-13 12:00:00,-0.5,-28.75,327.0
404,2016-09-13 13:00:00,-1.5,-30.25,326.5
405,2016-09-13 14:00:00,0.5,-29.75,325.0
406,2016-09-13 15:00:00,-1.0,-30.75,325.5
407,2016-09-13 16:00:00,0.0,-30.75,324.5
408,2016-09-13 17:00:00,1.5,-29.25,324.5
409,2016-09-13 18:00:00,-1.75,-31.0,323.0
410,2016-09-13 19:00:00,-1.0,-32.0,321.25
411,2016-09-13 23:00:00,-1.0,-33.0,320.25
412,2016-09-14 14:00:00,-1.25,-34.25,319.25
413,2016-09-14 15:00:00,0.0,-34.25,318.0
414,2016-09-14 16:00:00,-0.75,-35.0,318.75
415,2016-09-15 06:00:00,14.5,-20.5,318.0
416,2016-09-15 07:00:00,0.0,-20.5,332.5
417,2016-09-15 08:00:00,0.75,-19.75,332.5
418,2016-09-15 09:00:00,0.0,-19.75,333.25
419,2016-09-15 10:00:00,0.25,-19.5,334.0
420,2016-09-15 11:00:00,-1.0,-20.5,333.75
421,2016-09-15 12:00:00,0.5,-20.0,332.75
422,2016-09-15 13:00:00,0.5,-19.5,332.25
423,2016-09-15 14:00:00,-1.25,-20.75,331.75
424,2016-09-15 15:00:00,-1.25,-22.0,330.5
425,2016-09-15 16:00:00,-1.0,-23.0,329.25
426,2016-09-15 17:00:00,-0.5,-23.5,328.25
427,2016-09-15 18:00:00,-0.75,-24.25,328.75
428,2016-09-15 19:00:00,0.25,-24.0,329.5
429,2016-09-16 00:00:00,0.75,-23.25,329.25
430,2016-09-16 01:00:00,-1.25,-24.5,330.0
431,2016-09-16 02:00:00,0.5,-24.0,328.75
432,2016-09-16 03:00:00,-0.0,-24.0,329.25
433,2016-09-16 04:00:00,0.5,-23.5,329.0
434,2016-09-16 05:00:00,0.0,-23.5,328.5
435,2016-09-16 06:00:00,0.5,-23.0,328.5
436,2016-09-16 07:00:00,-0.0,-23.0,329.0
437,2016-09-16 08:00:00,-0.25,-23.25,329.0
438,2016-09-16 09:00:00,0.25,-23.0,328.75
439,2016-09-16 10:00:00,-0.25,-23.25,329.0
440,2016-09-16 11:00:00,-0.25,-23.5,328.75
441,2016-09-16 12:00:00,0.0,-23.5,328.5
442,2016-09-16 13:00:00,-0.5,-24.0,328.5
443,2016-09-16 14:00:00,4.75,-19.25,328.0
444,2016-09-16 15:00:00,0.75,-18.5,332.75
445,2016-09-16 16:00:00,4.25,-14.25,333.5
446,2016-09-16 17:00:00,1.25,-13.0,337.75
447,2016-09-16 18:00:00,0.75,-12.25,336.5
448,2016-09-16 19:00:00,-0.0,-12.25,337.25
449,2016-09-19 01:00:00,0.0,-12.25,336.25
450,2016-09-19 02:00:00,0.0,-12.25,338.75
451,2016-09-19 03:00:00,0.0,-12.25,338.75
452,2016-09-19 04:00:00,0.25,-12.0,338.75
453,2016-09-19 05:00:00,0.75,-11.25,339.0
454,2016-09-19 06:00:00,-0.5,-11.75,339.75
455,2016-09-19 07:00:00,0.5,-11.25,339.25
456,2016-09-19 08:00:00,-0.0,-11.25,339.75
457,2016-09-19 09:00:00,-0.0,-11.25,339.75
458,2016-09-19 10:00:00,-0.75,-12.0,339.25
459,2016-09-19 11:00:00,-0.75,-12.75,338.5
460,2016-09-19 12:00:00,0.5,-12.25,337.75
461,2016-09-19 13:00:00,0.25,-12.0,338.25
462,2016-09-19 14:00:00,-0.25,-12.25,338.5
463,2016-09-19 15:00:00,-3.5,-15.75,338.75
464,2016-09-19 16:00:00,-0.25,-16.0,335.25
465,2016-09-19 17:00:00,-1.0,-17.0,335.0
466,2016-09-19 18:00:00,1.5,-15.5,334.0
467,2016-09-19 19:00:00,-1.75,-17.25,335.5
468,2016-09-20 00:00:00,-0.0,-17.25,337.25
469,2016-09-20 01:00:00,1.75,-15.5,337.25
470,2016-09-20 02:00:00,-1.0,-16.5,335.5
471,2016-09-20 03:00:00,-0.0,-16.5,336.5
472,2016-09-20 04:00:00,-0.25,-16.75,336.5
473,2016-09-20 05:00:00,-0.25,-17.0,336.75
474,2016-09-20 06:00:00,0.0,-17.0,337.0
475,2016-09-20 07:00:00,0.25,-16.75,337.0
476,2016-09-20 08:00:00,-0.0,-16.75,337.25
477,2016-09-20 09:00:00,-0.5,-17.25,337.25
478,2016-09-20 10:00:00,-0.5,-17.75,337.75
479,2016-09-20 11:00:00,-0.0,-17.75,338.25
480,2016-09-20 12:00:00,-0.0,-17.75,338.25
481,2016-09-20 13:00:00,1.5,-16.25,337.75
482,2016-09-20 14:00:00,1.5,-14.75,339.25
483,2016-09-20 15:00:00,0.5,-14.25,340.75
484,2016-09-20 16:00:00,-0.25,-14.5,340.25
485,2016-09-20 17:00:00,1.25,-13.25,340.0
486,2016-09-20 18:00:00,-0.0,-13.25,341.25
487,2016-09-20 19:00:00,-1.25,-14.5,340.75
488,2016-09-20 23:00:00,1.0,-13.5,339.5
489,2016-09-21 01:00:00,1.0,-12.5,340.5
490,2016-09-21 02:00:00,-0.25,-12.75,339.5
491,2016-09-21 03:00:00,-0.0,-12.75,339.25
492,2016-09-21 04:00:00,-0.25,-13.0,339.25
493,2016-09-21 05:00:00,0.75,-12.25,339.5
494,2016-09-21 06:00:00,0.25,-12.0,338.75
